date,上市公司市价总值(元),上市公司数,上市公司流通市值(元),中小板指─最高,平均市盈率(倍),总发行股本(股),总成交笔数,总成交股数,总成交金额(元),总流通股本(股),收市,新上市公司数,最低
2007-01-24,281597216457.0,108.0,99617396122.0,3268.37,54.24,15246415949.0,271202.0,334591571.0,4608215120.0,5695768336.0,3258.06,,3166.49
2007-01-25,270310956376.0,108.0,95928436787.0,3235.22,52.06,15246415949.0,281652.0,339863599.0,4638345542.0,5718968336.0,3125.91,,3119.2
2007-01-26,281745655105.0,111.0,98053456854.0,3154.51,51.92,16025815949.0,302484.0,363181214.0,4959616947.0,5847927836.0,3134.63,,2979.21
2007-01-29,286980800780.0,111.0,99622807070.0,3196.2,52.89,16025815949.0,257650.0,337690004.0,4412025026.0,5848472476.0,3183.05,,3119.9
2007-01-30,290135711786.0,111.0,100924460637.0,3253.02,53.47,16025815949.0,241452.0,309163624.0,4170580574.0,5848484756.0,3230.92,,3171.79
2007-01-31,277374504381.0,111.0,96381029794.0,3240.83,51.12,16025815949.0,255997.0,318417276.0,4316156965.0,5848484756.0,3079.81,,3039.07
2007-02-01,281245787636.0,111.0,97895990096.0,3138.05,51.79,16025815949.0,202492.0,252818170.0,3415674763.0,5848484756.0,3131.19,,3014.8
2007-02-02,276448288056.0,111.0,96469872721.0,3139.02,50.9,16025815949.0,177603.0,213748982.0,2989539928.0,5850391948.0,3087.21,,3076.91
2007-02-05,275619849760.0,111.0,96055889008.0,3100.97,50.75,16025815949.0,147593.0,175332718.0,2330870945.0,5850391948.0,3074.82,,3035.36
2007-02-06,276340401335.0,111.0,96450630416.0,3079.29,50.83,16025815949.0,151354.0,196953242.0,2818275359.0,5855691890.0,3079.29,,2991.11
2007-02-07,278049451158.0,111.0,97004103773.0,3126.61,51.15,16025815949.0,168173.0,219190994.0,2913192840.0,5855691890.0,3096.16,,3072.34
2007-02-08,282588894849.0,113.0,98168259650.0,3117.76,50.91,16179815949.0,202804.0,247509147.0,3227661770.0,5889291890.0,3117.76,,3077.74
2007-02-09,282922551916.0,113.0,98324890443.0,3133.4,50.92,16179815949.0,166679.0,198540350.0,2611183012.0,5889291890.0,3124.28,,3098.67
2007-02-12,291606085737.0,113.0,101296031010.0,3221.23,52.44,16179815949.0,194765.0,240798939.0,3066519805.0,5889291890.0,3219.97,,3114.23
2007-02-13,295714650345.0,113.0,102586059605.0,3262.26,53.12,16179815949.0,194548.0,235720777.0,3013793001.0,5890683164.0,3262.26,,3212.43
2007-02-14,298686873317.0,113.0,103829896763.0,3309.29,53.68,16179815949.0,226877.0,285405309.0,3578876478.0,5890683164.0,3302.82,,3259.97
2007-02-15,311357178948.0,116.0,107420879886.0,3379.26,55.02,16475955949.0,287894.0,343437187.0,4924113189.0,5950363164.0,3375.29,,3307.24
2007-02-16,313399378980.0,116.0,108815879377.0,3433.67,55.35,16475955949.0,271135.0,348750753.0,4788028880.0,5984963164.0,3395.53,,3374.79
2007-02-26,316887503290.0,116.0,110868770258.0,3424.48,55.96,16475955949.0,267522.0,344175592.0,4659384340.0,6028043164.0,3424.48,,3358.86
2007-02-27,287819833640.0,116.0,100624397113.0,3424.12,50.83,16475955949.0,368059.0,474404445.0,6436966357.0,6028043164.0,3102.62,,3100.96
2007-02-28,296147993304.0,116.0,103739019699.0,3182.78,51.77,16475955949.0,255129.0,346665763.0,4619339064.0,6059682464.0,3178.46,,3080.39
2007-03-01,288753880359.0,116.0,101443908991.0,3192.26,50.48,16475955949.0,278923.0,365449820.0,4804308515.0,6082588704.0,3103.45,,3061.67
2007-03-02,298591826060.0,119.0,104229070421.0,3180.07,51.14,16750578949.0,261921.0,312247931.0,4065877253.0,6136340474.0,3159.37,,3107.25
2007-03-05,298559577478.0,119.0,104483703576.0,3213.28,51.13,16750578949.0,255263.0,334971159.0,4202838118.0,6136335474.0,3171.5,,3092.66
2007-03-06,304294075906.0,121.0,105945032009.0,3206.62,51.2,16878578949.0,211552.0,243321236.0,3396594827.0,6161916774.0,3195.75,,3138.44
2007-03-07,313752546008.0,121.0,109376690830.0,3305.74,52.79,16878578949.0,206741.0,247978406.0,3526512447.0,6161916774.0,3300.22,,3200.31
2007-03-08,319275787206.0,121.0,111907721063.0,3361.17,53.04,16878578949.0,234578.0,282676210.0,4053195214.0,6191716774.0,3361.17,,3281.16
2007-03-09,316755966089.0,121.0,111027662688.0,3373.77,52.62,16878578949.0,250183.0,303660723.0,4333595745.0,6191716774.0,3333.14,,3313.92
2007-03-12,319840389203.0,121.0,112149301146.0,3382.45,50.07,16878578949.0,257976.0,320794790.0,4375738553.0,6191730474.0,3369.28,,3307.27
2007-03-13,319131109641.0,121.0,112061511964.0,3379.4,49.92,16878578949.0,248041.0,304036401.0,4245144882.0,6191730474.0,3367.88,,3347.18
2007-03-14,316398005460.0,121.0,111125681742.0,3364.79,49.49,16893078949.0,272212.0,338716704.0,4765232767.0,6191730474.0,3343.65,,3256.75
2007-03-15,323316035581.0,121.0,113959683349.0,3419.77,50.39,16893078949.0,283144.0,348041335.0,4947614451.0,6204870474.0,3419.77,,3340.61
2007-03-16,320731828608.0,121.0,113069174788.0,3439.67,49.67,16927078949.0,299977.0,360489283.0,5208782774.0,6213369824.0,3394.81,,3337.0
2007-03-19,323091398085.0,121.0,113742357295.0,3430.46,50.0,16927078949.0,240658.0,295682321.0,4207051415.0,6213369824.0,3413.41,,3270.49
2007-03-20,325667089583.0,121.0,114733853584.0,3448.46,50.1,16927078949.0,216368.0,265766096.0,3812986895.0,6213369824.0,3442.1,,3397.89
2007-03-21,327722423816.0,121.0,115737556905.0,3473.59,50.34,16927078949.0,223609.0,279209304.0,4005306343.0,6213369824.0,3473.59,,3427.45
2007-03-22,328913297508.0,121.0,116639617681.0,3519.67,50.27,16927078949.0,264335.0,325926268.0,4762990041.0,6234009824.0,3486.64,,3476.97
2007-03-23,334525076629.0,121.0,118866700517.0,3552.1,50.98,16927078949.0,271373.0,328217078.0,4739126279.0,6237499586.0,3552.1,,3458.51
2007-03-26,340545025433.0,121.0,121247603376.0,3619.59,49.53,16927078949.0,308483.0,375033863.0,5423402090.0,6246099586.0,3618.93,,3561.96
2007-03-27,340591944889.0,121.0,121137599980.0,3623.1,49.57,16927078949.0,298767.0,364183275.0,5370431891.0,6246101036.0,3614.45,,3582.63
2007-03-28,351668826758.0,123.0,122889116779.0,3628.49,49.29,17127078949.0,395123.0,486137116.0,8395995721.0,6286101036.0,3591.3,,3471.72
2007-03-29,348256121781.0,123.0,121665225583.0,3605.0,48.78,17127078949.0,320231.0,387728848.0,6254798170.0,6295501036.0,3549.13,,3526.73
2007-03-30,352496305802.0,123.0,122928790711.0,3590.07,49.14,17127078949.0,232103.0,269279329.0,4222430837.0,6295501036.0,3584.1,,3513.41
2007-04-02,357844313006.0,123.0,124776409136.0,3639.98,49.88,17127078949.0,242154.0,278617478.0,4553256543.0,6295501036.0,3639.93,,3575.38
2007-04-03,365237263859.0,125.0,127330282942.0,3698.74,50.57,17270978949.0,270425.0,290235732.0,5043823166.0,6330301036.0,3698.74,,3628.76
2007-04-04,366038986781.0,125.0,127685082557.0,3716.37,50.57,17280318949.0,277024.0,325154695.0,5217582910.0,6335626956.0,3710.87,,3675.05
2007-04-05,368928064733.0,125.0,128806829534.0,3742.41,50.97,17280318949.0,261885.0,303530428.0,4837060391.0,6335626956.0,3742.41,,3686.18
2007-04-06,373941229583.0,125.0,130749848951.0,3805.45,51.65,18001070949.0,264686.0,313331861.0,5187996827.0,6629824516.0,3805.45,,3710.22
2007-04-09,378805242805.0,125.0,132450513415.0,3856.66,52.18,18001070949.0,303815.0,363391662.0,5719133010.0,6629824516.0,3853.03,,3818.69
2007-04-10,383651998462.0,125.0,134565967439.0,3907.77,52.67,18001070949.0,350265.0,402100012.0,6898775382.0,6645184516.0,3904.3,,3788.48
2007-04-11,386001902537.0,125.0,135398269076.0,3929.58,52.97,18001070949.0,343202.0,408439774.0,7191372557.0,6645184516.0,3929.42,,3847.97
2007-04-12,396952847807.0,125.0,139644624545.0,4043.01,54.54,18001070949.0,363122.0,423008504.0,7821900108.0,6668544516.0,4038.66,,3918.54
2007-04-13,398783258800.0,125.0,140530845400.0,4138.48,54.78,18001070949.0,386933.0,450610765.0,8393213379.0,6668544516.0,4073.95,,4036.74
2007-04-16,412150625801.0,125.0,145419491364.0,4224.34,56.39,18071195949.0,326817.0,384871853.0,7006634156.0,6719133909.0,4224.14,,4077.03
2007-04-17,414360004012.0,125.0,146253049214.0,4280.35,55.99,18092195949.0,416045.0,469448703.0,8520224717.0,6719133909.0,4255.68,,4129.82
2007-04-18,438951960851.0,128.0,149974598395.0,4296.61,55.58,19061639549.0,461540.0,519338494.0,9831757368.0,6869882759.0,4291.66,,4203.19
2007-04-19,418519071937.0,128.0,142295685265.0,4287.68,52.95,19093639549.0,481706.0,531569658.0,9578645146.0,6877882759.0,4062.07,,3972.69
2007-04-20,443503801625.0,130.0,149663786321.0,4230.28,55.16,19510653236.0,414331.0,473817014.0,8846900369.0,6969082759.0,4215.05,,4077.4
2007-04-23,453124690795.0,130.0,153175537816.0,4319.63,56.37,19592551314.0,455693.0,528982364.0,9883522196.0,6989882759.0,4314.59,,4253.63
2007-04-24,452838368419.0,130.0,152801218354.0,4345.66,56.3,19592551314.0,491949.0,560845259.0,10333880723.0,6997082759.0,4295.76,,4271.14
2007-04-25,449218687807.0,130.0,151592658187.0,4290.03,55.87,19592551314.0,386544.0,426813056.0,7744866604.0,6997082759.0,4260.52,,4171.5
2007-04-26,452325355169.0,130.0,153348662152.0,4306.94,56.05,19592551314.0,321936.0,341892551.0,6473810030.0,7029322499.0,4294.25,,4255.39
2007-04-27,453642567174.0,133.0,152403688402.0,4294.01,54.99,20080209314.0,374233.0,373134177.0,6993706400.0,7127722499.0,4208.46,,4191.97
2007-04-30,457232246109.0,133.0,154205414152.0,4274.74,55.44,20233514387.0,384633.0,403975813.0,7590490106.0,7159422499.0,4272.82,,4199.82
2007-05-08,466789702302.0,133.0,157781812596.0,4371.67,56.6,20233514387.0,379105.0,440947963.0,8003654339.0,7167822499.0,4371.62,,4307.2
2007-05-09,464012561501.0,133.0,157402103522.0,4419.61,56.26,20233514387.0,402356.0,453422180.0,8665671337.0,7167822499.0,4369.74,,4223.33
2007-05-10,462332810449.0,133.0,156710235334.0,4379.9,56.06,20233514387.0,347035.0,399399751.0,7283611734.0,7167822499.0,4344.64,,4313.34
2007-05-11,457857608043.0,133.0,155096291863.0,4323.7,55.52,20262005387.0,365416.0,402995238.0,7441289023.0,7175022499.0,4294.03,,4238.54
2007-05-14,462032835607.0,133.0,156926828660.0,4381.73,56.03,20382398387.0,362362.0,405464604.0,7538788752.0,7238649835.0,4354.79,,4204.25
2007-05-15,451305806315.0,133.0,153174774880.0,4374.07,54.75,20471934689.0,344672.0,367480551.0,6881867131.0,7276008335.0,4229.64,,4226.95
2007-05-16,463667431208.0,134.0,156888644563.0,4315.84,55.9,20668614504.0,346023.0,360178362.0,6908709746.0,7316008335.0,4315.77,,4185.99
2007-05-17,476039664300.0,134.0,161584155878.0,4461.36,57.39,20708254104.0,387936.0,426093589.0,8104174052.0,7349190231.0,4450.15,,4323.64
2007-05-18,483499893315.0,134.0,164347017554.0,4552.32,58.31,20749714104.0,366356.0,382942561.0,7699430298.0,7366363123.0,4541.09,,4420.72
2007-05-21,493067022346.0,134.0,168870187966.0,4662.56,59.47,20797314104.0,404759.0,442128734.0,8528645909.0,7415630340.0,4638.42,,4395.62
2007-05-22,496222953413.0,134.0,170207914129.0,4698.12,59.86,20797314104.0,476342.0,528232713.0,10186870416.0,7434641374.0,4661.0,,4625.11
2007-05-23,504241304188.0,134.0,173553819052.0,4764.13,60.91,20852564104.0,443134.0,481004304.0,9171046888.0,7465631532.0,4759.18,,4656.62
2007-05-24,496231403387.0,134.0,170920927798.0,4787.34,59.95,20852564104.0,470506.0,491432412.0,9452926809.0,7465631532.0,4690.84,,4619.33
2007-05-25,507170863050.0,134.0,174491771666.0,4800.7,61.29,21126072050.0,414866.0,464448815.0,9209262900.0,7546066662.0,4786.82,,4658.04
2007-05-28,518289768029.0,134.0,178749487517.0,4952.83,62.65,21290342050.0,497908.0,546877347.0,10781722643.0,7608268149.0,4911.35,,4822.24
2007-05-29,530858014897.0,134.0,183413587293.0,5046.58,64.18,21343842050.0,492889.0,528827366.0,10503951682.0,7621768149.0,5046.58,,4929.14
2007-05-30,498248685087.0,136.0,170809597491.0,4980.21,59.44,21636762050.0,645895.0,697605744.0,14013502386.0,7683767649.0,4650.55,,4605.07
2007-05-31,503794368879.0,136.0,172276187970.0,4756.43,60.12,21751115393.0,506651.0,585742839.0,11266646499.0,7712562749.0,4683.0,,4362.86
2007-06-01,486980781040.0,136.0,165250989804.0,4773.26,58.13,21751115393.0,483413.0,544821332.0,10643661253.0,7712562749.0,4477.23,,4443.8
2007-06-04,452245742694.0,136.0,154129628327.0,4512.96,53.97,21786891393.0,385751.0,446057329.0,7912037992.0,7745421245.0,4173.6,,4166.93
2007-06-05,459736797146.0,136.0,156661568989.0,4242.04,54.86,21786891393.0,399581.0,482570547.0,7993250237.0,7745420645.0,4241.93,,3904.78
2007-06-06,471586729642.0,136.0,160603080496.0,4363.4,56.28,22020891393.0,367502.0,431725613.0,7575932895.0,7867163902.0,4335.99,,4178.99
2007-06-07,491748754211.0,136.0,167640018563.0,4545.95,58.7,22092891393.0,380022.0,435907391.0,8133436299.0,7899975297.0,4526.64,,4350.73
2007-06-08,497615739959.0,136.0,169447817662.0,4612.83,59.42,22234123004.0,377775.0,417355121.0,7679713981.0,7954617240.0,4574.79,,4503.48
2007-06-11,513351051198.0,136.0,174888116311.0,4724.89,61.3,22234123004.0,374874.0,415248787.0,8163997666.0,7954617240.0,4724.85,,4606.49
2007-06-12,526070428649.0,136.0,179144574642.0,4846.93,62.82,22283173004.0,445595.0,482382738.0,9502703259.0,7974770724.0,4846.01,,4604.8
2007-06-13,545757144059.0,138.0,185364473937.0,4982.31,64.47,22510573004.0,524134.0,552747511.0,11111568237.0,8020690724.0,4975.88,,4873.86
2007-06-14,547471928275.0,138.0,185550967438.0,5045.63,64.66,22510573004.0,440927.0,470418049.0,9045200980.0,8020690724.0,4975.46,,4870.1
2007-06-15,555892848112.0,138.0,187640851070.0,5023.44,65.66,22519073004.0,407264.0,403640538.0,8255415929.0,8020690724.0,5010.57,,4896.07
2007-06-18,570605346764.0,138.0,192479515437.0,5155.67,67.4,22519073004.0,502794.0,518207935.0,10670223575.0,8020685724.0,5140.84,,5074.52
2007-06-19,574609157139.0,138.0,194166026474.0,5197.83,67.85,22519073004.0,484778.0,475522881.0,9414389178.0,8020685724.0,5183.64,,5103.04
2007-06-20,556157600858.0,138.0,188460327264.0,5189.96,65.66,22519073004.0,499762.0,472614494.0,9181958210.0,8020685724.0,5035.81,,5000.36
2007-06-21,553774480638.0,138.0,192836444262.0,5064.37,65.36,22617669690.0,409602.0,397533258.0,7804885086.0,8148511188.0,5000.61,,4898.13
2007-06-22,526123678208.0,138.0,182689952558.0,5003.82,62.1,22617669690.0,419955.0,397399212.0,7568342643.0,8148511188.0,4731.25,,4651.5
2007-06-25,501899084728.0,138.0,174768971001.0,4799.91,59.26,22617669690.0,336819.0,332484068.0,6052189108.0,8148510488.0,4532.24,,4507.78
2007-06-26,515916481288.0,138.0,178553962204.0,4619.97,60.93,22617669690.0,299894.0,292865329.0,5262584062.0,8148507488.0,4619.88,,4379.09
2007-06-27,530280898022.0,138.0,185778038838.0,4773.59,62.63,22654349690.0,308764.0,308063864.0,5943925042.0,8259247292.0,4766.82,,4623.07
2007-06-28,500144425338.0,138.0,175962640193.0,4780.88,59.07,22654349690.0,314909.0,292584735.0,5567992370.0,8269247292.0,4489.29,,4486.66
2007-06-29,487617034214.0,139.0,171202102637.0,4449.36,57.46,22704349690.0,304957.0,283500645.0,5467066721.0,8283727292.0,4345.52,,4250.59
2007-07-02,492152430914.0,139.0,172812002886.0,4417.07,57.99,22704349690.0,219390.0,214488945.0,3780767627.0,8283727292.0,4386.31,,4265.57
2007-07-03,501248446943.0,139.0,176560632373.0,4485.77,59.06,22704349690.0,214989.0,197310959.0,3635937295.0,8292427292.0,4485.77,,4402.64
2007-07-04,489800183868.0,139.0,172582548860.0,4504.38,57.72,22704349690.0,193865.0,174196810.0,3140187702.0,8292427292.0,4389.76,,4380.5
2007-07-05,464522393846.0,139.0,164388351215.0,4356.96,54.74,22704349690.0,216684.0,191594528.0,3324429638.0,8293159990.0,4188.0,,4186.83
2007-07-06,486988373161.0,139.0,172092989440.0,4392.78,57.39,22704349690.0,260569.0,241434480.0,4370147841.0,8293159990.0,4386.41,,4138.84
2007-07-09,496904313744.0,139.0,175550941168.0,4494.72,58.55,22704349690.0,262739.0,264204447.0,4702346894.0,8293159990.0,4477.25,,4396.14
2007-07-10,481160970338.0,139.0,169994203542.0,4481.57,56.69,22704349690.0,214875.0,198115317.0,3524334318.0,8294377355.0,4339.3,,4329.14
2007-07-11,485494947054.0,139.0,171131259279.0,4380.0,57.2,22704349893.0,161568.0,146332658.0,2698152085.0,8294377558.0,4360.55,,4307.29
2007-07-12,493994194620.0,140.0,174499854247.0,4443.13,57.86,22771362293.0,192001.0,163507733.0,3371064432.0,8307817558.0,4443.13,,4361.26
2007-07-13,494345291567.0,140.0,174485198342.0,4451.17,57.9,22771362293.0,161040.0,141333053.0,2587292019.0,8307817558.0,4443.9,,4398.79
2007-07-16,487962016858.0,140.0,172213761563.0,4476.84,57.16,22771362293.0,182495.0,147647600.0,3020625864.0,8307817058.0,4384.94,,4384.94
2007-07-17,496786369915.0,140.0,175206230066.0,4483.38,58.21,22771362506.0,170974.0,140244838.0,2912813665.0,8307817271.0,4456.72,,4354.22
2007-07-18,495470877237.0,140.0,175374570301.0,4505.48,58.05,22771362506.0,198520.0,179070862.0,3416538171.0,8326102231.0,4453.9,,4418.54
2007-07-19,554892686236.0,141.0,183360968862.0,4499.34,60.54,25271362506.0,343463.0,339291263.0,6855662225.0,8618602231.0,4492.53,,4435.26
2007-07-20,585260800975.0,143.0,192909740845.0,4697.74,63.43,25459562506.0,406368.0,374645450.0,7791178048.0,8679237731.0,4694.41,,4490.5
2007-07-23,607422714230.0,143.0,199913166814.0,4863.62,65.83,25459562506.0,444991.0,442280606.0,9160271087.0,8678974556.0,4863.05,,4713.62
2007-07-24,608229224261.0,143.0,199623608650.0,4927.25,65.91,25459562506.0,418862.0,407461196.0,8028176608.0,8678974556.0,4847.52,,4843.45
2007-07-25,626918015329.0,143.0,205093480770.0,4910.48,67.93,25459564776.0,373820.0,354886672.0,7699929870.0,8743785390.0,4910.48,,4826.83
2007-07-26,630854041524.0,143.0,206919962371.0,4982.69,68.37,25459564776.0,424770.0,401380351.0,8655706248.0,8754177165.0,4959.32,,4895.12
2007-07-27,637738387332.0,143.0,209368854803.0,4990.74,69.11,25482905997.0,423972.0,392292088.0,8100927528.0,8788784233.0,4988.03,,4882.92
2007-07-30,646735859666.0,143.0,212946793580.0,5079.68,70.08,25482905997.0,464396.0,447639732.0,9384957723.0,8788784233.0,5079.68,,4979.5
2007-07-31,654467325425.0,143.0,216370307639.0,5184.79,70.91,25482906047.0,475245.0,434075078.0,9257083658.0,8789344125.0,5171.87,,5059.44
2007-08-01,631046786157.0,143.0,207936408070.0,5208.62,68.39,25482906352.0,539486.0,479200786.0,10117545865.0,8789344430.0,4970.74,,4963.24
2007-08-02,658047899333.0,143.0,216341903188.0,5139.5,71.32,25482906352.0,447509.0,422089812.0,10070532942.0,8828684210.0,5139.05,,4988.15
2007-08-03,681940573997.0,145.0,223234763382.0,5254.91,73.4,25780245355.0,617393.0,534777713.0,13056670700.0,8899141694.0,5245.64,,5168.52
2007-08-06,687073476597.0,145.0,227170189572.0,5358.36,73.96,25780246047.0,565423.0,481563194.0,11226328055.0,8918043636.0,5348.66,,5255.87
2007-08-07,690497723910.0,145.0,228385719964.0,5441.82,74.33,25780248082.0,562121.0,491495738.0,11192113469.0,8918843095.0,5381.53,,5264.5
2007-08-08,699225336128.0,147.0,226775886925.0,5382.59,73.65,26274248487.0,564705.0,460342547.0,11366560995.0,8994043500.0,5256.21,,5168.77
2007-08-09,698231259700.0,147.0,227717590836.0,5321.7,73.54,26340998487.0,396913.0,330109335.0,7568943002.0,9021313223.0,5289.41,,5250.97
2007-08-10,689985371205.0,150.0,225076474586.0,5283.35,71.85,26552318588.0,523009.0,400503178.0,9737628905.0,9112938324.0,5164.55,,5081.01
2007-08-13,701886146495.0,153.0,242652592951.0,5208.29,71.8,26804377598.0,461195.0,355079165.0,10279699937.0,9446712784.0,5138.65,,5074.73
2007-08-14,714938457281.0,153.0,245749555378.0,5217.18,73.14,26804831396.0,358895.0,295574469.0,7922313806.0,9444228489.0,5183.8,,5121.0
2007-08-15,714865590015.0,153.0,245688286817.0,5224.84,73.14,26804831396.0,374143.0,287278697.0,7598274454.0,9444228489.0,5188.59,,5086.02
2007-08-16,753321301737.0,156.0,255354286443.0,5240.29,74.96,27558831396.0,556805.0,402413573.0,12532915928.0,9626275373.0,5223.48,,5135.38
2007-08-17,753101067648.0,159.0,254839276719.0,5264.64,74.23,27864628181.0,544100.0,400922816.0,10690514102.0,9705957306.0,5167.04,,5164.37
2007-08-20,777758851728.0,159.0,262928702204.0,5358.0,76.66,27864628181.0,470688.0,397875502.0,9721458847.0,9705957306.0,5342.98,,5232.68
2007-08-21,789666992376.0,161.0,267418495091.0,5436.17,77.28,28098828282.0,534706.0,420980170.0,10812739505.0,9752842207.0,5410.74,,5372.19
2007-08-22,797886022618.0,161.0,271896209334.0,5558.48,78.09,28231403282.0,530886.0,425890581.0,10265484494.0,9786042207.0,5538.54,,5332.02
2007-08-23,815496474623.0,164.0,278780018367.0,5650.28,78.63,28867404788.0,626127.0,489306662.0,11435132544.0,9931222713.0,5634.38,,5515.86
2007-08-24,819395282359.0,164.0,280999863330.0,5694.92,79.01,28867404788.0,526179.0,423514738.0,9838340579.0,9941802570.0,5679.62,,5620.69
2007-08-27,812895171211.0,164.0,278243052894.0,5743.7,78.36,28867404788.0,584533.0,480546008.0,11028946762.0,9961970970.0,5605.59,,5598.04
2007-08-28,808036966737.0,164.0,276220416401.0,5581.17,77.9,28962958351.0,591348.0,458969516.0,10726787392.0,10015286521.0,5545.8,,5474.29
2007-08-29,798058271356.0,164.0,274188334123.0,5623.43,76.94,29022958351.0,515726.0,387609041.0,9073544513.0,10029982771.0,5517.81,,5480.34
2007-08-30,813588127361.0,164.0,281018338205.0,5682.39,78.42,29045894452.0,418327.0,334572267.0,7626219645.0,10057704048.0,5664.95,,5515.0
2007-08-31,825355408500.0,164.0,287537072904.0,5820.5,79.56,29045894452.0,408865.0,330181107.0,7443102252.0,10057704048.0,5819.78,,5661.83
2007-09-03,832651338438.0,164.0,289041083900.0,5899.72,80.26,29045895317.0,551147.0,466082812.0,10539321909.0,10057701913.0,5841.27,,5813.24
2007-09-04,824392881073.0,164.0,286396864188.0,5860.37,79.47,29085896080.0,463030.0,362108956.0,8163161098.0,10057702676.0,5798.13,,5776.19
2007-09-05,826304257480.0,164.0,286046160874.0,5835.28,79.66,29085896375.0,375605.0,305432066.0,6959544793.0,10057702971.0,5788.98,,5710.54
2007-09-06,828410933130.0,164.0,286981412656.0,5862.42,79.87,29085897189.0,422006.0,360177992.0,8003423912.0,10057692535.0,5814.92,,5803.26
2007-09-07,809117839089.0,164.0,279968290270.0,5797.47,78.0,29085902236.0,494877.0,406535276.0,8927924131.0,10057800571.0,5666.93,,5646.72
2007-09-10,812140277755.0,164.0,282480561756.0,5727.81,78.29,29085902969.0,401514.0,334487680.0,7249577793.0,10080732337.0,5718.76,,5583.63
2007-09-11,771685361583.0,164.0,269539840453.0,5738.88,74.4,29085902969.0,502214.0,391840923.0,9086497565.0,10080732337.0,5462.57,,5436.07
2007-09-12,783734163712.0,164.0,273945740556.0,5559.31,75.57,29085903375.0,427807.0,346224597.0,7834547709.0,10080730743.0,5539.83,,5407.59
2007-09-13,804613711721.0,167.0,280671906176.0,5632.88,77.04,29275901765.0,410894.0,303379948.0,8181033488.0,10138272169.0,5632.88,,5540.5
2007-09-14,815597404295.0,167.0,283506023735.0,5664.68,78.09,29276165084.0,420409.0,343100890.0,8513245251.0,10138535488.0,5660.69,,5519.44
2007-09-17,822765500907.0,167.0,285404669393.0,5728.83,78.77,29276455747.0,423285.0,346380000.0,8001006965.0,10142231418.0,5700.5,,5624.85
2007-09-18,815663350284.0,167.0,282036567313.0,5704.74,78.1,29389074101.0,414070.0,327213695.0,7560599652.0,10188771957.0,5637.69,,5568.56
2007-09-19,808244686032.0,170.0,278070155935.0,5672.23,76.61,29602227485.0,416948.0,299993788.0,7482508807.0,10232772221.0,5526.36,,5488.6
2007-09-20,813297581218.0,170.0,279377007353.0,5594.15,77.1,29602247191.0,347845.0,272973033.0,6452067298.0,10232791927.0,5549.62,,5469.25
2007-09-21,815312670832.0,172.0,279138232095.0,5577.74,75.93,29912524522.0,474572.0,345267679.0,8604330197.0,10296419258.0,5494.83,,5406.84
2007-09-24,808287837257.0,172.0,278308348800.0,5511.5,75.28,29912524522.0,436174.0,307990775.0,7369732903.0,10296419258.0,5497.32,,5438.61
2007-09-25,818686742173.0,174.0,284644279617.0,5647.09,75.91,30094789894.0,385444.0,276137921.0,6872207319.0,10345902029.0,5647.09,,5526.2
2007-09-26,808266419285.0,174.0,279919361404.0,5689.48,74.94,30094816384.0,281887.0,195841124.0,4750036865.0,10345928519.0,5550.62,,5530.38
2007-09-27,826033006623.0,174.0,285048810532.0,5655.17,76.59,30094816384.0,272249.0,191228464.0,4911527891.0,10345928519.0,5647.73,,5518.31
2007-09-28,846017951400.0,174.0,294490975009.0,5817.81,78.45,30094816384.0,330023.0,249604015.0,6570819713.0,10391690319.0,5799.92,,5675.15
2007-10-08,845890893613.0,174.0,294877520300.0,5908.81,78.44,30094816384.0,346635.0,269491994.0,6992264301.0,10397423669.0,5813.02,,5757.34
2007-10-09,856597768730.0,174.0,299203937607.0,5895.25,79.43,30094816384.0,347346.0,253928979.0,6608131156.0,10399596173.0,5882.23,,5736.3
2007-10-10,858908944664.0,174.0,301511754370.0,5988.63,79.64,30094816384.0,368430.0,281977732.0,7356616343.0,10399593173.0,5944.65,,5859.77
2007-10-11,853961806768.0,174.0,299330167334.0,5934.81,79.18,30094816384.0,394749.0,297894804.0,7300221151.0,10399593173.0,5882.29,,5866.77
2007-10-12,852427839994.0,176.0,298407703581.0,5877.4,78.7,30219527681.0,589655.0,412314387.0,10768046338.0,10474331173.0,5800.51,,5514.91
2007-10-15,850527724996.0,176.0,296392229325.0,5794.49,78.51,30219527681.0,455030.0,310419309.0,8134538785.0,10474331173.0,5742.52,,5681.66
2007-10-16,856058617902.0,176.0,296635215110.0,5781.47,79.02,30219527681.0,360857.0,253384155.0,6426492151.0,10474330973.0,5763.71,,5689.39
2007-10-17,854986656139.0,176.0,297502299112.0,5811.53,78.91,30219527681.0,358785.0,253316963.0,6620229245.0,10472069980.0,5793.57,,5741.22
2007-10-18,835582821884.0,176.0,292036113614.0,5812.45,77.07,30228497714.0,356357.0,244168962.0,6346658978.0,10537377426.0,5638.23,,5619.05
2007-10-19,840255895389.0,176.0,300304848505.0,5754.54,77.51,30228497714.0,319554.0,233860627.0,5873918979.0,10697382426.0,5754.54,,5606.91
2007-10-22,814666750449.0,176.0,291710099129.0,5732.44,75.15,30228497714.0,337786.0,245635678.0,5953286714.0,10706842426.0,5592.66,,5582.47
2007-10-23,817469529231.0,176.0,292605308902.0,5622.38,75.41,30251347714.0,323543.0,244312832.0,5694769983.0,10729692426.0,5585.4,,5486.33
