date,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,liquidity_before,liquidity_after,shares_before,shares_after,fenshu,xingquanjia,date,category_meaning,code
2012-07-13,5,股本变化,,,,,,0.0,2465.0,7392.0,9857.0,,,2012-07-13,股本变化,002687
2013-04-22,1,除权除息,5.0,0.0,10.0,0.0,,,,,,,,2013-04-22,除权除息,002687
2013-04-22,9,转配股上市,,,,,,2465.0,4930.0,9857.0,19714.0,,,2013-04-22,转配股上市,002687
2013-07-15,5,股本变化,,,,,,4930.0,5647.75,19714.0,19714.0,,,2013-07-15,股本变化,002687
2013-12-31,5,股本变化,,,,,,5647.75,5757.75,19714.0,19714.0,,,2013-12-31,股本变化,002687
2014-05-09,1,除权除息,2.5,0.0,2.0,0.0,,,,,,,,2014-05-09,除权除息,002687
2014-05-09,9,转配股上市,,,,,,5757.75,6961.27490234375,19714.0,23656.80078125,,,2014-05-09,转配股上市,002687
2014-12-31,5,股本变化,,,,,,6961.27490234375,7093.27490234375,23656.80078125,23656.80078125,,,2014-12-31,股本变化,002687
2015-05-07,1,除权除息,3.0,0.0,5.0,0.0,,,,,,,,2015-05-07,除权除息,002687
2015-05-07,9,转配股上市,,,,,,7093.27490234375,10639.912109375,23656.80078125,35485.19921875,,,2015-05-07,转配股上市,002687
2015-07-28,5,股本变化,,,,,,10639.912109375,33914.8125,35485.19921875,35485.19921875,,,2015-07-28,股本变化,002687
2015-12-31,5,股本变化,,,,,,33914.8125,31825.255859375,35485.19921875,35485.19921875,,,2015-12-31,股本变化,002687
2016-05-09,1,除权除息,1.5,0.0,0.0,0.0,,,,,,,,2016-05-09,除权除息,002687
2016-12-31,5,股本变化,,,,,,31825.255859375,31942.19921875,35485.19921875,35485.19921875,,,2016-12-31,股本变化,002687
2017-05-24,1,除权除息,1.5,0.0,0.0,0.0,,,,,,,,2017-05-24,除权除息,002687
2018-05-23,1,除权除息,1.5,0.0,0.0,0.0,,,,,,,,2018-05-23,除权除息,002687
