date,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,liquidity_before,liquidity_after,shares_before,shares_after,fenshu,xingquanjia,date,category_meaning,code
1997-08-19,1,除权除息,1.0,0.0,10.0,0.0,,,,,,,,1997-08-19,除权除息,000722
1997-08-21,2,送配股上市,,,,,,2500.0,5000.0,5200.0,10400.0,,,1997-08-21,送配股上市,000722
1999-10-28,1,除权除息,0.0,8.600000381469727,0.0,6.0,,,,,,,,1999-10-28,除权除息,000722
1999-12-06,2,送配股上市,,,,,,5000.0,8000.0,10400.0,16233.330078125,,,1999-12-06,送配股上市,000722
2000-05-10,3,非流通股上市,,,,,,8000.0,8836.7998046875,16233.330078125,16233.330078125,,,2000-05-10,非流通股上市,000722
2000-05-22,1,除权除息,0.20000000298023224,0.0,2.0,0.0,,,,,,,,2000-05-22,除权除息,000722
2000-05-23,2,送配股上市,,,,,,8836.7998046875,10604.16015625,16233.0,19480.0,,,2000-05-23,送配股上市,000722
2002-07-09,1,除权除息,1.0,0.0,0.0,0.0,,,,,,,,2002-07-09,除权除息,000722
2002-09-23,1,除权除息,0.0,7.800000190734863,0.0,3.0,,,,,,,,2002-09-23,除权除息,000722
2002-10-29,2,送配股上市,,,,,,10604.16015625,13785.41015625,19480.0,22677.44921875,,,2002-10-29,送配股上市,000722
2006-04-13,1,除权除息,0.0,0.0,3.0,0.0,,,,,,,,2006-04-13,除权除息,000722
2006-04-13,5,股本变化,,,,,,13785.41015625,17921.03125,22677.44921875,26813.07421875,,,2006-04-13,股本变化,000722
2007-05-28,5,股本变化,,,,,,17921.03125,18119.203125,26813.07421875,26813.07421875,,,2007-05-28,股本变化,000722
2007-10-16,5,股本变化,,,,,,18119.203125,18255.40625,26813.07421875,26813.07421875,,,2007-10-16,股本变化,000722
2008-04-17,5,股本变化,,,,,,18255.40625,19633.947265625,26813.07421875,26813.07421875,,,2008-04-17,股本变化,000722
2008-12-31,5,股本变化,,,,,,19633.947265625,19634.1328125,26813.07421875,26813.07421875,,,2008-12-31,股本变化,000722
2009-06-30,5,股本变化,,,,,,19634.1328125,19633.3828125,26813.07421875,26813.07421875,,,2009-06-30,股本变化,000722
2010-03-11,3,非流通股上市,,,,,,19633.3828125,26691.76953125,26813.07421875,26813.07421875,,,2010-03-11,非流通股上市,000722
2010-06-30,5,股本变化,,,,,,26691.76953125,26691.908203125,26813.07421875,26813.07421875,,,2010-06-30,股本变化,000722
2010-12-24,5,股本变化,,,,,,26691.908203125,21143.662109375,26813.07421875,46415.828125,,,2010-12-24,股本变化,000722
2011-12-31,5,股本变化,,,,,,21143.662109375,21144.216796875,46415.828125,46415.828125,,,2011-12-31,股本变化,000722
2012-06-15,5,股本变化,,,,,,21144.216796875,21143.662109375,46415.828125,46415.828125,,,2012-06-15,股本变化,000722
2012-06-30,5,股本变化,,,,,,21143.662109375,21144.216796875,46415.828125,46415.828125,,,2012-06-30,股本变化,000722
2012-12-28,3,非流通股上市,,,,,,21144.216796875,21264.216796875,46415.828125,46415.828125,,,2012-12-28,非流通股上市,000722
2013-12-31,5,股本变化,,,,,,21264.216796875,26812.4609375,46415.828125,46415.828125,,,2013-12-31,股本变化,000722
2014-06-30,5,股本变化,,,,,,26812.4609375,26812.361328125,46415.828125,46415.828125,,,2014-06-30,股本变化,000722
2014-12-31,5,股本变化,,,,,,26812.361328125,26812.76171875,46415.828125,46415.828125,,,2014-12-31,股本变化,000722
2015-06-24,5,股本变化,,,,,,26812.76171875,46415.515625,46415.828125,46415.828125,,,2015-06-24,股本变化,000722
2016-06-30,5,股本变化,,,,,,46415.515625,46415.59375,46415.828125,46415.828125,,,2016-06-30,股本变化,000722
2017-05-25,1,除权除息,0.5,0.0,0.0,0.0,,,,,,,,2017-05-25,除权除息,000722
2017-12-31,5,股本变化,,,,,,46415.59375,46415.828125,46415.828125,46415.828125,,,2017-12-31,股本变化,000722
2018-05-29,1,除权除息,0.5,0.0,0.0,0.0,,,,,,,,2018-05-29,除权除息,000722
