date,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,liquidity_before,liquidity_after,shares_before,shares_after,fenshu,xingquanjia,date,category_meaning,code
2007-08-10,5,股本变化,,,,,,0.0,1008.0,3780.0,5040.0,,,2007-08-10,股本变化,002148
2007-11-12,5,股本变化,,,,,,1008.0,1260.0,5040.0,5040.0,,,2007-11-12,股本变化,002148
2008-05-16,1,除权除息,2.0,0.0,5.0,0.0,,,,,,,,2008-05-16,除权除息,002148
2008-05-16,5,股本变化,,,,,,1260.0,1890.0,5040.0,7560.0,,,2008-05-16,股本变化,002148
2008-08-11,5,股本变化,,,,,,1890.0,4498.2001953125,7560.0,7560.0,,,2008-08-11,股本变化,002148
2009-06-09,1,除权除息,2.0,0.0,0.0,0.0,,,,,,,,2009-06-09,除权除息,002148
2010-05-07,1,除权除息,2.0,0.0,0.0,0.0,,,,,,,,2010-05-07,除权除息,002148
2010-06-30,5,股本变化,,,,,,4498.2001953125,4753.25244140625,7560.0,7560.0,,,2010-06-30,股本变化,002148
2010-08-10,5,股本变化,,,,,,4753.25244140625,5263.552734375,7560.0,7560.0,,,2010-08-10,股本变化,002148
2010-12-31,5,股本变化,,,,,,5263.552734375,5202.18505859375,7560.0,7560.0,,,2010-12-31,股本变化,002148
2011-05-04,1,除权除息,1.7000000476837158,0.0,5.0,0.0,,,,,,,,2011-05-04,除权除息,002148
2011-05-04,9,转配股上市,,,,,,5202.18505859375,7992.64306640625,7560.0,11340.0,,,2011-05-04,转配股上市,002148
2011-06-30,5,股本变化,,,,,,7992.64306640625,8325.7861328125,11340.0,11340.0,,,2011-06-30,股本变化,002148
2011-12-31,5,股本变化,,,,,,8325.7861328125,8159.21435546875,11340.0,11340.0,,,2011-12-31,股本变化,002148
2012-05-04,1,除权除息,0.30000001192092896,0.0,0.0,0.0,,,,,,,,2012-05-04,除权除息,002148
2012-06-30,5,股本变化,,,,,,8159.21435546875,8239.46484375,11340.0,11340.0,,,2012-06-30,股本变化,002148
2013-05-15,1,除权除息,1.0,0.0,0.0,0.0,,,,,,,,2013-05-15,除权除息,002148
2013-06-30,5,股本变化,,,,,,8239.46484375,8454.392578125,11340.0,11340.0,,,2013-06-30,股本变化,002148
2014-01-17,5,股本变化,,,,,,8454.392578125,8687.4091796875,11340.0,12792.6435546875,,,2014-01-17,股本变化,002148
2014-04-04,1,除权除息,1.5,0.0,10.0,0.0,,,,,,,,2014-04-04,除权除息,002148
2014-04-04,9,转配股上市,,,,,,8687.4091796875,17374.818359375,12792.6435546875,25585.287109375,,,2014-04-04,转配股上市,002148
2015-01-19,5,股本变化,,,,,,17374.818359375,20280.107421875,25585.287109375,25585.287109375,,,2015-01-19,股本变化,002148
2015-05-20,1,除权除息,0.10000000149011612,0.0,0.0,0.0,,,,,,,,2015-05-20,除权除息,002148
2015-12-31,5,股本变化,,,,,,20280.107421875,20242.005859375,25585.287109375,25585.287109375,,,2015-12-31,股本变化,002148
2016-06-30,5,股本变化,,,,,,20242.005859375,20448.8046875,25585.287109375,25585.287109375,,,2016-06-30,股本变化,002148
2016-12-31,5,股本变化,,,,,,20448.8046875,20058.904296875,25585.287109375,25585.287109375,,,2016-12-31,股本变化,002148
2017-01-05,5,股本变化,,,,,,20058.904296875,20058.904296875,25585.287109375,25789.1875,,,2017-01-05,股本变化,002148
2017-05-12,1,除权除息,1.100000023841858,0.0,12.0,0.0,,,,,,,,2017-05-12,除权除息,002148
2017-05-12,9,转配股上市,,,,,,20058.904296875,44129.58984375,25789.1875,56736.2109375,,,2017-05-12,转配股上市,002148
2017-06-30,5,股本变化,,,,,,44129.58984375,44090.984375,56736.2109375,56736.2109375,,,2017-06-30,股本变化,002148
2017-11-14,5,股本变化,,,,,,44090.984375,44090.984375,56736.2109375,56735.11328125,,,2017-11-14,股本变化,002148
2017-12-31,5,股本变化,,,,,,44090.984375,44091.296875,56735.11328125,56735.11328125,,,2017-12-31,股本变化,002148
2018-01-15,5,股本变化,,,,,,44091.296875,44351.55078125,56735.11328125,56735.11328125,,,2018-01-15,股本变化,002148
2018-05-15,1,除权除息,0.800000011920929,0.0,0.0,0.0,,,,,,,,2018-05-15,除权除息,002148
2018-06-30,5,股本变化,,,,,,44351.55078125,44292.98828125,56735.11328125,56735.11328125,,,2018-06-30,股本变化,002148
2018-08-09,5,股本变化,,,,,,44292.98828125,44292.98828125,56735.11328125,56701.05859375,,,2018-08-09,股本变化,002148
