date,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,liquidity_before,liquidity_after,shares_before,shares_after,fenshu,xingquanjia,date,category_meaning,code
2003-06-20,1,除权除息,1.100000023841858,0.0,0.0,0.0,,,,,,,,2003-06-20,除权除息,600350
2004-06-29,1,除权除息,0.4000000059604645,0.0,0.0,0.0,,,,,,,,2004-06-29,除权除息,600350
2005-07-05,1,除权除息,1.0,0.0,0.0,0.0,,,,,,,,2005-07-05,除权除息,600350
2006-04-24,1,除权除息,0.0,0.0,3.200000047683716,0.0,,,,,,,,2006-04-24,除权除息,600350
2006-04-24,5,股本变化,,,,,,50500.0,66660.0,336380.0,336380.0,,,2006-04-24,股本变化,600350
2006-06-06,1,除权除息,1.2999999523162842,0.0,0.0,0.0,,,,,,,,2006-06-06,除权除息,600350
2007-07-06,1,除权除息,1.25,0.0,0.0,0.0,,,,,,,,2007-07-06,除权除息,600350
2008-07-11,1,除权除息,1.559999942779541,0.0,0.0,0.0,,,,,,,,2008-07-11,除权除息,600350
2009-07-24,1,除权除息,1.659999966621399,0.0,0.0,0.0,,,,,,,,2009-07-24,除权除息,600350
2010-06-29,1,除权除息,0.8799999952316284,0.0,0.0,0.0,,,,,,,,2010-06-29,除权除息,600350
2011-05-09,3,非流通股上市,,,,,,66660.0,138529.046875,336380.0,336380.0,,,2011-05-09,非流通股上市,600350
2011-05-11,1,除权除息,1.0399999618530273,0.0,0.0,0.0,,,,,,,,2011-05-11,除权除息,600350
2011-07-06,5,股本变化,,,,,,138529.046875,138529.046875,336380.0,481116.59375,,,2011-07-06,股本变化,600350
2012-07-06,3,非流通股上市,,,,,,138529.046875,336380.0,481116.59375,481116.59375,,,2012-07-06,非流通股上市,600350
2012-07-30,1,除权除息,1.5499999523162842,0.0,0.0,0.0,,,,,,,,2012-07-30,除权除息,600350
2013-07-23,1,除权除息,1.2599999904632568,0.0,0.0,0.0,,,,,,,,2013-07-23,除权除息,600350
2014-07-04,1,除权除息,1.5099999904632568,0.0,0.0,0.0,,,,,,,,2014-07-04,除权除息,600350
2014-07-10,5,股本变化,,,,,,336380.0,481116.59375,481116.59375,481116.59375,,,2014-07-10,股本变化,600350
2015-07-14,1,除权除息,1.940000057220459,0.0,0.0,0.0,,,,,,,,2015-07-14,除权除息,600350
2016-07-14,1,除权除息,1.7899999618530273,0.0,0.0,0.0,,,,,,,,2016-07-14,除权除息,600350
2017-07-14,1,除权除息,1.9600000381469727,0.0,0.0,0.0,,,,,,,,2017-07-14,除权除息,600350
2018-06-15,1,除权除息,1.7799999713897705,0.0,0.0,0.0,,,,,,,,2018-06-15,除权除息,600350
