date,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,liquidity_before,liquidity_after,shares_before,shares_after,fenshu,xingquanjia,date,category_meaning,code
2014-01-23,5,股本变化,,,,,,0.0,1208.0,4200.0,4832.0,,,2014-01-23,股本变化,300365
2014-07-01,1,除权除息,1.1299999952316284,0.0,8.0,0.0,,,,,,,,2014-07-01,除权除息,300365
2014-07-01,2,送配股上市,,,,,,1208.0,2174.39990234375,4832.0,8697.599609375,,,2014-07-01,送配股上市,300365
2015-01-23,5,股本变化,,,,,,2174.39990234375,2877.75,8697.599609375,8697.599609375,,,2015-01-23,股本变化,300365
2015-04-22,1,除权除息,1.0,0.0,10.0,0.0,,,,,,,,2015-04-22,除权除息,300365
2015-04-22,9,转配股上市,,,,,,2877.75,5755.5,8697.599609375,17395.19921875,,,2015-04-22,转配股上市,300365
2015-07-10,5,股本变化,,,,,,5755.5,5755.5,17395.19921875,17575.900390625,,,2015-07-10,股本变化,300365
2016-02-16,5,股本变化,,,,,,5755.5,6375.2626953125,17575.900390625,17575.900390625,,,2016-02-16,股本变化,300365
2016-05-23,1,除权除息,0.5,0.0,0.0,0.0,,,,,,,,2016-05-23,除权除息,300365
2016-06-23,5,股本变化,,,,,,6375.2626953125,6375.2626953125,17575.900390625,17593.900390625,,,2016-06-23,股本变化,300365
2016-07-08,5,股本变化,,,,,,6375.2626953125,6427.95263671875,17593.900390625,17593.900390625,,,2016-07-08,股本变化,300365
2016-11-09,5,股本变化,,,,,,6427.95263671875,6427.95263671875,17593.900390625,17590.5,,,2016-11-09,股本变化,300365
2017-01-23,5,股本变化,,,,,,6427.95263671875,10268.8447265625,17590.5,17590.5,,,2017-01-23,股本变化,300365
2017-05-16,1,除权除息,0.75,0.0,0.0,0.0,,,,,,,,2017-05-16,除权除息,300365
2017-07-03,5,股本变化,,,,,,10268.8447265625,10326.775390625,17590.5,17590.5,,,2017-07-03,股本变化,300365
2017-08-22,5,股本变化,,,,,,10326.775390625,10326.775390625,17590.5,17588.759765625,,,2017-08-22,股本变化,300365
2017-10-10,5,股本变化,,,,,,10326.775390625,10326.775390625,17588.759765625,19732.841796875,,,2017-10-10,股本变化,300365
2018-04-19,1,除权除息,2.0,0.0,10.0,0.0,,,,,,,,2018-04-19,除权除息,300365
2018-04-19,9,转配股上市,,,,,,10326.775390625,21725.591796875,19732.841796875,39465.68359375,,,2018-04-19,转配股上市,300365
2018-06-11,5,股本变化,,,,,,21725.591796875,21725.591796875,39465.68359375,40235.18359375,,,2018-06-11,股本变化,300365
2018-07-05,5,股本变化,,,,,,21725.591796875,21857.55078125,40235.18359375,40235.18359375,,,2018-07-05,股本变化,300365
2018-08-02,5,股本变化,,,,,,21857.55078125,21857.55078125,40235.18359375,40216.265625,,,2018-08-02,股本变化,300365
