date,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,liquidity_before,liquidity_after,shares_before,shares_after,fenshu,xingquanjia,date,category_meaning,code
2010-09-28,5,股本变化,,,,,,0.0,110000.0,0.0,1280000.0,,,2010-09-28,股本变化,601018
2010-12-28,3,非流通股上市,,,,,,110000.0,200000.0,1280000.0,1280000.0,,,2010-12-28,非流通股上市,601018
2011-07-04,1,除权除息,0.30000001192092896,0.0,0.0,0.0,,,,,,,,2011-07-04,除权除息,601018
2011-10-13,5,股本变化,,,,,,200000.0,308000.0,1280000.0,1280000.0,,,2011-10-13,股本变化,601018
2012-07-06,1,除权除息,0.6600000262260437,0.0,0.0,0.0,,,,,,,,2012-07-06,除权除息,601018
2013-06-19,1,除权除息,0.8700000047683716,0.0,0.0,0.0,,,,,,,,2013-06-19,除权除息,601018
2013-09-30,5,股本变化,,,,,,308000.0,1280000.0,1280000.0,1280000.0,,,2013-09-30,股本变化,601018
2014-06-26,1,除权除息,0.8299999833106995,0.0,0.0,0.0,,,,,,,,2014-06-26,除权除息,601018
2015-05-22,1,除权除息,0.8399999737739563,0.0,0.0,0.0,,,,,,,,2015-05-22,除权除息,601018
2016-06-08,1,除权除息,0.8500000238418579,0.0,0.0,0.0,,,,,,,,2016-06-08,除权除息,601018
2016-08-19,5,股本变化,,,,,,1280000.0,1280000.0,1280000.0,1317284.75,,,2016-08-19,股本变化,601018
2017-06-16,1,除权除息,0.6800000071525574,0.0,0.0,0.0,,,,,,,,2017-06-16,除权除息,601018
2018-06-07,1,除权除息,0.75,0.0,0.0,0.0,,,,,,,,2018-06-07,除权除息,601018
