date,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,liquidity_before,liquidity_after,shares_before,shares_after,fenshu,xingquanjia,date,category_meaning,code
1993-06-07,5,股本变化,,,,,,0.0,2000.0,0.0,18679.220703125,,,1993-06-07,股本变化,600650
1993-10-18,5,股本变化,,,,,,2000.0,2000.0,18679.220703125,27679.220703125,,,1993-10-18,股本变化,600650
1994-05-09,1,除权除息,0.0,0.0,2.0,0.0,,,,,,,,1994-05-09,除权除息,600650
1994-05-09,2,送配股上市,,,,,,2000.0,2400.0,27679.220703125,31658.060546875,,,1994-05-09,送配股上市,600650
1995-04-03,1,除权除息,1.7899999618530273,0.0,0.0,0.0,,,,,,,,1995-04-03,除权除息,600650
1996-06-10,1,除权除息,0.0,0.0,1.0,0.0,,,,,,,,1996-06-10,除权除息,600650
1996-06-10,2,送配股上市,,,,,,2400.0,2640.0,31658.060546875,34823.87109375,,,1996-06-10,送配股上市,600650
1997-07-14,1,除权除息,0.0,0.0,2.0,0.0,,,,,,,,1997-07-14,除权除息,600650
1997-07-14,2,送配股上市,,,,,,2640.0,3168.0,34823.87109375,41788.640625,,,1997-07-14,送配股上市,600650
1999-07-13,1,除权除息,0.0,0.0,2.0,0.0,,,,,,,,1999-07-13,除权除息,600650
1999-07-13,2,送配股上市,,,,,,3168.0,3801.60009765625,41788.640625,50146.37109375,,,1999-07-13,送配股上市,600650
2002-07-25,1,除权除息,0.0,0.0,1.0,0.0,,,,,,,,2002-07-25,除权除息,600650
2002-07-26,2,送配股上市,,,,,,3801.60009765625,4181.759765625,50146.37109375,55161.01171875,,,2002-07-26,送配股上市,600650
2005-06-27,1,除权除息,2.0,0.0,0.0,0.0,,,,,,,,2005-06-27,除权除息,600650
2006-02-13,1,除权除息,0.0,0.0,3.5,0.0,,,,,,,,2006-02-13,除权除息,600650
2006-02-13,5,股本变化,,,,,,4181.759765625,5645.3798828125,55161.01171875,55161.01171875,,,2006-02-13,股本变化,600650
2006-05-30,1,除权除息,3.0,0.0,0.0,0.0,,,,,,,,2006-05-30,除权除息,600650
2007-02-13,5,股本变化,,,,,,5645.3759765625,16975.85546875,55161.01171875,55161.01171875,,,2007-02-13,股本变化,600650
2007-06-14,1,除权除息,3.5,0.0,0.0,0.0,,,,,,,,2007-06-14,除权除息,600650
2008-02-13,5,股本变化,,,,,,16975.85546875,20555.412109375,55161.01171875,55161.01171875,,,2008-02-13,股本变化,600650
2008-06-16,1,除权除息,4.0,0.0,0.0,0.0,,,,,,,,2008-06-16,除权除息,600650
2009-02-13,3,非流通股上市,,,,,,20555.412109375,23313.462890625,55161.01171875,55161.01171875,,,2009-02-13,非流通股上市,600650
2009-06-15,1,除权除息,3.0,0.0,0.0,0.0,,,,,,,,2009-06-15,除权除息,600650
2010-02-26,3,非流通股上市,,,,,,23313.462890625,39056.01171875,55161.01171875,55161.01171875,,,2010-02-26,非流通股上市,600650
2010-07-19,1,除权除息,3.0,0.0,0.0,0.0,,,,,,,,2010-07-19,除权除息,600650
2011-07-11,1,除权除息,3.0,0.0,0.0,0.0,,,,,,,,2011-07-11,除权除息,600650
2012-07-06,1,除权除息,3.0,0.0,0.0,0.0,,,,,,,,2012-07-06,除权除息,600650
2013-06-24,1,除权除息,2.299999952316284,0.0,0.0,0.0,,,,,,,,2013-06-24,除权除息,600650
2014-07-18,1,除权除息,2.5999999046325684,0.0,0.0,0.0,,,,,,,,2014-07-18,除权除息,600650
2015-08-05,1,除权除息,2.5,0.0,0.0,0.0,,,,,,,,2015-08-05,除权除息,600650
2016-07-27,1,除权除息,2.5,0.0,0.0,0.0,,,,,,,,2016-07-27,除权除息,600650
2017-07-07,1,除权除息,2.5,0.0,0.0,0.0,,,,,,,,2017-07-07,除权除息,600650
2018-07-06,1,除权除息,2.5,0.0,0.0,0.0,,,,,,,,2018-07-06,除权除息,600650
