date,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,liquidity_before,liquidity_after,shares_before,shares_after,fenshu,xingquanjia,date,category_meaning,code
2001-06-08,1,除权除息,0.800000011920929,0.0,0.0,0.0,,,,,,,,2001-06-08,除权除息,600246
2002-07-01,1,除权除息,0.800000011920929,0.0,0.0,0.0,,,,,,,,2002-07-01,除权除息,600246
2003-07-14,1,除权除息,1.0,0.0,0.0,0.0,,,,,,,,2003-07-14,除权除息,600246
2004-06-24,1,除权除息,1.5,0.0,0.0,0.0,,,,,,,,2004-06-24,除权除息,600246
2005-05-17,1,除权除息,1.5,0.0,0.0,0.0,,,,,,,,2005-05-17,除权除息,600246
2006-06-22,1,除权除息,1.5,0.0,0.0,0.0,,,,,,,,2006-06-22,除权除息,600246
2006-09-08,1,除权除息,0.0,0.0,3.299999952316284,0.0,,,,,,,,2006-09-08,除权除息,600246
2006-09-08,5,股本变化,,,,,,3000.0,3990.0,9200.0,9200.0,,,2006-09-08,股本变化,600246
2006-12-26,5,股本变化,,,,,,3990.0,3990.0,9200.0,14400.0,,,2006-12-26,股本变化,600246
2007-03-16,1,除权除息,1.0,0.0,10.0,0.0,,,,,,,,2007-03-16,除权除息,600246
2007-03-19,5,股本变化,,,,,,3990.0,7980.0,14400.0,28800.0,,,2007-03-19,股本变化,600246
2007-09-19,5,股本变化,,,,,,7980.0,10354.4501953125,28800.0,28800.0,,,2007-09-19,股本变化,600246
2007-09-20,5,股本变化,,,,,,10354.4501953125,10354.4501953125,28800.0,33800.0,,,2007-09-20,股本变化,600246
2007-10-23,1,除权除息,0.0,0.0,5.0,0.0,,,,,,,,2007-10-23,除权除息,600246
2007-10-24,5,股本变化,,,,,,10354.4453125,15531.66796875,33800.0,50700.0,,,2007-10-24,股本变化,600246
2008-05-28,1,除权除息,1.5,0.0,0.0,0.0,,,,,,,,2008-05-28,除权除息,600246
2008-09-10,5,股本变化,,,,,,15531.66796875,16925.763671875,50700.0,50700.0,,,2008-09-10,股本变化,600246
2008-09-19,5,股本变化,,,,,,16925.763671875,24425.763671875,50700.0,50700.0,,,2008-09-19,股本变化,600246
2009-04-16,1,除权除息,3.5,0.0,10.0,0.0,,,,,,,,2009-04-16,除权除息,600246
2009-04-17,9,转配股上市,,,,,,24425.763671875,48851.52734375,50700.0,101400.0,,,2009-04-17,转配股上市,600246
2009-09-09,3,非流通股上市,,,,,,48851.52734375,70200.0,101400.0,101400.0,,,2009-09-09,非流通股上市,600246
2009-12-25,5,股本变化,,,,,,70200.0,101400.0,101400.0,101400.0,,,2009-12-25,股本变化,600246
2010-04-07,1,除权除息,1.0,0.0,2.0,0.0,,,,,,,,2010-04-07,除权除息,600246
2010-04-08,9,转配股上市,,,,,,101400.0,121680.0,101400.0,121680.0,,,2010-04-08,转配股上市,600246
2010-09-17,1,除权除息,0.8500000238418579,0.0,0.0,0.0,,,,,,,,2010-09-17,除权除息,600246
2011-04-26,1,除权除息,1.7000000476837158,0.0,0.0,0.0,,,,,,,,2011-04-26,除权除息,600246
2012-05-24,1,除权除息,0.6000000238418579,0.0,0.0,0.0,,,,,,,,2012-05-24,除权除息,600246
2012-09-27,1,除权除息,0.6000000238418579,0.0,0.0,0.0,,,,,,,,2012-09-27,除权除息,600246
2013-05-17,1,除权除息,0.699999988079071,0.0,0.0,0.0,,,,,,,,2013-05-17,除权除息,600246
2013-09-17,1,除权除息,0.699999988079071,0.0,0.0,0.0,,,,,,,,2013-09-17,除权除息,600246
2014-04-23,1,除权除息,0.699999988079071,0.0,0.0,0.0,,,,,,,,2014-04-23,除权除息,600246
2016-08-04,5,股本变化,,,,,,121680.0,121680.0,121680.0,205400.9375,,,2016-08-04,股本变化,600246
2018-08-09,1,除权除息,0.27000001072883606,0.0,0.0,0.0,,,,,,,,2018-08-09,除权除息,600246
