date,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,liquidity_before,liquidity_after,shares_before,shares_after,fenshu,xingquanjia,date,category_meaning,code
2016-03-16,5,股本变化,,,,,,0.0,5200.0,0.0,52000.0,,,2016-03-16,股本变化,601020
2016-05-20,1,除权除息,1.0,0.0,0.0,0.0,,,,,,,,2016-05-20,除权除息,601020
2016-07-27,5,股本变化,,,,,,5200.0,5200.0,52000.0,52567.66015625,,,2016-07-27,股本变化,601020
2017-03-16,5,股本变化,,,,,,5200.0,28132.0,52567.66015625,52567.66015625,,,2017-03-16,股本变化,601020
2017-05-26,1,除权除息,1.2000000476837158,0.0,0.0,0.0,,,,,,,,2017-05-26,除权除息,601020
2017-06-28,5,股本变化,,,,,,28132.0,28264.6640625,52567.66015625,52567.66015625,,,2017-06-28,股本变化,601020
2017-07-06,5,股本变化,,,,,,28264.6640625,28264.6640625,52567.66015625,52635.26171875,,,2017-07-06,股本变化,601020
2017-10-10,5,股本变化,,,,,,28264.6640625,28264.6640625,52635.26171875,52598.26171875,,,2017-10-10,股本变化,601020
2017-10-31,5,股本变化,,,,,,28264.6640625,28264.6640625,52598.26171875,52591.62890625,,,2017-10-31,股本变化,601020
2017-12-31,5,股本变化,,,,,,28264.6640625,28264.669921875,52591.62890625,52591.62890625,,,2017-12-31,股本变化,601020
2018-06-21,5,股本变化,,,,,,28264.669921875,28287.6484375,52591.62890625,52591.62890625,,,2018-06-21,股本变化,601020
2018-07-02,5,股本变化,,,,,,28287.6484375,28418.103515625,52591.62890625,52591.62890625,,,2018-07-02,股本变化,601020
2018-07-04,1,除权除息,1.2000000476837158,0.0,0.0,0.0,,,,,,,,2018-07-04,除权除息,601020
