date,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,liquidity_before,liquidity_after,shares_before,shares_after,fenshu,xingquanjia,date,category_meaning,code
2006-11-10,5,股本变化,,,,,,6560.0,8200.0,22000.0,22000.0,,,2006-11-10,股本变化,002060
2007-06-08,1,除权除息,1.100000023841858,0.0,0.0,0.0,,,,,,,,2007-06-08,除权除息,002060
2007-08-10,5,股本变化,,,,,,8200.0,11457.0,22000.0,22000.0,,,2007-08-10,股本变化,002060
2008-04-15,1,除权除息,1.2000000476837158,0.0,0.0,0.0,,,,,,,,2008-04-15,除权除息,002060
2008-08-29,5,股本变化,,,,,,11457.0,17157.0,22000.0,27700.0,,,2008-08-29,股本变化,002060
2009-06-04,1,除权除息,0.6000000238418579,0.0,2.0,0.0,,,,,,,,2009-06-04,除权除息,002060
2009-06-04,2,送配股上市,,,,,,17157.0,20588.400390625,27700.0,33240.0,,,2009-06-04,送配股上市,002060
2010-06-29,1,除权除息,0.800000011920929,0.0,0.0,0.0,,,,,,,,2010-06-29,除权除息,002060
2010-12-31,5,股本变化,,,,,,20588.400390625,20587.875,33240.0,33240.0,,,2010-12-31,股本变化,002060
2011-06-20,1,除权除息,0.800000011920929,0.0,0.0,0.0,,,,,,,,2011-06-20,除权除息,002060
2011-07-27,5,股本变化,,,,,,20587.875,32679.287109375,33240.0,33240.0,,,2011-07-27,股本变化,002060
2011-09-20,5,股本变化,,,,,,32679.287109375,32679.419921875,33240.0,41838.7265625,,,2011-09-20,股本变化,002060
2012-06-18,1,除权除息,0.30000001192092896,0.0,2.0,0.0,,,,,,,,2012-06-18,除权除息,002060
2012-06-18,9,转配股上市,,,,,,32679.419921875,39215.3046875,41838.7265625,50206.47265625,,,2012-06-18,转配股上市,002060
2012-08-30,5,股本变化,,,,,,39215.3046875,39887.52734375,50206.47265625,50206.47265625,,,2012-08-30,股本变化,002060
2012-09-20,5,股本变化,,,,,,39887.52734375,50206.0,50206.47265625,50206.47265625,,,2012-09-20,股本变化,002060
2012-12-31,5,股本变化,,,,,,50206.0,50198.875,50206.47265625,50206.47265625,,,2012-12-31,股本变化,002060
2013-06-19,1,除权除息,0.20000000298023224,0.0,2.0,0.0,,,,,,,,2013-06-19,除权除息,002060
2013-06-19,9,转配股上市,,,,,,50198.875,60238.65234375,50206.47265625,60247.76953125,,,2013-06-19,转配股上市,002060
2013-12-30,5,股本变化,,,,,,60238.65234375,60101.28515625,60247.76953125,60113.1015625,,,2013-12-30,股本变化,002060
2014-06-13,1,除权除息,0.30000001192092896,0.0,0.0,0.0,,,,,,,,2014-06-13,除权除息,002060
2014-06-30,5,股本变化,,,,,,60101.28515625,60103.19921875,60113.1015625,60113.1015625,,,2014-06-30,股本变化,002060
2015-06-10,1,除权除息,0.4000000059604645,0.0,0.0,0.0,,,,,,,,2015-06-10,除权除息,002060
2015-06-30,5,股本变化,,,,,,60103.19921875,60106.2421875,60113.1015625,60113.1015625,,,2015-06-30,股本变化,002060
2015-12-31,5,股本变化,,,,,,60106.2421875,60103.29296875,60113.1015625,60113.1015625,,,2015-12-31,股本变化,002060
2016-05-19,1,除权除息,0.5,0.0,0.0,0.0,,,,,,,,2016-05-19,除权除息,002060
2016-06-30,5,股本变化,,,,,,60103.29296875,60081.84375,60113.1015625,60113.1015625,,,2016-06-30,股本变化,002060
2016-12-31,5,股本变化,,,,,,60081.84375,60084.97265625,60113.1015625,60113.1015625,,,2016-12-31,股本变化,002060
2017-06-05,1,除权除息,0.5,0.0,10.0,0.0,,,,,,,,2017-06-05,除权除息,002060
2017-06-05,9,转配股上市,,,,,,60084.97265625,120171.4453125,60113.1015625,120226.203125,,,2017-06-05,转配股上市,002060
2017-12-31,5,股本变化,,,,,,120171.4453125,120169.546875,120226.203125,120226.203125,,,2017-12-31,股本变化,002060
2018-06-08,1,除权除息,0.30000001192092896,0.0,0.0,0.0,,,,,,,,2018-06-08,除权除息,002060
2018-06-30,5,股本变化,,,,,,120169.546875,120172.1875,120226.203125,120226.203125,,,2018-06-30,股本变化,002060
