date,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,liquidity_before,liquidity_after,shares_before,shares_after,fenshu,xingquanjia,date,category_meaning,code
1998-01-16,3,非流通股上市,,,,,,2700.0,3000.0,8600.0,8600.0,,,1998-01-16,非流通股上市,600084
1999-06-10,1,除权除息,0.4000000059604645,0.0,4.599999904632568,0.0,,,,,,,,1999-06-10,除权除息,600084
1999-06-10,2,送配股上市,,,,,,3000.0,4380.0,8600.0,12556.0,,,1999-06-10,送配股上市,600084
1999-08-17,1,除权除息,0.0,9.899999618530273,0.0,2.049999952316284,,,,,,,,1999-08-17,除权除息,600084
1999-09-20,2,送配股上市,,,,,,4380.0,5280.0,12556.0,13916.0,,,1999-09-20,送配股上市,600084
2000-05-09,1,除权除息,0.0,0.0,3.0,0.0,,,,,,,,2000-05-09,除权除息,600084
2000-05-09,2,送配股上市,,,,,,5280.0,6864.0,13916.0,18090.80078125,,,2000-05-09,送配股上市,600084
2001-04-17,1,除权除息,1.0,0.0,3.0,0.0,,,,,,,,2001-04-17,除权除息,600084
2001-04-17,2,送配股上市,,,,,,6864.0,8923.2001953125,18090.80078125,23518.0390625,,,2001-04-17,送配股上市,600084
2002-06-13,1,除权除息,0.6000000238418579,0.0,0.0,0.0,,,,,,,,2002-06-13,除权除息,600084
2003-06-06,1,除权除息,1.0,0.0,0.0,0.0,,,,,,,,2003-06-06,除权除息,600084
2004-06-29,1,除权除息,0.25,0.0,10.0,0.0,,,,,,,,2004-06-29,除权除息,600084
2004-06-30,2,送配股上市,,,,,,8923.2001953125,17846.400390625,23518.0390625,47036.078125,,,2004-06-30,送配股上市,600084
2006-04-21,1,除权除息,0.0,0.0,3.799999952316284,0.0,,,,,,,,2006-04-21,除权除息,600084
2006-04-21,5,股本变化,,,,,,17846.400390625,24628.029296875,47036.078125,47036.078125,,,2006-04-21,股本变化,600084
2007-04-23,5,股本变化,,,,,,24628.03125,27168.267578125,47036.078125,47036.078125,,,2007-04-23,股本变化,600084
2009-08-31,5,股本变化,,,,,,27168.267578125,27168.267578125,47036.078125,80991.9296875,,,2009-08-31,股本变化,600084
2009-12-28,3,非流通股上市,,,,,,27168.267578125,29468.267578125,80991.9296875,80991.9296875,,,2009-12-28,非流通股上市,600084
2010-09-06,5,股本变化,,,,,,29468.267578125,46446.1875,80991.9296875,80991.9296875,,,2010-09-06,股本变化,600084
2012-09-03,5,股本变化,,,,,,46446.1875,80991.9296875,80991.9296875,80991.9296875,,,2012-09-03,股本变化,600084
2014-12-19,5,股本变化,,,,,,80991.9296875,80991.9296875,80991.9296875,112372.6796875,,,2014-12-19,股本变化,600084
2015-12-23,5,股本变化,,,,,,80991.9296875,99820.3828125,112372.6796875,112372.6796875,,,2015-12-23,股本变化,600084
2018-03-12,5,股本变化,,,,,,99820.3828125,112372.6796875,112372.6796875,112372.6796875,,,2018-03-12,股本变化,600084
