date,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,liquidity_before,liquidity_after,shares_before,shares_after,fenshu,xingquanjia,date,category_meaning,code
1997-03-03,1,除权除息,0.0,0.0,5.0,0.0,,,,,,,,1997-03-03,除权除息,000422
1997-03-05,2,送配股上市,,,,,,1635.0,2452.5,6538.5400390625,9807.8095703125,,,1997-03-05,送配股上市,000422
1997-07-10,1,除权除息,0.0,0.0,3.0,0.0,,,,,,,,1997-07-10,除权除息,000422
1997-07-14,3,非流通股上市,,,,,,2452.5,3188.25,9807.8095703125,12750.150390625,,,1997-07-14,非流通股上市,000422
1997-12-19,1,除权除息,0.0,8.0,0.0,1.5379999876022339,,,,,,,,1997-12-19,除权除息,000422
1998-02-13,3,非流通股上市,,,,,,3188.25,3678.75,12750.150390625,14381.76953125,,,1998-02-13,非流通股上市,000422
1998-10-09,1,除权除息,0.0,0.0,3.0,0.0,,,,,,,,1998-10-09,除权除息,000422
1998-10-13,2,送配股上市,,,,,,3678.75,4782.375,14381.76953125,18696.30078125,,,1998-10-13,送配股上市,000422
1999-07-26,3,非流通股上市,,,,,,4782.375,8373.10546875,18696.30078125,18696.30078125,,,1999-07-26,非流通股上市,000422
2001-07-04,1,除权除息,1.0,0.0,0.0,0.0,,,,,,,,2001-07-04,除权除息,000422
2001-08-13,1,除权除息,0.0,10.0,0.0,3.0,,,,,,,,2001-08-13,除权除息,000422
2001-09-28,2,送配股上市,,,,,,8373.10546875,10885.0400390625,18696.30078125,21388.0390625,,,2001-09-28,送配股上市,000422
2002-06-25,1,除权除息,1.0,0.0,0.0,0.0,,,,,,,,2002-06-25,除权除息,000422
2003-06-18,1,除权除息,1.0,0.0,0.0,0.0,,,,,,,,2003-06-18,除权除息,000422
2004-05-19,1,除权除息,1.0,0.0,0.0,0.0,,,,,,,,2004-05-19,除权除息,000422
2004-10-25,1,除权除息,0.0,6.170000076293945,0.0,3.0,,,,,,,,2004-10-25,除权除息,000422
2004-11-18,2,送配股上市,,,,,,10885.0400390625,14150.5498046875,21388.0390625,24653.55078125,,,2004-11-18,送配股上市,000422
2005-05-23,1,除权除息,1.5,0.0,1.0,0.0,,,,,,,,2005-05-23,除权除息,000422
2005-05-23,2,送配股上市,,,,,,14150.5498046875,15565.599609375,24653.55078125,27118.900390625,,,2005-05-23,送配股上市,000422
2006-04-20,1,除权除息,0.0,0.0,2.5,0.0,,,,,,,,2006-04-20,除权除息,000422
2006-04-20,5,股本变化,,,,,,15565.599609375,19454.330078125,27118.900390625,27118.900390625,,,2006-04-20,股本变化,000422
2006-06-05,1,除权除息,2.0,0.0,10.0,0.0,,,,,,,,2006-06-05,除权除息,000422
2006-06-05,9,转配股上市,,,,,,19454.330078125,38908.671875,27118.900390625,54237.80859375,,,2006-06-05,转配股上市,000422
2007-04-20,5,股本变化,,,,,,38908.671875,47776.8203125,54237.80859375,54237.80859375,,,2007-04-20,股本变化,000422
2007-06-14,1,除权除息,1.2000000476837158,0.0,0.0,0.0,,,,,,,,2007-06-14,除权除息,000422
2007-07-02,5,股本变化,,,,,,47776.82421875,48157.77734375,54237.8046875,54237.8046875,,,2007-07-02,股本变化,000422
