date,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,liquidity_before,liquidity_after,shares_before,shares_after,fenshu,xingquanjia,date,category_meaning,code
1998-11-13,1,除权除息,2.0,0.0,0.0,0.0,,,,,,,,1998-11-13,除权除息,000723
1999-05-19,1,除权除息,0.0,0.0,5.0,0.0,,,,,,,,1999-05-19,除权除息,000723
1999-05-21,2,送配股上市,,,,,,3000.0,4500.0,8290.0,12435.0,,,1999-05-21,送配股上市,000723
1999-11-02,1,除权除息,0.0,6.349999904632568,0.0,2.0,,,,,,,,1999-11-02,除权除息,000723
1999-12-16,2,送配股上市,,,,,,4500.0,5400.0,12435.0,13959.919921875,,,1999-12-16,送配股上市,000723
2000-05-11,3,非流通股上市,,,,,,5400.0,6967.9169921875,13959.919921875,13959.919921875,,,2000-05-11,非流通股上市,000723
2007-09-05,1,除权除息,0.0,0.0,0.800000011920929,0.0,,,,,,,,2007-09-05,除权除息,000723
2007-09-05,5,股本变化,,,,,,6967.919921875,7519.18017578125,13959.919921875,13959.919921875,,,2007-09-05,股本变化,000723
2007-12-31,5,股本变化,,,,,,7519.18359375,7525.35009765625,13959.919921875,13959.919921875,,,2007-12-31,股本变化,000723
2008-11-18,5,股本变化,,,,,,7525.35009765625,7643.18994140625,13959.919921875,13959.919921875,,,2008-11-18,股本变化,000723
2009-12-24,3,非流通股上市,,,,,,7643.18603515625,7775.0810546875,13959.919921875,13959.919921875,,,2009-12-24,非流通股上市,000723
2010-07-01,1,除权除息,1.100000023841858,0.0,0.0,0.0,,,,,,,,2010-07-01,除权除息,000723
2010-09-03,3,非流通股上市,,,,,,7775.0810546875,9171.0732421875,13959.919921875,13959.919921875,,,2010-09-03,非流通股上市,000723
2011-08-23,3,非流通股上市,,,,,,9171.0732421875,9743.2890625,13959.919921875,13959.919921875,,,2011-08-23,非流通股上市,000723
2011-12-31,5,股本变化,,,,,,9743.2890625,9743.205078125,13959.919921875,13959.919921875,,,2011-12-31,股本变化,000723
2013-06-06,1,除权除息,2.0,0.0,10.0,0.0,,,,,,,,2013-06-06,除权除息,000723
2013-06-06,2,送配股上市,,,,,,9743.205078125,19486.41015625,13959.919921875,27919.83984375,,,2013-06-06,送配股上市,000723
2014-07-23,1,除权除息,0.15000000596046448,0.0,0.0,0.0,,,,,,,,2014-07-23,除权除息,000723
2015-06-30,5,股本变化,,,,,,19486.41015625,19486.41015625,27919.83984375,27919.83984375,,,2015-06-30,股本变化,000723
2015-07-06,1,除权除息,0.05000000074505806,0.0,0.0,0.0,,,,,,,,2015-07-06,除权除息,000723
2015-12-21,5,股本变化,,,,,,19486.41015625,19486.125,27919.83984375,195919.84375,,,2015-12-21,股本变化,000723
2016-01-29,5,股本变化,,,,,,19486.125,19486.125,195919.84375,228107.34375,,,2016-01-29,股本变化,000723
2016-06-30,5,股本变化,,,,,,19486.125,19486.068359375,228107.34375,228107.34375,,,2016-06-30,股本变化,000723
2016-12-31,5,股本变化,,,,,,19486.068359375,19486.294921875,228107.34375,228107.34375,,,2016-12-31,股本变化,000723
2017-02-17,5,股本变化,,,,,,19486.294921875,51673.79296875,228107.34375,228107.34375,,,2017-02-17,股本变化,000723
2017-06-16,1,除权除息,1.0,0.0,8.0,0.0,,,,,,,,2017-06-16,除权除息,000723
2017-06-16,9,转配股上市,,,,,,51673.79296875,93012.828125,228107.34375,410593.21875,,,2017-06-16,转配股上市,000723
2017-09-28,3,非流通股上市,,,,,,93012.828125,108124.4375,410593.21875,410593.21875,,,2017-09-28,非流通股上市,000723
2018-09-18,5,股本变化,,,,,,108124.4375,108124.4375,410593.21875,414037.8125,,,2018-09-18,股本变化,000723
