date,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,liquidity_before,liquidity_after,shares_before,shares_after,fenshu,xingquanjia,date,category_meaning,code
1999-08-03,3,非流通股上市,,,,,,4500.0,5000.0,20000.0,20000.0,,,1999-08-03,非流通股上市,000830
2000-08-31,1,除权除息,0.0,12.0,0.0,3.0,,,,,,,,2000-08-31,除权除息,000830
2000-10-09,2,送配股上市,,,,,,5000.0,6500.0,20000.0,21590.0,,,2000-10-09,送配股上市,000830
2000-10-16,1,除权除息,0.0,0.0,1.5384600162506104,0.0,,,,,,,,2000-10-16,除权除息,000830
2000-10-17,2,送配股上市,,,,,,6500.0,7500.0,21590.0,24911.0,,,2000-10-17,送配股上市,000830
2002-06-11,1,除权除息,2.0,0.0,0.0,0.0,,,,,,,,2002-06-11,除权除息,000830
2004-05-25,1,除权除息,0.0,0.0,2.0,0.0,,,,,,,,2004-05-25,除权除息,000830
2004-05-25,2,送配股上市,,,,,,7500.0,9000.0,24911.0,31201.279296875,,,2004-05-25,送配股上市,000830
2005-04-27,1,除权除息,1.0,0.0,3.0,0.0,,,,,,,,2005-04-27,除权除息,000830
2005-04-27,2,送配股上市,,,,,,8999.9990234375,11699.998046875,31201.28125,40561.66796875,,,2005-04-27,送配股上市,000830
2005-08-22,1,除权除息,0.0,0.0,4.0,0.0,,,,,,,,2005-08-22,除权除息,000830
2005-08-23,5,股本变化,,,,,,11699.998046875,16374.0,40561.671875,40561.671875,,,2005-08-23,股本变化,000830
2006-04-03,3,非流通股上市,,,,,,16374.0,17683.8203125,40561.671875,40561.671875,,,2006-04-03,非流通股上市,000830
2006-04-21,1,除权除息,1.0,0.0,10.0,0.0,,,,,,,,2006-04-21,除权除息,000830
2006-04-21,2,送配股上市,,,,,,17683.8203125,35367.62890625,40561.671875,81123.328125,,,2006-04-21,送配股上市,000830
2006-07-05,8,增发新股上市,,,,,,35367.62890625,35367.62890625,81123.328125,104623.328125,,,2006-07-05,增发新股上市,000830
2007-04-27,1,除权除息,1.0,0.0,0.0,0.0,,,,,,,,2007-04-27,除权除息,000830
2007-07-04,5,股本变化,,,,,,35367.62890625,60119.23046875,104623.328125,104623.328125,,,2007-07-04,股本变化,000830
2007-12-31,5,股本变化,,,,,,60119.23046875,60124.1015625,104623.3359375,104623.3359375,,,2007-12-31,股本变化,000830
2008-05-13,1,除权除息,1.0,0.0,0.0,0.0,,,,,,,,2008-05-13,除权除息,000830
2008-08-26,5,股本变化,,,,,,60124.1015625,104616.2109375,104623.3359375,104623.3359375,,,2008-08-26,股本变化,000830
2009-07-08,1,除权除息,1.0,0.0,0.0,0.0,,,,,,,,2009-07-08,除权除息,000830
2009-12-31,5,股本变化,,,,,,104616.2109375,104617.6796875,104623.3359375,104623.3359375,,,2009-12-31,股本变化,000830
2010-06-30,5,股本变化,,,,,,104617.6796875,104544.9296875,104623.3359375,104623.3359375,,,2010-06-30,股本变化,000830
2011-03-11,5,股本变化,,,,,,104544.9296875,104544.9296875,104623.3359375,146486.078125,,,2011-03-11,股本变化,000830
2011-12-31,5,股本变化,,,,,,104544.9296875,104548.09375,146486.078125,146486.078125,,,2011-12-31,股本变化,000830
2012-03-12,5,股本变化,,,,,,104548.09375,146410.828125,146486.078125,146486.078125,,,2012-03-12,股本变化,000830
2012-06-06,1,除权除息,1.0,0.0,0.0,0.0,,,,,,,,2012-06-06,除权除息,000830
2012-06-30,5,股本变化,,,,,,146410.828125,146409.796875,146486.078125,146486.078125,,,2012-06-30,股本变化,000830
2012-12-31,5,股本变化,,,,,,146409.796875,146392.484375,146486.078125,146486.078125,,,2012-12-31,股本变化,000830
2013-12-31,5,股本变化,,,,,,146392.484375,146398.015625,146486.078125,146486.078125,,,2013-12-31,股本变化,000830
2015-07-09,1,除权除息,3.0,0.0,0.0,0.0,,,,,,,,2015-07-09,除权除息,000830
2015-12-31,5,股本变化,,,,,,146398.015625,146397.875,146486.078125,146486.078125,,,2015-12-31,股本变化,000830
2018-06-14,1,除权除息,3.0,0.0,0.0,0.0,,,,,,,,2018-06-14,除权除息,000830
2018-06-30,5,股本变化,,,,,,146397.875,146397.78125,146486.078125,146486.078125,,,2018-06-30,股本变化,000830
