date,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,liquidity_before,liquidity_after,shares_before,shares_after,fenshu,xingquanjia,date,category_meaning,code
1998-06-30,1,除权除息,0.0,0.0,8.0,0.0,,,,,,,,1998-06-30,除权除息,000889
1998-07-02,2,送配股上市,,,,,,3000.0,5400.0,11005.0,19809.0,,,1998-07-02,送配股上市,000889
2000-06-26,1,除权除息,0.0,13.0,0.0,3.0,,,,,,,,2000-06-26,除权除息,000889
2000-07-28,2,送配股上市,,,,,,5400.0,7020.0,19809.0,22656.01953125,,,2000-07-28,送配股上市,000889
2000-10-30,3,非流通股上市,,,,,,7020.0,12330.1103515625,22656.01953125,22656.01953125,,,2000-10-30,非流通股上市,000889
2001-08-30,1,除权除息,0.5,0.0,3.0,0.0,,,,,,,,2001-08-30,除权除息,000889
2001-08-31,2,送配股上市,,,,,,12330.1103515625,16038.240234375,22656.01953125,29452.830078125,,,2001-08-31,送配股上市,000889
2002-08-29,1,除权除息,0.30000001192092896,0.0,0.0,0.0,,,,,,,,2002-08-29,除权除息,000889
2006-06-21,1,除权除息,0.0,0.0,2.5,0.0,,,,,,,,2006-06-21,除权除息,000889
2006-06-21,5,股本变化,,,,,,16038.240234375,20044.880859375,29452.830078125,29452.830078125,,,2006-06-21,股本变化,000889
2007-05-30,1,除权除息,0.0,0.0,1.5,0.0,,,,,,,,2007-05-30,除权除息,000889
2007-05-30,5,股本变化,,,,,,20044.880859375,23052.44921875,29452.830078125,33870.76171875,,,2007-05-30,股本变化,000889
2007-06-21,5,股本变化,,,,,,23052.451171875,29036.41015625,33870.7578125,33870.7578125,,,2007-06-21,股本变化,000889
2007-12-31,5,股本变化,,,,,,29036.41015625,29034.240234375,33870.7578125,33870.7578125,,,2007-12-31,股本变化,000889
2008-06-23,5,股本变化,,,,,,29034.240234375,30644.31640625,33870.7578125,33870.7578125,,,2008-06-23,股本变化,000889
2009-06-23,3,非流通股上市,,,,,,30644.31640625,33851.79296875,33870.7578125,33870.7578125,,,2009-06-23,非流通股上市,000889
2010-12-31,5,股本变化,,,,,,33851.79296875,33851.9609375,33870.7578125,33870.7578125,,,2010-12-31,股本变化,000889
2012-05-07,1,除权除息,0.2199999988079071,0.0,0.0,0.0,,,,,,,,2012-05-07,除权除息,000889
2012-11-13,5,股本变化,,,,,,33851.9609375,33851.9609375,33870.7578125,44552.15625,,,2012-11-13,股本变化,000889
2013-05-06,1,除权除息,0.25,0.0,0.0,0.0,,,,,,,,2013-05-06,除权除息,000889
2013-12-31,5,股本变化,,,,,,33851.9609375,33852.69140625,44552.15625,44552.15625,,,2013-12-31,股本变化,000889
2014-05-09,1,除权除息,0.41999998688697815,0.0,0.0,0.0,,,,,,,,2014-05-09,除权除息,000889
2014-12-19,5,股本变化,,,,,,33852.69140625,33852.69140625,44552.15625,62182.6796875,,,2014-12-19,股本变化,000889
2015-08-20,1,除权除息,0.1599999964237213,0.0,0.0,0.0,,,,,,,,2015-08-20,除权除息,000889
2015-11-18,5,股本变化,,,,,,33852.69140625,44534.08984375,62182.6796875,62182.6796875,,,2015-11-18,股本变化,000889
2016-08-18,1,除权除息,0.25,0.0,0.0,0.0,,,,,,,,2016-08-18,除权除息,000889
2016-12-31,5,股本变化,,,,,,44534.08984375,44533.84765625,62182.6796875,62182.6796875,,,2016-12-31,股本变化,000889
2017-07-28,1,除权除息,0.36000001430511475,0.0,0.0,0.0,,,,,,,,2017-07-28,除权除息,000889
2017-12-25,5,股本变化,,,,,,44533.84765625,62164.37109375,62182.6796875,62182.6796875,,,2017-12-25,股本变化,000889
2018-08-14,1,除权除息,0.3700000047683716,0.0,0.0,0.0,,,,,,,,2018-08-14,除权除息,000889
