date,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,liquidity_before,liquidity_after,shares_before,shares_after,fenshu,xingquanjia,date,category_meaning,code
1996-06-17,1,除权除息,1.5,0.0,0.0,0.0,,,,,,,,1996-06-17,除权除息,000591
1997-07-24,1,除权除息,2.5,0.0,0.0,0.0,,,,,,,,1997-07-24,除权除息,000591
1998-06-29,1,除权除息,0.0,0.0,2.0,0.0,,,,,,,,1998-06-29,除权除息,000591
1998-07-01,2,送配股上市,,,,,,2000.0,2400.0,6337.93017578125,7605.51611328125,,,1998-07-01,送配股上市,000591
1999-10-27,1,除权除息,0.0,0.0,2.0,0.0,,,,,,,,1999-10-27,除权除息,000591
1999-10-29,2,送配股上市,,,,,,2400.0,2880.0,7605.51611328125,9126.619140625,,,1999-10-29,送配股上市,000591
1999-12-15,1,除权除息,0.0,10.0,0.0,2.083329916000366,,,,,,,,1999-12-15,除权除息,000591
2000-01-24,2,送配股上市,,,,,,2880.0,3480.0,9126.619140625,9986.619140625,,,2000-01-24,送配股上市,000591
2001-06-19,1,除权除息,1.25,0.0,0.0,0.0,,,,,,,,2001-06-19,除权除息,000591
2002-05-22,1,除权除息,0.0,0.0,1.0,0.0,,,,,,,,2002-05-22,除权除息,000591
2002-05-22,2,送配股上市,,,,,,3480.0,3828.0,9986.619140625,10985.2802734375,,,2002-05-22,送配股上市,000591
2007-02-01,1,除权除息,0.0,0.0,5.466000080108643,0.0,,,,,,,,2007-02-01,除权除息,000591
2007-02-01,5,股本变化,,,,,,3828.0,5911.93994140625,10985.28125,13077.666015625,,,2007-02-01,股本变化,000591
2008-03-12,5,股本变化,,,,,,5911.93994140625,6573.4912109375,13077.666015625,13077.666015625,,,2008-03-12,股本变化,000591
2008-05-09,1,除权除息,0.0,0.0,5.0,0.0,,,,,,,,2008-05-09,除权除息,000591
2008-05-09,5,股本变化,,,,,,6573.490234375,9860.240234375,13077.669921875,19616.5,,,2008-05-09,股本变化,000591
2009-02-24,5,股本变化,,,,,,9860.236328125,10841.0615234375,19616.498046875,19616.498046875,,,2009-02-24,股本变化,000591
2010-03-26,3,非流通股上市,,,,,,10841.0615234375,19616.498046875,19616.498046875,19616.498046875,,,2010-03-26,非流通股上市,000591
2011-05-25,1,除权除息,1.0,0.0,4.0,0.0,,,,,,,,2011-05-25,除权除息,000591
2011-05-25,2,送配股上市,,,,,,19616.498046875,27463.09765625,19616.498046875,27463.09765625,,,2011-05-25,送配股上市,000591
2014-06-12,1,除权除息,0.4000000059604645,0.0,0.0,0.0,,,,,,,,2014-06-12,除权除息,000591
2016-03-11,5,股本变化,,,,,,27463.09765625,27463.09765625,27463.09765625,100101.4375,,,2016-03-11,股本变化,000591
2016-03-16,5,股本变化,,,,,,27463.09765625,24129.24609375,100101.4375,100101.4375,,,2016-03-16,股本变化,000591
2016-06-28,5,股本变化,,,,,,24129.24609375,24127.533203125,100101.4375,136686.28125,,,2016-06-28,股本变化,000591
2017-03-09,5,股本变化,,,,,,24127.533203125,27461.486328125,136686.28125,136686.28125,,,2017-03-09,股本变化,000591
2017-03-20,5,股本变化,,,,,,27461.486328125,38881.1171875,136686.28125,136686.28125,,,2017-03-20,股本变化,000591
2017-04-10,5,股本变化,,,,,,38881.1171875,47445.83984375,136686.28125,136686.28125,,,2017-04-10,股本变化,000591
2017-06-05,1,除权除息,0.5199999809265137,0.0,12.0,0.0,,,,,,,,2017-06-05,除权除息,000591
2017-06-05,2,送配股上市,,,,,,47445.83984375,104380.8515625,136686.28125,300709.8125,,,2017-06-05,送配股上市,000591
2017-06-28,5,股本变化,,,,,,104380.8515625,184867.5,300709.8125,300709.8125,,,2017-06-28,股本变化,000591
2018-06-06,1,除权除息,0.7300000190734863,0.0,0.0,0.0,,,,,,,,2018-06-06,除权除息,000591
2018-06-13,5,股本变化,,,,,,184867.5,203709.890625,300709.8125,300709.8125,,,2018-06-13,股本变化,000591
