date,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,liquidity_before,liquidity_after,shares_before,shares_after,fenshu,xingquanjia,date,category_meaning,code
2010-09-21,5,股本变化,,,,,,0.0,1200.0,0.0,6000.0,,,2010-09-21,股本变化,002481
2010-12-21,3,非流通股上市,,,,,,1200.0,1500.0,6000.0,6000.0,,,2010-12-21,非流通股上市,002481
2011-03-02,1,除权除息,3.0,0.0,10.0,0.0,,,,,,,,2011-03-02,除权除息,002481
2011-03-02,9,转配股上市,,,,,,1500.0,3000.0,6000.0,12000.0,,,2011-03-02,转配股上市,002481
2011-09-21,5,股本变化,,,,,,3000.0,5819.0,12000.0,12000.0,,,2011-09-21,股本变化,002481
2012-05-11,1,除权除息,0.5,0.0,8.0,0.0,,,,,,,,2012-05-11,除权除息,002481
2012-05-11,9,转配股上市,,,,,,5819.0,10474.2001953125,12000.0,21600.0,,,2012-05-11,转配股上市,002481
2013-06-30,5,股本变化,,,,,,10474.2001953125,10404.3916015625,21600.0,21600.0,,,2013-06-30,股本变化,002481
2013-07-04,1,除权除息,0.20000000298023224,0.0,10.0,0.0,,,,,,,,2013-07-04,除权除息,002481
2013-07-04,9,转配股上市,,,,,,10404.3916015625,20808.783203125,21600.0,43200.0,,,2013-07-04,转配股上市,002481
2013-11-25,5,股本变化,,,,,,20808.783203125,37455.18359375,43200.0,43200.0,,,2013-11-25,股本变化,002481
2014-06-04,1,除权除息,0.44999998807907104,0.0,0.0,0.0,,,,,,,,2014-06-04,除权除息,002481
2015-01-14,5,股本变化,,,,,,37455.18359375,37455.18359375,43200.0,50535.6015625,,,2015-01-14,股本变化,002481
2015-07-17,1,除权除息,0.30000001192092896,0.0,0.0,0.0,,,,,,,,2015-07-17,除权除息,002481
2015-10-27,1,除权除息,0.0,0.0,15.0,0.0,,,,,,,,2015-10-27,除权除息,002481
2015-10-27,9,转配股上市,,,,,,37455.18359375,93637.953125,50535.6015625,126339.0,,,2015-10-27,转配股上市,002481
2016-01-14,5,股本变化,,,,,,93637.953125,111976.953125,126339.0,126339.0,,,2016-01-14,股本变化,002481
2016-05-25,5,股本变化,,,,,,111976.953125,125800.6640625,126339.0,126339.0,,,2016-05-25,股本变化,002481
2016-06-30,5,股本变化,,,,,,125800.6640625,122299.6640625,126339.0,126339.0,,,2016-06-30,股本变化,002481
2016-08-12,1,除权除息,0.10000000149011612,0.0,0.0,0.0,,,,,,,,2016-08-12,除权除息,002481
2016-12-31,5,股本变化,,,,,,122299.6640625,113336.7578125,126339.0,126339.0,,,2016-12-31,股本变化,002481
2017-06-30,5,股本变化,,,,,,113336.7578125,112712.765625,126339.0,126339.0,,,2017-06-30,股本变化,002481
2017-07-04,1,除权除息,0.4000000059604645,0.0,0.0,0.0,,,,,,,,2017-07-04,除权除息,002481
2018-06-30,5,股本变化,,,,,,112712.765625,112712.765625,126339.0,126339.0,,,2018-06-30,股本变化,002481
2018-07-05,1,除权除息,0.10160800069570541,0.0,0.0,0.0,,,,,,,,2018-07-05,除权除息,002481
