date,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,liquidity_before,liquidity_after,shares_before,shares_after,fenshu,xingquanjia,date,category_meaning,code
1996-12-30,1,除权除息,5.300000190734863,0.0,4.0,0.0,,,,,,,,1996-12-30,除权除息,000409
1996-12-31,2,送配股上市,,,,,,2100.0,2940.0,8290.0,11606.0,,,1996-12-31,送配股上市,000409
1997-07-16,1,除权除息,0.0,0.0,2.0,0.0,,,,,,,,1997-07-16,除权除息,000409
1997-07-18,2,送配股上市,,,,,,2940.0,3528.0,11606.0,13927.2001953125,,,1997-07-18,送配股上市,000409
1997-09-10,1,除权除息,0.0,6.0,0.0,1.75,,,,,,,,1997-09-10,除权除息,000409
1997-11-10,2,送配股上市,,,,,,3528.0,4145.39990234375,13927.2001953125,14902.099609375,,,1997-11-10,送配股上市,000409
1998-10-19,1,除权除息,0.0,0.0,1.5,0.0,,,,,,,,1998-10-19,除权除息,000409
1998-10-21,2,送配股上市,,,,,,4145.39990234375,4767.2099609375,14902.099609375,17137.419921875,,,1998-10-21,送配股上市,000409
1999-06-25,3,非流通股上市,,,,,,4767.2099609375,7527.64697265625,17137.419921875,17137.419921875,,,1999-06-25,非流通股上市,000409
2007-10-15,5,股本变化,,,,,,7527.6474609375,10959.5029296875,17137.4140625,17137.4140625,,,2007-10-15,股本变化,000409
2007-10-26,5,股本变化,,,,,,10959.5029296875,10980.1904296875,17137.4140625,17137.4140625,,,2007-10-26,股本变化,000409
2008-01-10,5,股本变化,,,,,,10980.1904296875,11408.7958984375,17137.4140625,17137.4140625,,,2008-01-10,股本变化,000409
2008-09-26,5,股本变化,,,,,,11408.7958984375,13001.53125,17137.4140625,17137.4140625,,,2008-09-26,股本变化,000409
2009-09-30,3,非流通股上市,,,,,,13001.53125,16594.994140625,17137.4140625,17137.4140625,,,2009-09-30,非流通股上市,000409
2010-03-09,3,非流通股上市,,,,,,16594.994140625,16883.685546875,17137.4140625,17137.4140625,,,2010-03-09,非流通股上市,000409
2012-03-14,3,非流通股上市,,,,,,16883.685546875,16905.904296875,17137.4140625,17137.4140625,,,2012-03-14,非流通股上市,000409
2013-01-17,5,股本变化,,,,,,16905.904296875,16905.904296875,17137.4140625,47270.93359375,,,2013-01-17,股本变化,000409
2014-02-13,5,股本变化,,,,,,16905.904296875,24734.5859375,47270.93359375,47270.93359375,,,2014-02-13,股本变化,000409
2014-07-18,5,股本变化,,,,,,24734.5859375,27613.326171875,47270.93359375,47270.93359375,,,2014-07-18,股本变化,000409
2014-11-05,5,股本变化,,,,,,27613.326171875,29512.0,47270.93359375,47270.93359375,,,2014-11-05,股本变化,000409
2015-03-23,5,股本变化,,,,,,29512.0,29814.904296875,47270.93359375,47270.93359375,,,2015-03-23,股本变化,000409
2015-07-21,2,送配股上市,,,,,,29814.904296875,35758.9375,47270.93359375,47270.93359375,,,2015-07-21,送配股上市,000409
2016-02-02,5,股本变化,,,,,,35758.9375,35774.78125,47270.93359375,47270.93359375,,,2016-02-02,股本变化,000409
2016-12-31,5,股本变化,,,,,,35774.78125,35774.7578125,47270.93359375,47270.93359375,,,2016-12-31,股本变化,000409
2017-04-24,1,除权除息,0.0,0.0,0.8085690140724182,0.0,,,,,,,,2017-04-24,除权除息,000409
2017-04-24,9,转配股上市,,,,,,35774.7578125,39572.59375,47270.93359375,51093.1171875,,,2017-04-24,转配股上市,000409
2017-06-30,5,股本变化,,,,,,39572.59375,39572.59375,51093.1171875,51093.1171875,,,2017-06-30,股本变化,000409
2018-08-06,2,送配股上市,,,,,,39572.59375,40530.94140625,51093.1171875,51093.1171875,,,2018-08-06,送配股上市,000409
