date,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,liquidity_before,liquidity_after,shares_before,shares_after,fenshu,xingquanjia,date,category_meaning,code
1997-10-15,1,除权除息,0.5,0.0,10.0,0.0,,,,,,,,1997-10-15,除权除息,000767
1997-10-17,2,送配股上市,,,,,,4000.0,8000.0,14500.0,29000.0,,,1997-10-17,送配股上市,000767
1998-08-26,1,除权除息,0.5,0.0,2.0,0.0,,,,,,,,1998-08-26,除权除息,000767
1998-08-28,2,送配股上市,,,,,,8000.0,9600.0,29000.0,34800.0,,,1998-08-28,送配股上市,000767
1999-08-26,1,除权除息,4.199999809265137,0.0,0.0,0.0,,,,,,,,1999-08-26,除权除息,000767
1999-12-23,1,除权除息,0.0,8.300000190734863,0.0,2.5,,,,,,,,1999-12-23,除权除息,000767
2000-01-19,2,送配股上市,,,,,,9600.0,12000.0,34800.0,43500.0,,,2000-01-19,送配股上市,000767
2000-06-19,1,除权除息,1.600000023841858,0.0,0.0,0.0,,,,,,,,2000-06-19,除权除息,000767
2001-06-26,1,除权除息,1.600000023841858,0.0,0.0,0.0,,,,,,,,2001-06-26,除权除息,000767
2002-06-14,1,除权除息,2.0,0.0,0.0,0.0,,,,,,,,2002-06-14,除权除息,000767
2003-06-26,1,除权除息,3.5999999046325684,0.0,3.0,0.0,,,,,,,,2003-06-26,除权除息,000767
2003-06-26,2,送配股上市,,,,,,12000.0,15600.0,43500.0,56550.0,,,2003-06-26,送配股上市,000767
2004-07-08,1,除权除息,2.5999999046325684,0.0,5.0,0.0,,,,,,,,2004-07-08,除权除息,000767
2004-07-08,2,送配股上市,,,,,,15600.0,23400.0,56550.0,84825.0,,,2004-07-08,送配股上市,000767
2005-08-19,1,除权除息,1.75,0.0,0.0,0.0,,,,,,,,2005-08-19,除权除息,000767
2005-12-30,1,除权除息,0.0,0.0,3.200000047683716,0.0,,,,,,,,2005-12-30,除权除息,000767
2005-12-30,5,股本变化,,,,,,23400.0,30885.5390625,84825.0,84825.0,,,2005-12-30,股本变化,000767
2006-04-25,1,除权除息,1.600000023841858,0.0,3.0,0.0,,,,,,,,2006-04-25,除权除息,000767
2006-04-25,2,送配股上市,,,,,,30885.5390625,40147.96875,84825.0,110272.5,,,2006-04-25,送配股上市,000767
2007-01-30,5,股本变化,,,,,,40147.96875,40147.96875,110272.5,132372.5,,,2007-01-30,股本变化,000767
2007-06-12,1,除权除息,1.600000023841858,0.0,0.0,0.0,,,,,,,,2007-06-12,除权除息,000767
2008-02-01,5,股本变化,,,,,,40147.96484375,54240.1015625,132372.5,132372.5,,,2008-02-01,股本变化,000767
2008-06-19,1,除权除息,2.2799999713897705,0.0,0.0,0.0,,,,,,,,2008-06-19,除权除息,000767
2008-12-30,5,股本变化,,,,,,54240.06640625,124358.21875,132372.5,132372.5,,,2008-12-30,股本变化,000767
2009-06-30,5,股本变化,,,,,,124358.21875,124358.546875,132372.5,132372.5,,,2009-06-30,股本变化,000767
2010-02-04,5,股本变化,,,,,,124358.546875,132370.953125,132372.5,132372.5,,,2010-02-04,股本变化,000767
2010-12-31,5,股本变化,,,,,,132370.953125,132370.515625,132372.5,132372.5,,,2010-12-31,股本变化,000767
2011-06-30,5,股本变化,,,,,,132370.515625,132371.578125,132372.5,132372.5,,,2011-06-30,股本变化,000767
2011-12-31,5,股本变化,,,,,,132371.578125,132371.453125,132372.5,132372.5,,,2011-12-31,股本变化,000767
2013-03-12,5,股本变化,,,,,,132371.453125,132371.453125,132372.5,200373.78125,,,2013-03-12,股本变化,000767
2013-04-23,5,股本变化,,,,,,132371.453125,132371.453125,200373.78125,225373.78125,,,2013-04-23,股本变化,000767
2013-06-30,5,股本变化,,,,,,132371.453125,132371.1875,225373.78125,225373.78125,,,2013-06-30,股本变化,000767
2013-12-31,5,股本变化,,,,,,132371.1875,132371.625,225373.78125,225373.78125,,,2013-12-31,股本变化,000767
2014-04-28,5,股本变化,,,,,,132371.625,157371.625,225373.78125,225373.78125,,,2014-04-28,股本变化,000767
2016-03-23,5,股本变化,,,,,,157371.625,225372.90625,225373.78125,225373.78125,,,2016-03-23,股本变化,000767
2016-06-30,5,股本变化,,,,,,225372.90625,225372.484375,225373.78125,225373.78125,,,2016-06-30,股本变化,000767
2016-12-31,5,股本变化,,,,,,225372.484375,225372.484375,225373.78125,225373.78125,,,2016-12-31,股本变化,000767
2017-01-23,5,股本变化,,,,,,225372.484375,225372.484375,225373.78125,307694.21875,,,2017-01-23,股本变化,000767
2017-12-31,5,股本变化,,,,,,225372.484375,225373.15625,307694.21875,307694.21875,,,2017-12-31,股本变化,000767
2018-01-26,5,股本变化,,,,,,225373.15625,291229.5,307694.21875,307694.21875,,,2018-01-26,股本变化,000767
