date,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,liquidity_before,liquidity_after,shares_before,shares_after,fenshu,xingquanjia,date,category_meaning,code
2012-06-05,5,股本变化,,,,,,0.0,2000.0,0.0,8000.0,,,2012-06-05,股本变化,002680
2013-06-05,5,股本变化,,,,,,2000.0,2315.0,8000.0,8000.0,,,2013-06-05,股本变化,002680
2013-06-19,1,除权除息,1.7999999523162842,0.0,0.0,0.0,,,,,,,,2013-06-19,除权除息,002680
2013-12-31,5,股本变化,,,,,,2315.0,2258.4638671875,8000.0,8000.0,,,2013-12-31,股本变化,002680
2014-06-13,1,除权除息,1.2999999523162842,0.0,0.0,0.0,,,,,,,,2014-06-13,除权除息,002680
2014-06-30,5,股本变化,,,,,,2258.4638671875,2399.23193359375,8000.0,8000.0,,,2014-06-30,股本变化,002680
2015-06-05,5,股本变化,,,,,,2399.23193359375,3764.23193359375,8000.0,8000.0,,,2015-06-05,股本变化,002680
2015-06-17,1,除权除息,0.6000000238418579,0.0,7.0,0.0,,,,,,,,2015-06-17,除权除息,002680
2015-06-17,9,转配股上市,,,,,,3764.23193359375,6638.5,8000.0,13600.0,,,2015-06-17,转配股上市,002680
2015-12-24,5,股本变化,,,,,,6638.5,5278.5,13600.0,13600.0,,,2015-12-24,股本变化,002680
2016-01-04,5,股本变化,,,,,,5278.5,5278.5,13600.0,43787.54296875,,,2016-01-04,股本变化,002680
2016-01-22,5,股本变化,,,,,,5278.5,5278.5,43787.54296875,48469.51953125,,,2016-01-22,股本变化,002680
2016-06-30,5,股本变化,,,,,,5278.5,6298.5,48469.51953125,48469.51953125,,,2016-06-30,股本变化,002680
2016-07-22,1,除权除息,3.0,0.0,10.0,0.0,,,,,,,,2016-07-22,除权除息,002680
2016-07-22,9,转配股上市,,,,,,6298.5,12597.0,48469.51953125,96939.0390625,,,2016-07-22,转配股上市,002680
2016-12-31,5,股本变化,,,,,,12597.0,10591.0,96939.0390625,96939.0390625,,,2016-12-31,股本变化,002680
2017-01-05,5,股本变化,,,,,,10591.0,19253.5390625,96939.0390625,96939.0390625,,,2017-01-05,股本变化,002680
2017-01-26,5,股本变化,,,,,,19253.5390625,28792.494140625,96939.0390625,96939.0390625,,,2017-01-26,股本变化,002680
2017-06-13,1,除权除息,3.0,0.0,0.0,0.0,,,,,,,,2017-06-13,除权除息,002680
2017-06-23,5,股本变化,,,,,,28792.494140625,32804.453125,96939.0390625,97369.0390625,,,2017-06-23,股本变化,002680
2017-12-31,5,股本变化,,,,,,32804.453125,32804.49609375,97369.0390625,97369.0390625,,,2017-12-31,股本变化,002680
2018-01-05,5,股本变化,,,,,,32804.49609375,40145.54296875,97369.0390625,97369.0390625,,,2018-01-05,股本变化,002680
2018-05-04,1,除权除息,4.0,0.0,0.0,0.0,,,,,,,,2018-05-04,除权除息,002680
2018-06-27,5,股本变化,,,,,,40145.54296875,40360.54296875,97369.0390625,97369.0390625,,,2018-06-27,股本变化,002680
