date,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,liquidity_before,liquidity_after,shares_before,shares_after,fenshu,xingquanjia,date,category_meaning,code
2009-10-30,5,股本变化,,,,,,0.0,1680.0,8400.0,8400.0,,,2009-10-30,股本变化,300009
2010-02-01,3,非流通股上市,,,,,,1680.0,2100.0,8400.0,8400.0,,,2010-02-01,非流通股上市,300009
2010-05-12,1,除权除息,3.5,0.0,8.0,0.0,,,,,,,,2010-05-12,除权除息,300009
2010-05-12,9,转配股上市,,,,,,2100.0,3780.0,8400.0,15120.0,,,2010-05-12,转配股上市,300009
2010-11-01,5,股本变化,,,,,,3780.0,7725.240234375,15120.0,15120.0,,,2010-11-01,股本变化,300009
2011-05-06,1,除权除息,2.5,0.0,2.5,0.0,,,,,,,,2011-05-06,除权除息,300009
2011-05-06,9,转配股上市,,,,,,7725.240234375,9656.5498046875,15120.0,18900.0,,,2011-05-06,转配股上市,300009
2012-05-04,1,除权除息,2.0,0.0,0.0,0.0,,,,,,,,2012-05-04,除权除息,300009
2012-11-01,5,股本变化,,,,,,9656.5498046875,9892.7998046875,18900.0,18900.0,,,2012-11-01,股本变化,300009
2013-01-04,5,股本变化,,,,,,9892.7998046875,10303.03125,18900.0,18900.0,,,2013-01-04,股本变化,300009
2013-05-27,5,股本变化,,,,,,10303.03125,10334.71875,18900.0,19389.5,,,2013-05-27,股本变化,300009
2013-06-13,1,除权除息,2.436800003051758,0.0,2.436800003051758,0.0,,,,,,,,2013-06-13,除权除息,300009
2013-06-13,9,转配股上市,,,,,,10334.71875,12853.1708984375,19389.5,24114.498046875,,,2013-06-13,转配股上市,300009
2013-11-01,5,股本变化,,,,,,12853.1708984375,15143.5087890625,24114.498046875,24114.498046875,,,2013-11-01,股本变化,300009
2013-12-19,5,股本变化,,,,,,15143.5087890625,15143.5087890625,24114.498046875,24196.58203125,,,2013-12-19,股本变化,300009
2013-12-31,5,股本变化,,,,,,15143.5087890625,15145.7431640625,24196.58203125,24196.58203125,,,2013-12-31,股本变化,300009
2014-06-06,1,除权除息,2.0,0.0,2.0,0.0,,,,,,,,2014-06-06,除权除息,300009
2014-06-06,9,转配股上市,,,,,,15145.7431640625,18448.265625,24196.58203125,29035.8984375,,,2014-06-06,转配股上市,300009
2014-06-20,5,股本变化,,,,,,18448.265625,18644.24609375,29035.8984375,29035.8984375,,,2014-06-20,股本变化,300009
2014-06-30,5,股本变化,,,,,,18644.24609375,18655.177734375,29035.8984375,29035.8984375,,,2014-06-30,股本变化,300009
2015-04-17,1,除权除息,1.5,0.0,3.0,0.0,,,,,,,,2015-04-17,除权除息,300009
2015-04-17,9,转配股上市,,,,,,18655.177734375,24266.9609375,29035.8984375,37746.66796875,,,2015-04-17,转配股上市,300009
2015-05-22,5,股本变化,,,,,,24266.9609375,24509.916015625,37746.66796875,37746.66796875,,,2015-05-22,股本变化,300009
2015-08-05,5,股本变化,,,,,,24509.916015625,24507.666015625,37746.66796875,37737.87890625,,,2015-08-05,股本变化,300009
2015-12-21,5,股本变化,,,,,,24507.666015625,24517.26953125,37737.87890625,37737.87890625,,,2015-12-21,股本变化,300009
2016-01-07,5,股本变化,,,,,,24517.26953125,24517.26953125,37737.87890625,40786.38671875,,,2016-01-07,股本变化,300009
2016-04-15,1,除权除息,1.5,0.0,3.0,0.0,,,,,,,,2016-04-15,除权除息,300009
2016-04-15,9,转配股上市,,,,,,24517.26953125,31861.974609375,40786.38671875,53022.3046875,,,2016-04-15,转配股上市,300009
2016-05-24,5,股本变化,,,,,,31861.974609375,32275.3203125,53022.3046875,53022.3046875,,,2016-05-24,股本变化,300009
2016-06-30,5,股本变化,,,,,,32275.3203125,32275.3203125,53022.3046875,53012.921875,,,2016-06-30,股本变化,300009
2016-09-01,5,股本变化,,,,,,32275.3203125,32275.3203125,53012.921875,54760.12109375,,,2016-09-01,股本变化,300009
2016-12-13,5,股本变化,,,,,,32275.3203125,32270.53125,54760.12109375,54760.12109375,,,2016-12-13,股本变化,300009
2017-01-10,5,股本变化,,,,,,32270.53125,34320.90625,54760.12109375,54760.12109375,,,2017-01-10,股本变化,300009
2017-05-18,1,除权除息,1.5,0.0,3.0,0.0,,,,,,,,2017-05-18,除权除息,300009
2017-05-18,9,转配股上市,,,,,,34320.90625,44617.17578125,54760.12109375,71188.15625,,,2017-05-18,转配股上市,300009
2017-06-16,5,股本变化,,,,,,44617.17578125,45661.79296875,71188.15625,71188.15625,,,2017-06-16,股本变化,300009
2017-08-28,5,股本变化,,,,,,45661.79296875,45661.79296875,71188.15625,71252.25,,,2017-08-28,股本变化,300009
2017-09-06,5,股本变化,,,,,,45661.79296875,46101.98828125,71252.25,71252.25,,,2017-09-06,股本变化,300009
2017-12-11,5,股本变化,,,,,,46101.98828125,46101.98828125,71252.25,71248.140625,,,2017-12-11,股本变化,300009
2018-05-04,1,除权除息,1.5,0.0,4.0,0.0,,,,,,,,2018-05-04,除权除息,300009
2018-05-04,9,转配股上市,,,,,,46101.98828125,64542.78125,71248.140625,99747.3984375,,,2018-05-04,转配股上市,300009
2018-05-22,5,股本变化,,,,,,64542.78125,65492.65234375,99747.3984375,99747.3984375,,,2018-05-22,股本变化,300009
2018-09-04,5,股本变化,,,,,,65492.65234375,66149.5546875,99747.3984375,99747.3984375,,,2018-09-04,股本变化,300009
