date,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,liquidity_before,liquidity_after,shares_before,shares_after,fenshu,xingquanjia,date,category_meaning,code
2010-10-19,5,股本变化,,,,,,0.0,1280.0,0.0,6350.0,,,2010-10-19,股本变化,300130
2011-01-20,5,股本变化,,,,,,1280.0,1600.0,6350.0,6350.0,,,2011-01-20,股本变化,300130
2011-05-09,1,除权除息,2.0,0.0,8.0,0.0,,,,,,,,2011-05-09,除权除息,300130
2011-05-09,9,转配股上市,,,,,,1600.0,2880.0,6350.0,11430.0,,,2011-05-09,转配股上市,300130
2011-10-19,5,股本变化,,,,,,2880.0,5085.0,11430.0,11430.0,,,2011-10-19,股本变化,300130
2011-12-31,5,股本变化,,,,,,5085.0,4774.5,11430.0,11430.0,,,2011-12-31,股本变化,300130
2012-05-15,1,除权除息,1.0,0.0,0.0,0.0,,,,,,,,2012-05-15,除权除息,300130
2013-05-16,1,除权除息,0.5,0.0,0.0,0.0,,,,,,,,2013-05-16,除权除息,300130
2013-10-21,5,股本变化,,,,,,4774.5,6360.75,11430.0,11430.0,,,2013-10-21,股本变化,300130
2014-06-30,5,股本变化,,,,,,6360.75,6418.125,11430.0,11430.0,,,2014-06-30,股本变化,300130
2014-07-02,1,除权除息,1.0,0.0,0.0,0.0,,,,,,,,2014-07-02,除权除息,300130
2014-10-29,5,股本变化,,,,,,6418.125,7369.875,11430.0,11430.0,,,2014-10-29,股本变化,300130
2015-06-15,1,除权除息,0.5,0.0,10.0,0.0,,,,,,,,2015-06-15,除权除息,300130
2015-06-15,9,转配股上市,,,,,,7369.875,14739.75,11430.0,22860.0,,,2015-06-15,转配股上市,300130
2015-06-30,5,股本变化,,,,,,14739.75,14739.6748046875,22860.0,22860.0,,,2015-06-30,股本变化,300130
2015-07-06,5,股本变化,,,,,,14739.6748046875,14981.810546875,22860.0,23102.13671875,,,2015-07-06,股本变化,300130
2015-12-31,5,股本变化,,,,,,14981.810546875,14916.40625,23102.13671875,23102.13671875,,,2015-12-31,股本变化,300130
2016-05-20,1,除权除息,0.5,0.0,0.0,0.0,,,,,,,,2016-05-20,除权除息,300130
2016-06-30,5,股本变化,,,,,,14916.40625,15312.4638671875,23102.13671875,23525.755859375,,,2016-06-30,股本变化,300130
2016-12-31,5,股本变化,,,,,,15312.4638671875,15334.8359375,23525.755859375,23548.12890625,,,2016-12-31,股本变化,300130
2017-05-23,5,股本变化,,,,,,15334.8359375,15734.4619140625,23548.12890625,23947.75390625,,,2017-05-23,股本变化,300130
2017-06-01,1,除权除息,0.5899869799613953,0.0,0.0,0.0,,,,,,,,2017-06-01,除权除息,300130
2017-06-30,5,股本变化,,,,,,15734.4619140625,15696.6689453125,23947.75390625,23987.2734375,,,2017-06-30,股本变化,300130
2017-10-27,5,股本变化,,,,,,15696.6689453125,15715.4736328125,23987.2734375,26515.828125,,,2017-10-27,股本变化,300130
2017-12-31,5,股本变化,,,,,,15715.4736328125,16105.4150390625,26515.828125,26548.669921875,,,2017-12-31,股本变化,300130
2018-04-25,1,除权除息,1.4998769760131836,0.0,7.999345779418945,0.0,,,,,,,,2018-04-25,除权除息,300130
2018-04-25,5,股本变化,,,,,,16105.4150390625,28997.986328125,26548.669921875,47789.77734375,,,2018-04-25,股本变化,300130
2018-06-30,5,股本变化,,,,,,28997.986328125,28997.986328125,47789.77734375,47789.77734375,,,2018-06-30,股本变化,300130
