date,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,liquidity_before,liquidity_after,shares_before,shares_after,fenshu,xingquanjia,date,category_meaning,code
2011-09-16,5,股本变化,,,,,,0.0,1600.0,0.0,8000.0,,,2011-09-16,股本变化,300263
2011-12-16,3,非流通股上市,,,,,,1600.0,2000.0,8000.0,8000.0,,,2011-12-16,非流通股上市,300263
2012-04-27,1,除权除息,3.0,0.0,10.0,0.0,,,,,,,,2012-04-27,除权除息,300263
2012-04-27,9,转配股上市,,,,,,2000.0,4000.0,8000.0,16000.0,,,2012-04-27,转配股上市,300263
2012-08-10,5,股本变化,,,,,,4000.0,4000.0,16000.0,16332.0,,,2012-08-10,股本变化,300263
2012-09-17,5,股本变化,,,,,,4000.0,5595.0,16332.0,16332.0,,,2012-09-17,股本变化,300263
2013-05-29,1,除权除息,1.0,0.0,0.0,0.0,,,,,,,,2013-05-29,除权除息,300263
2013-06-30,5,股本变化,,,,,,5595.0,5608.5,16332.0,16332.0,,,2013-06-30,股本变化,300263
2013-11-06,5,股本变化,,,,,,5608.5,5608.5,16332.0,19081.490234375,,,2013-11-06,股本变化,300263
2014-04-03,1,除权除息,1.600000023841858,0.0,10.0,0.0,,,,,,,,2014-04-03,除权除息,300263
2014-04-03,9,转配股上市,,,,,,5608.5,11439.75,19081.490234375,38162.98046875,,,2014-04-03,转配股上市,300263
2014-07-25,5,股本变化,,,,,,11439.75,11601.5498046875,38162.98046875,38162.98046875,,,2014-07-25,股本变化,300263
2014-09-01,5,股本变化,,,,,,11601.5498046875,11738.349609375,38162.98046875,38299.78125,,,2014-09-01,股本变化,300263
2014-09-17,5,股本变化,,,,,,11738.349609375,15488.349609375,38299.78125,38299.78125,,,2014-09-17,股本变化,300263
2014-11-06,5,股本变化,,,,,,15488.349609375,17738.12109375,38299.78125,38299.78125,,,2014-11-06,股本变化,300263
2014-12-31,5,股本变化,,,,,,17738.12109375,17490.62109375,38299.78125,38299.78125,,,2014-12-31,股本变化,300263
2015-05-11,5,股本变化,,,,,,17490.62109375,22660.62109375,38299.78125,38287.1796875,,,2015-05-11,股本变化,300263
2015-05-25,1,除权除息,0.4000999927520752,0.0,0.0,0.0,,,,,,,,2015-05-25,除权除息,300263
2015-06-23,5,股本变化,,,,,,22660.62109375,22660.62109375,38287.1796875,38349.578125,,,2015-06-23,股本变化,300263
2015-06-30,5,股本变化,,,,,,22660.62109375,22689.970703125,38349.578125,38349.578125,,,2015-06-30,股本变化,300263
2015-07-13,5,股本变化,,,,,,22689.970703125,22689.970703125,38349.578125,44168.56640625,,,2015-07-13,股本变化,300263
2015-11-06,5,股本变化,,,,,,22689.970703125,22821.37109375,44168.56640625,44168.56640625,,,2015-11-06,股本变化,300263
2015-11-13,5,股本变化,,,,,,22821.37109375,22986.173828125,44168.56640625,44168.56640625,,,2015-11-13,股本变化,300263
2015-11-24,5,股本变化,,,,,,22986.173828125,23055.380859375,44168.56640625,44329.96484375,,,2015-11-24,股本变化,300263
2015-12-28,5,股本变化,,,,,,23055.380859375,23045.330078125,44329.96484375,44329.96484375,,,2015-12-28,股本变化,300263
2016-01-27,5,股本变化,,,,,,23045.330078125,23336.013671875,44329.96484375,44329.96484375,,,2016-01-27,股本变化,300263
2016-06-22,1,除权除息,0.4000000059604645,0.0,10.0,0.0,,,,,,,,2016-06-22,除权除息,300263
2016-06-22,9,转配股上市,,,,,,23336.013671875,47252.37109375,44329.96484375,88659.9296875,,,2016-06-22,转配股上市,300263
2016-07-08,5,股本变化,,,,,,47252.37109375,47469.61328125,88659.9296875,88143.1328125,,,2016-07-08,股本变化,300263
2016-07-19,5,股本变化,,,,,,47469.61328125,47469.61328125,88143.1328125,88207.9296875,,,2016-07-19,股本变化,300263
2016-11-11,5,股本变化,,,,,,47469.61328125,48825.96875,88207.9296875,88207.9296875,,,2016-11-11,股本变化,300263
2017-06-20,1,除权除息,0.10000000149011612,0.0,0.0,0.0,,,,,,,,2017-06-20,除权除息,300263
2017-06-30,5,股本变化,,,,,,48825.96875,52407.8984375,88207.9296875,88207.9296875,,,2017-06-30,股本变化,300263
2017-08-08,5,股本变化,,,,,,52407.8984375,51511.046875,88207.9296875,88207.9296875,,,2017-08-08,股本变化,300263
2017-12-31,5,股本变化,,,,,,51511.046875,52407.8984375,88207.9296875,88207.9296875,,,2017-12-31,股本变化,300263
2018-05-24,1,除权除息,0.10000000149011612,0.0,0.0,0.0,,,,,,,,2018-05-24,除权除息,300263
2018-06-29,5,股本变化,,,,,,52407.8984375,55626.44140625,88207.9296875,91079.9296875,,,2018-06-29,股本变化,300263
2018-07-16,5,股本变化,,,,,,55626.44140625,55626.44140625,91079.9296875,91079.9296875,,,2018-07-16,股本变化,300263
