date,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,liquidity_before,liquidity_after,shares_before,shares_after,fenshu,xingquanjia,date,category_meaning,code
2015-06-26,5,股本变化,,,,,,0.0,3000.0,0.0,12000.0,,,2015-06-26,股本变化,300485
2016-04-26,1,除权除息,3.5999999046325684,0.0,10.0,0.0,,,,,,,,2016-04-26,除权除息,300485
2016-04-26,9,转配股上市,,,,,,3000.0,5999.9599609375,12000.0,24000.0,,,2016-04-26,转配股上市,300485
2016-06-27,5,股本变化,,,,,,5999.9599609375,8447.9599609375,24000.0,24000.0,,,2016-06-27,股本变化,300485
2016-06-30,5,股本变化,,,,,,8447.9599609375,6862.72998046875,24000.0,24000.0,,,2016-06-30,股本变化,300485
2016-12-31,5,股本变化,,,,,,6862.72998046875,8448.0,24000.0,24000.0,,,2016-12-31,股本变化,300485
2017-06-06,1,除权除息,2.5,0.0,0.0,0.0,,,,,,,,2017-06-06,除权除息,300485
2018-06-27,5,股本变化,,,,,,8448.0,10547.51953125,24000.0,24000.0,,,2018-06-27,股本变化,300485
2018-06-29,1,除权除息,2.4000000953674316,0.0,10.0,0.0,,,,,,,,2018-06-29,除权除息,300485
2018-06-29,9,转配股上市,,,,,,10547.51953125,21095.0390625,24000.0,48000.0,,,2018-06-29,转配股上市,300485
2018-06-30,5,股本变化,,,,,,21095.0390625,24672.0,48000.0,48000.0,,,2018-06-30,股本变化,300485
