date,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,liquidity_before,liquidity_after,shares_before,shares_after,fenshu,xingquanjia,date,category_meaning,code
2014-10-13,5,股本变化,,,,,,0.0,2600.0,0.0,10400.0,,,2014-10-13,股本变化,603018
2015-06-18,1,除权除息,3.5,0.0,0.0,0.0,,,,,,,,2015-06-18,除权除息,603018
2015-10-14,5,股本变化,,,,,,2600.0,6293.29345703125,10400.0,10400.0,,,2015-10-14,股本变化,603018
2016-05-11,1,除权除息,5.0,0.0,10.0,0.0,,,,,,,,2016-05-11,除权除息,603018
2016-05-12,9,转配股上市,,,,,,6293.29345703125,12586.5869140625,10400.0,20800.0,,,2016-05-12,转配股上市,603018
2017-05-05,1,除权除息,3.0999999046325684,0.0,0.0,0.0,,,,,,,,2017-05-05,除权除息,603018
2017-06-15,5,股本变化,,,,,,12586.5869140625,12586.5869140625,20800.0,21151.759765625,,,2017-06-15,股本变化,603018
2017-10-16,5,股本变化,,,,,,12586.5869140625,20800.0,21151.759765625,21151.759765625,,,2017-10-16,股本变化,603018
2018-03-15,5,股本变化,,,,,,20800.0,20800.0,21151.759765625,21203.66015625,,,2018-03-15,股本变化,603018
2018-04-26,1,除权除息,4.199999809265137,0.0,4.800000190734863,0.0,,,,,,,,2018-04-26,除权除息,603018
2018-04-27,9,转配股上市,,,,,,20800.0,30784.0,21203.66015625,31381.416015625,,,2018-04-27,转配股上市,603018
2018-06-19,5,股本变化,,,,,,30784.0,30888.12109375,31381.416015625,31381.416015625,,,2018-06-19,股本变化,603018
