date,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,liquidity_before,liquidity_after,shares_before,shares_after,fenshu,xingquanjia,date,category_meaning,code
2002-07-09,1,除权除息,1.0,0.0,0.0,0.0,,,,,,,,2002-07-09,除权除息,600315
2003-06-19,1,除权除息,1.5,0.0,0.0,0.0,,,,,,,,2003-06-19,除权除息,600315
2004-07-07,1,除权除息,1.5,0.0,0.0,0.0,,,,,,,,2004-07-07,除权除息,600315
2005-08-22,1,除权除息,1.600000023841858,0.0,0.0,0.0,,,,,,,,2005-08-22,除权除息,600315
2006-04-21,1,除权除息,0.49000000953674316,0.0,0.0,0.0,,,,,,,,2006-04-21,除权除息,600315
2006-06-09,5,股本变化,,,,,,8000.0,8000.0,27000.0,16755.19921875,,,2006-06-09,股本变化,600315
2006-07-24,1,除权除息,0.0,0.0,2.759999990463257,0.0,,,,,,,,2006-07-24,除权除息,600315
2006-07-24,5,股本变化,,,,,,8000.0,10210.740234375,16755.19921875,17525.939453125,,,2006-07-24,股本变化,600315
2007-05-17,1,除权除息,1.5,0.0,0.0,0.0,,,,,,,,2007-05-17,除权除息,600315
2008-05-23,5,股本变化,,,,,,10210.7392578125,10210.7392578125,17525.939453125,18055.939453125,,,2008-05-23,股本变化,600315
2008-05-27,1,除权除息,1.5,0.0,2.0,0.0,,,,,,,,2008-05-27,除权除息,600315
2008-05-28,5,股本变化,,,,,,10210.7392578125,12252.88671875,18055.939453125,21667.126953125,,,2008-05-28,股本变化,600315
2008-07-24,5,股本变化,,,,,,12252.88671875,13130.7109375,21667.126953125,21667.126953125,,,2008-07-24,股本变化,600315
2009-01-07,5,股本变化,,,,,,13130.7109375,13130.7109375,21667.126953125,21703.126953125,,,2009-01-07,股本变化,600315
2009-05-21,1,除权除息,2.0,0.0,5.0,0.0,,,,,,,,2009-05-21,除权除息,600315
2009-05-22,5,股本变化,,,,,,13130.7109375,19696.06640625,21703.126953125,32554.69140625,,,2009-05-22,股本变化,600315
2009-07-24,3,非流通股上市,,,,,,19696.06640625,31546.69140625,32554.69140625,32554.69140625,,,2009-07-24,非流通股上市,600315
2010-04-14,1,除权除息,3.5,0.0,3.0,0.0,,,,,,,,2010-04-14,除权除息,600315
2010-04-15,2,送配股上市,,,,,,31546.69140625,41010.69921875,32554.69140625,42321.09765625,,,2010-04-15,送配股上市,600315
2010-04-28,5,股本变化,,,,,,41010.69921875,41532.61328125,42321.09765625,42321.09765625,,,2010-04-28,股本变化,600315
2010-05-21,5,股本变化,,,,,,41532.61328125,41532.61328125,42321.09765625,42303.20703125,,,2010-05-21,股本变化,600315
2011-04-08,5,股本变化,,,,,,41532.61328125,41922.12109375,42303.20703125,42303.20703125,,,2011-04-08,股本变化,600315
2011-04-29,1,除权除息,2.5,0.0,0.0,0.0,,,,,,,,2011-04-29,除权除息,600315
2011-06-21,5,股本变化,,,,,,41922.12109375,41922.12109375,42303.20703125,42301.1015625,,,2011-06-21,股本变化,600315
2012-04-13,5,股本变化,,,,,,41922.12109375,42300.046875,42301.1015625,42301.1015625,,,2012-04-13,股本变化,600315
2012-06-21,5,股本变化,,,,,,42300.046875,42300.046875,42301.1015625,44836.1015625,,,2012-06-21,股本变化,600315
2012-07-16,1,除权除息,4.0,0.0,0.0,0.0,,,,,,,,2012-07-16,除权除息,600315
2012-09-24,5,股本变化,,,,,,42300.046875,42300.046875,44836.1015625,44835.046875,,,2012-09-24,股本变化,600315
2013-05-27,1,除权除息,7.0,0.0,5.0,0.0,,,,,,,,2013-05-27,除权除息,600315
2013-05-28,2,送配股上市,,,,,,42300.046875,63450.0703125,44835.046875,67252.5703125,,,2013-05-28,送配股上市,600315
2013-06-07,5,股本变化,,,,,,63450.0703125,64967.76953125,67252.5703125,67252.5703125,,,2013-06-07,股本变化,600315
2013-07-24,5,股本变化,,,,,,64967.76953125,64967.76953125,67252.5703125,67244.3203125,,,2013-07-24,股本变化,600315
2014-04-24,1,除权除息,5.099999904632568,0.0,0.0,0.0,,,,,,,,2014-04-24,除权除息,600315
