date,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,liquidity_before,liquidity_after,shares_before,shares_after,fenshu,xingquanjia,date,category_meaning,code
2001-07-18,1,除权除息,1.0,0.0,0.0,0.0,,,,,,,,2001-07-18,除权除息,600248
2002-06-28,1,除权除息,1.0,0.0,0.0,0.0,,,,,,,,2002-06-28,除权除息,600248
2003-07-29,1,除权除息,0.5,0.0,0.0,0.0,,,,,,,,2003-07-29,除权除息,600248
2007-02-15,1,除权除息,0.0,0.0,1.0,0.0,,,,,,,,2007-02-15,除权除息,600248
2007-02-15,5,股本变化,,,,,,4800.0,6088.2001953125,12882.0,14170.2001953125,,,2007-02-15,股本变化,600248
2008-10-06,5,股本变化,,,,,,6088.2001953125,6088.2001953125,14170.2001953125,20285.19921875,,,2008-10-06,股本变化,600248
2009-05-18,1,除权除息,0.0,0.0,5.0,0.0,,,,,,,,2009-05-18,除权除息,600248
2009-05-19,9,转配股上市,,,,,,6088.2001953125,9132.2998046875,20285.19921875,30427.80078125,,,2009-05-19,转配股上市,600248
2010-05-06,1,除权除息,0.0,0.0,4.0,0.0,,,,,,,,2010-05-06,除权除息,600248
2010-05-07,9,转配股上市,,,,,,9132.2998046875,12785.2197265625,30427.80078125,42598.921875,,,2010-05-07,转配股上市,600248
2011-11-30,3,非流通股上市,,,,,,12785.2197265625,15567.7197265625,42598.921875,42598.921875,,,2011-11-30,非流通股上市,600248
2012-07-06,3,非流通股上市,,,,,,15567.7197265625,29127.419921875,42598.921875,42598.921875,,,2012-07-06,非流通股上市,600248
2013-09-16,1,除权除息,1.0,0.0,0.0,0.0,,,,,,,,2013-09-16,除权除息,600248
2014-04-18,5,股本变化,,,,,,29127.419921875,29127.419921875,42598.921875,47368.921875,,,2014-04-18,股本变化,600248
2014-06-17,5,股本变化,,,,,,29127.419921875,41968.921875,47368.921875,47368.921875,,,2014-06-17,股本变化,600248
2014-09-29,1,除权除息,1.2000000476837158,0.0,0.0,0.0,,,,,,,,2014-09-29,除权除息,600248
2015-04-20,5,股本变化,,,,,,41968.921875,46738.921875,47368.921875,47368.921875,,,2015-04-20,股本变化,600248
2015-06-10,1,除权除息,0.5,0.0,0.0,0.0,,,,,,,,2015-06-10,除权除息,600248
2016-06-07,1,除权除息,0.5,0.0,3.0,0.0,,,,,,,,2016-06-07,除权除息,600248
2016-06-08,9,转配股上市,,,,,,46738.921875,60760.59765625,47368.921875,61579.59765625,,,2016-06-08,转配股上市,600248
2017-06-21,1,除权除息,0.20000000298023224,0.0,0.0,0.0,,,,,,,,2017-06-21,除权除息,600248
2018-06-22,1,除权除息,0.5,0.0,0.0,0.0,,,,,,,,2018-06-22,除权除息,600248
