date,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,liquidity_before,liquidity_after,shares_before,shares_after,fenshu,xingquanjia,date,category_meaning,code
1998-04-08,5,股本变化,,,,,,0.0,7200.0,0.0,31000.0,,,1998-04-08,股本变化,000807
1998-10-12,5,股本变化,,,,,,7200.0,8000.0,31000.0,31000.0,,,1998-10-12,股本变化,000807
1998-12-31,5,股本变化,,,,,,8000.0,7991.39990234375,31000.0,31000.0,,,1998-12-31,股本变化,000807
1999-07-22,1,除权除息,0.75,0.0,0.0,0.0,,,,,,,,1999-07-22,除权除息,000807
1999-12-31,5,股本变化,,,,,,7991.39990234375,8000.0,31000.0,31000.0,,,1999-12-31,股本变化,000807
2000-05-31,1,除权除息,1.600000023841858,0.0,0.0,0.0,,,,,,,,2000-05-31,除权除息,000807
2000-06-30,5,股本变化,,,,,,8000.0,7991.89990234375,31000.0,31000.0,,,2000-06-30,股本变化,000807
2001-05-22,1,除权除息,2.5,0.0,0.0,0.0,,,,,,,,2001-05-22,除权除息,000807
2001-12-31,5,股本变化,,,,,,7991.89990234375,7993.39990234375,31000.0,31000.0,,,2001-12-31,股本变化,000807
2002-03-26,6,增发新股,,,,,,0.0,5400.0,536.0375003814697,0.0,,,2002-03-26,增发新股,000807
2002-04-11,8,增发新股上市,,,,,,7993.39990234375,13400.0,31000.0,36400.0,,,2002-04-11,增发新股上市,000807
2002-07-16,1,除权除息,3.0,0.0,0.0,0.0,,,,,,,,2002-07-16,除权除息,000807
2003-07-16,1,除权除息,3.0,0.0,0.0,0.0,,,,,,,,2003-07-16,除权除息,000807
2004-05-20,1,除权除息,3.0,0.0,5.0,0.0,,,,,,,,2004-05-20,除权除息,000807
2004-05-20,2,送配股上市,,,,,,13400.0,20087.44921875,36400.0,54600.0,,,2004-05-20,送配股上市,000807
2005-07-18,1,除权除息,3.0,0.0,0.0,0.0,,,,,,,,2005-07-18,除权除息,000807
2006-04-28,1,除权除息,2.0,0.0,0.0,0.0,,,,,,,,2006-04-28,除权除息,000807
2006-05-23,1,除权除息,0.0,0.0,3.200000047683716,0.0,,,,,,,,2006-05-23,除权除息,000807
2006-05-23,5,股本变化,,,,,,20087.44921875,26518.630859375,54600.0,54600.0,,,2006-05-23,股本变化,000807
2007-04-26,1,除权除息,4.5,0.0,6.0,0.0,,,,,,,,2007-04-26,除权除息,000807
2007-04-26,5,股本变化,,,,,,26518.630859375,42429.8203125,54600.0,87360.0,,,2007-04-26,股本变化,000807
2007-06-30,5,股本变化,,,,,,42429.81640625,42435.16015625,87360.0,87360.0,,,2007-06-30,股本变化,000807
2007-12-31,5,股本变化,,,,,,42435.16015625,42432.98046875,87360.0,87360.0,,,2007-12-31,股本变化,000807
2008-01-14,5,股本变化,,,,,,42432.98046875,42435.16015625,87360.0,91612.5625,,,2008-01-14,股本变化,000807
2008-01-31,5,股本变化,,,,,,42435.16015625,45129.87890625,91612.5625,91612.5625,,,2008-01-31,股本变化,000807
2008-03-07,5,股本变化,,,,,,45129.87890625,46685.41796875,91612.5625,91612.5625,,,2008-03-07,股本变化,000807
2008-05-30,1,除权除息,4.0,0.0,1.5,0.0,,,,,,,,2008-05-30,除权除息,000807
2008-05-30,5,股本变化,,,,,,46685.41796875,53696.1015625,91612.5625,105354.4453125,,,2008-05-30,股本变化,000807
2008-12-31,5,股本变化,,,,,,53696.1015625,53697.875,105354.4453125,105354.4453125,,,2008-12-31,股本变化,000807
2009-05-27,3,非流通股上市,,,,,,53697.875,58720.484375,105354.4453125,105354.4453125,,,2009-05-27,非流通股上市,000807
2009-06-26,1,除权除息,0.800000011920929,0.0,0.0,0.0,,,,,,,,2009-06-26,除权除息,000807
2009-06-30,5,股本变化,,,,,,58720.484375,58722.8515625,105354.4453125,105354.4453125,,,2009-06-30,股本变化,000807
2009-09-15,5,股本变化,,,,,,58722.8515625,58722.8515625,105354.4453125,118397.921875,,,2009-09-15,股本变化,000807
2009-12-31,5,股本变化,,,,,,58722.8515625,58722.81640625,118397.921875,118397.921875,,,2009-12-31,股本变化,000807
2010-06-09,1,除权除息,0.30000001192092896,0.0,0.0,0.0,,,,,,,,2010-06-09,除权除息,000807
2010-06-30,5,股本变化,,,,,,58722.81640625,58722.953125,118397.921875,118397.921875,,,2010-06-30,股本变化,000807
2010-09-16,5,股本变化,,,,,,58722.953125,65244.1015625,118397.921875,118397.921875,,,2010-09-16,股本变化,000807
2010-12-31,5,股本变化,,,,,,65244.1015625,65246.46875,118397.921875,118397.921875,,,2010-12-31,股本变化,000807
2011-06-17,3,非流通股上市,,,,,,65246.46875,111866.03125,118397.921875,118397.921875,,,2011-06-17,非流通股上市,000807
2011-06-30,5,股本变化,,,,,,111866.03125,111867.8203125,118397.921875,118397.921875,,,2011-06-30,股本变化,000807
2011-07-15,1,除权除息,0.30000001192092896,0.0,3.0,0.0,,,,,,,,2011-07-15,除权除息,000807
2011-07-15,9,转配股上市,,,,,,111867.8203125,145428.15625,118397.921875,153917.296875,,,2011-07-15,转配股上市,000807
2011-12-31,5,股本变化,,,,,,145428.15625,145430.171875,153917.296875,153917.296875,,,2011-12-31,股本变化,000807
2012-06-21,1,除权除息,0.30000001192092896,0.0,0.0,0.0,,,,,,,,2012-06-21,除权除息,000807
2012-06-30,5,股本变化,,,,,,145430.171875,145430.125,153917.296875,153917.296875,,,2012-06-30,股本变化,000807
2012-09-19,5,股本变化,,,,,,145430.125,153909.828125,153917.296875,153917.296875,,,2012-09-19,股本变化,000807
2013-06-30,5,股本变化,,,,,,153909.828125,153910.015625,153917.296875,153917.296875,,,2013-06-30,股本变化,000807
2013-08-28,1,除权除息,0.30000001192092896,0.0,0.0,0.0,,,,,,,,2013-08-28,除权除息,000807
