date,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,liquidity_before,liquidity_after,shares_before,shares_after,fenshu,xingquanjia,date,category_meaning,code
2008-03-05,5,股本变化,,,,,,0.0,4750.0,14250.0,19000.0,,,2008-03-05,股本变化,002222
2008-03-19,5,股本变化,,,,,,4750.0,3800.0,19000.0,19000.0,,,2008-03-19,股本变化,002222
2008-05-29,1,除权除息,2.5999999046325684,0.0,0.0,0.0,,,,,,,,2008-05-29,除权除息,002222
2008-06-19,5,股本变化,,,,,,3800.0,4750.0,19000.0,19000.0,,,2008-06-19,股本变化,002222
2009-03-19,5,股本变化,,,,,,4750.0,10054.1083984375,19000.0,19000.0,,,2009-03-19,股本变化,002222
2009-05-15,1,除权除息,2.5,0.0,0.0,0.0,,,,,,,,2009-05-15,除权除息,002222
2009-06-30,5,股本变化,,,,,,10054.1083984375,9720.9951171875,19000.0,19000.0,,,2009-06-30,股本变化,002222
2009-12-31,5,股本变化,,,,,,9720.9951171875,10387.220703125,19000.0,19000.0,,,2009-12-31,股本变化,002222
2010-05-07,1,除权除息,1.7999999523162842,0.0,0.0,0.0,,,,,,,,2010-05-07,除权除息,002222
2010-06-30,5,股本变化,,,,,,10387.220703125,10683.546875,19000.0,19000.0,,,2010-06-30,股本变化,002222
2011-03-21,5,股本变化,,,,,,10683.546875,18321.6640625,19000.0,19000.0,,,2011-03-21,股本变化,002222
2011-05-04,1,除权除息,2.0,0.0,5.0,0.0,,,,,,,,2011-05-04,除权除息,002222
2011-05-04,9,转配股上市,,,,,,18321.6640625,27482.49609375,19000.0,28500.0,,,2011-05-04,转配股上市,002222
2011-06-30,5,股本变化,,,,,,27482.49609375,27482.498046875,28500.0,28500.0,,,2011-06-30,股本变化,002222
2012-05-22,1,除权除息,1.2000000476837158,0.0,0.0,0.0,,,,,,,,2012-05-22,除权除息,002222
2012-06-30,5,股本变化,,,,,,27482.498046875,27488.50390625,28500.0,28500.0,,,2012-06-30,股本变化,002222
2013-06-18,1,除权除息,1.0,0.0,0.0,0.0,,,,,,,,2013-06-18,除权除息,002222
2014-05-30,1,除权除息,1.0,0.0,0.0,0.0,,,,,,,,2014-05-30,除权除息,002222
2014-06-30,5,股本变化,,,,,,27488.50390625,27611.572265625,28500.0,28500.0,,,2014-06-30,股本变化,002222
2015-06-30,5,股本变化,,,,,,27611.572265625,27833.6796875,28500.0,28500.0,,,2015-06-30,股本变化,002222
2015-12-31,5,股本变化,,,,,,27833.6796875,27802.935546875,28500.0,28500.0,,,2015-12-31,股本变化,002222
2016-05-20,1,除权除息,0.5,0.0,5.0,0.0,,,,,,,,2016-05-20,除权除息,002222
2016-05-20,9,转配股上市,,,,,,27802.935546875,41953.375,28500.0,42750.0,,,2016-05-20,转配股上市,002222
2017-05-24,1,除权除息,1.0,0.0,0.0,0.0,,,,,,,,2017-05-24,除权除息,002222
2017-06-30,5,股本变化,,,,,,41953.375,42144.234375,42750.0,42750.0,,,2017-06-30,股本变化,002222
2018-05-23,1,除权除息,1.0,0.0,0.0,0.0,,,,,,,,2018-05-23,除权除息,002222
2018-06-30,5,股本变化,,,,,,42144.234375,42292.5,42750.0,42750.0,,,2018-06-30,股本变化,002222
