date,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,liquidity_before,liquidity_after,shares_before,shares_after,fenshu,xingquanjia,date,category_meaning,code
2001-11-16,1,除权除息,1.0,0.0,10.0,0.0,,,,,,,,2001-11-16,除权除息,600393
2001-11-16,2,送配股上市,,,,,,2763.18994140625,5526.3798828125,10000.0,20000.0,,,2001-11-16,送配股上市,600393
2005-06-16,1,除权除息,1.0,0.0,5.0,0.0,,,,,,,,2005-06-16,除权除息,600393
2005-06-17,2,送配股上市,,,,,,5526.3798828125,8289.5703125,20000.0,30000.0,,,2005-06-17,送配股上市,600393
2005-11-07,1,除权除息,0.0,0.0,3.0,0.0,,,,,,,,2005-11-07,除权除息,600393
2005-11-07,5,股本变化,,,,,,8289.5703125,10776.4404296875,30000.0,30000.0,,,2005-11-07,股本变化,600393
2006-07-06,1,除权除息,0.5,0.0,0.0,0.0,,,,,,,,2006-07-06,除权除息,600393
2006-11-07,5,股本变化,,,,,,10776.4404296875,12650.990234375,30000.0,30000.0,,,2006-11-07,股本变化,600393
2007-07-16,1,除权除息,0.5,0.0,0.0,0.0,,,,,,,,2007-07-16,除权除息,600393
2007-11-07,5,股本变化,,,,,,12650.9873046875,14150.9873046875,30000.0,30000.0,,,2007-11-07,股本变化,600393
2007-12-06,5,股本变化,,,,,,14150.9873046875,14153.6435546875,30000.0,30000.0,,,2007-12-06,股本变化,600393
2008-11-07,5,股本变化,,,,,,14153.6435546875,18239.123046875,30000.0,30000.0,,,2008-11-07,股本变化,600393
2009-11-09,3,非流通股上市,,,,,,18239.123046875,28917.5,30000.0,30000.0,,,2009-11-09,非流通股上市,600393
2010-06-21,1,除权除息,1.0,0.0,0.0,0.0,,,,,,,,2010-06-21,除权除息,600393
2010-11-08,3,非流通股上市,,,,,,28917.5,28946.720703125,30000.0,30000.0,,,2010-11-08,非流通股上市,600393
2011-11-07,3,非流通股上市,,,,,,28946.720703125,28950.5,30000.0,30000.0,,,2011-11-07,非流通股上市,600393
2013-06-06,1,除权除息,0.5,0.0,0.0,0.0,,,,,,,,2013-06-06,除权除息,600393
2014-06-13,1,除权除息,1.0,0.0,0.0,0.0,,,,,,,,2014-06-13,除权除息,600393
2015-04-23,1,除权除息,1.0,0.0,0.0,0.0,,,,,,,,2015-04-23,除权除息,600393
2015-11-09,3,非流通股上市,,,,,,28950.5,29950.5,30000.0,30000.0,,,2015-11-09,非流通股上市,600393
2016-02-05,5,股本变化,,,,,,29950.5,29950.5,30000.0,107352.6171875,,,2016-02-05,股本变化,600393
2016-03-30,5,股本变化,,,,,,29950.5,29950.5,107352.6171875,126812.390625,,,2016-03-30,股本变化,600393
2016-06-29,1,除权除息,1.0,0.0,0.0,0.0,,,,,,,,2016-06-29,除权除息,600393
2017-03-31,5,股本变化,,,,,,29950.5,49410.27734375,126812.390625,126812.390625,,,2017-03-31,股本变化,600393
2017-04-17,1,除权除息,0.4000000059604645,0.0,10.0,0.0,,,,,,,,2017-04-17,除权除息,600393
2017-04-18,9,转配股上市,,,,,,49410.27734375,98820.5546875,126812.390625,253624.78125,,,2017-04-18,转配股上市,600393
2018-07-18,1,除权除息,1.399999976158142,0.0,0.0,0.0,,,,,,,,2018-07-18,除权除息,600393
