date,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,liquidity_before,liquidity_after,shares_before,shares_after,fenshu,xingquanjia,date,category_meaning,code
2011-03-02,5,股本变化,,,,,,0.0,3000.0,11200.0,14950.0,,,2011-03-02,股本变化,002556
2011-05-23,1,除权除息,2.0,0.0,6.0,0.0,,,,,,,,2011-05-23,除权除息,002556
2011-05-23,9,转配股上市,,,,,,3000.0,4800.0,14950.0,23920.0,,,2011-05-23,转配股上市,002556
2011-06-02,3,非流通股上市,,,,,,4800.0,6000.0,23920.0,23920.0,,,2011-06-02,非流通股上市,002556
2012-03-02,5,股本变化,,,,,,6000.0,12899.9521484375,23920.0,23920.0,,,2012-03-02,股本变化,002556
2012-06-08,1,除权除息,2.0,0.0,10.0,0.0,,,,,,,,2012-06-08,除权除息,002556
2012-06-08,9,转配股上市,,,,,,12899.9521484375,25934.3046875,23920.0,47840.0,,,2012-06-08,转配股上市,002556
2012-06-30,5,股本变化,,,,,,25934.3046875,26102.3046875,47840.0,47840.0,,,2012-06-30,股本变化,002556
2013-06-30,5,股本变化,,,,,,26102.3046875,26936.21484375,47840.0,47840.0,,,2013-06-30,股本变化,002556
2013-07-02,1,除权除息,1.0,0.0,0.0,0.0,,,,,,,,2013-07-02,除权除息,002556
2014-03-03,5,股本变化,,,,,,26936.21484375,45391.19140625,47840.0,47840.0,,,2014-03-03,股本变化,002556
2014-06-30,5,股本变化,,,,,,45391.19140625,45994.53515625,47840.0,47840.0,,,2014-06-30,股本变化,002556
2014-07-16,1,除权除息,1.0,0.0,0.0,0.0,,,,,,,,2014-07-16,除权除息,002556
2015-06-30,5,股本变化,,,,,,45994.53515625,46327.56640625,47840.0,47840.0,,,2015-06-30,股本变化,002556
2015-07-16,1,除权除息,1.0,0.0,0.0,0.0,,,,,,,,2015-07-16,除权除息,002556
2015-12-31,5,股本变化,,,,,,46327.56640625,46392.25390625,47840.0,47840.0,,,2015-12-31,股本变化,002556
2016-06-30,5,股本变化,,,,,,46392.25390625,46518.8828125,47840.0,47840.0,,,2016-06-30,股本变化,002556
2016-07-01,1,除权除息,1.0,0.0,5.0,0.0,,,,,,,,2016-07-01,除权除息,002556
2016-07-01,9,转配股上市,,,,,,46518.8828125,69778.3203125,47840.0,71760.0,,,2016-07-01,转配股上市,002556
2016-12-31,5,股本变化,,,,,,69778.3203125,69598.7578125,71760.0,71760.0,,,2016-12-31,股本变化,002556
2017-06-30,5,股本变化,,,,,,69598.7578125,70051.140625,71760.0,71760.0,,,2017-06-30,股本变化,002556
2017-07-21,1,除权除息,0.699999988079071,0.0,0.0,0.0,,,,,,,,2017-07-21,除权除息,002556
2018-06-30,5,股本变化,,,,,,70051.140625,69923.6484375,71760.0,71760.0,,,2018-06-30,股本变化,002556
2018-07-13,1,除权除息,0.699999988079071,0.0,0.0,0.0,,,,,,,,2018-07-13,除权除息,002556
