date,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,liquidity_before,liquidity_after,shares_before,shares_after,fenshu,xingquanjia,date,category_meaning,code
2014-01-23,5,股本变化,,,,,,0.0,1547.5,5000.0,6190.0,,,2014-01-23,股本变化,300368
2014-05-13,1,除权除息,4.0,0.0,10.0,0.0,,,,,,,,2014-05-13,除权除息,300368
2014-05-13,2,送配股上市,,,,,,1547.5,3095.0,6190.0,12380.0,,,2014-05-13,送配股上市,300368
2015-01-23,5,股本变化,,,,,,3095.0,3826.175048828125,12380.0,12380.0,,,2015-01-23,股本变化,300368
2015-05-27,1,除权除息,0.800000011920929,0.0,10.0,0.0,,,,,,,,2015-05-27,除权除息,300368
2015-05-27,9,转配股上市,,,,,,3826.175048828125,7652.35009765625,12380.0,24760.0,,,2015-05-27,转配股上市,300368
2015-06-30,5,股本变化,,,,,,7652.35009765625,7644.02001953125,24760.0,24760.0,,,2015-06-30,股本变化,300368
2015-11-23,5,股本变化,,,,,,7644.02001953125,7644.02001953125,24760.0,26544.748046875,,,2015-11-23,股本变化,300368
2015-12-31,5,股本变化,,,,,,7644.02001953125,7644.02001953125,26544.748046875,27197.427734375,,,2015-12-31,股本变化,300368
2016-05-19,1,除权除息,0.4000000059604645,0.0,10.0,0.0,,,,,,,,2016-05-19,除权除息,300368
2016-05-19,9,转配股上市,,,,,,7644.02001953125,16079.6748046875,27197.427734375,54394.85546875,,,2016-05-19,转配股上市,300368
2016-11-23,5,股本变化,,,,,,16079.6748046875,15646.8447265625,54394.85546875,54394.85546875,,,2016-11-23,股本变化,300368
2017-01-25,5,股本变化,,,,,,15646.8447265625,20992.060546875,54394.85546875,54394.85546875,,,2017-01-25,股本变化,300368
2017-05-19,1,除权除息,0.20000000298023224,0.0,0.0,0.0,,,,,,,,2017-05-19,除权除息,300368
2017-06-19,5,股本变化,,,,,,20992.060546875,25064.94140625,54394.85546875,55033.67578125,,,2017-06-19,股本变化,300368
2017-06-27,5,股本变化,,,,,,25064.94140625,25614.60546875,55033.67578125,55033.67578125,,,2017-06-27,股本变化,300368
2017-12-11,5,股本变化,,,,,,25614.60546875,26072.5078125,55033.67578125,55033.67578125,,,2017-12-11,股本变化,300368
2018-06-30,5,股本变化,,,,,,26072.5078125,26219.333984375,55033.67578125,55033.67578125,,,2018-06-30,股本变化,300368
2018-07-04,5,股本变化,,,,,,26219.333984375,26219.333984375,55033.67578125,53833.16796875,,,2018-07-04,股本变化,300368
