date,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,liquidity_before,liquidity_after,shares_before,shares_after,fenshu,xingquanjia,date,category_meaning,code
1998-07-08,1,除权除息,1.25,0.0,0.0,0.0,,,,,,,,1998-07-08,除权除息,600069
1998-10-22,1,除权除息,0.0,7.0,0.0,3.0,,,,,,,,1998-10-22,除权除息,600069
1998-11-30,2,送配股上市,,,,,,4000.0,5200.0,16000.0,18580.0,,,1998-11-30,送配股上市,600069
1999-06-18,1,除权除息,1.5,0.0,0.0,0.0,,,,,,,,1999-06-18,除权除息,600069
1999-11-02,1,除权除息,0.0,0.0,10.0,0.0,,,,,,,,1999-11-02,除权除息,600069
1999-11-02,2,送配股上市,,,,,,5200.0,10400.0,18580.0,37160.0,,,1999-11-02,送配股上市,600069
2000-04-17,3,非流通股上市,,,,,,10400.0,14560.0,37160.0,37160.0,,,2000-04-17,非流通股上市,600069
2005-08-23,1,除权除息,0.0,0.0,4.0,0.0,,,,,,,,2005-08-23,除权除息,600069
2005-08-23,5,股本变化,,,,,,14560.0,20384.0,37160.0,37160.0,,,2005-08-23,股本变化,600069
2006-08-23,3,非流通股上市,,,,,,20384.0,25452.9609375,37160.0,37160.0,,,2006-08-23,非流通股上市,600069
2007-08-16,5,股本变化,,,,,,25452.9609375,25452.9609375,37160.0,42620.0,,,2007-08-16,股本变化,600069
2007-08-28,5,股本变化,,,,,,25452.9609375,28188.720703125,42620.0,42620.0,,,2007-08-28,股本变化,600069
2008-06-13,1,除权除息,1.0,0.0,0.0,0.0,,,,,,,,2008-06-13,除权除息,600069
2008-08-21,5,股本变化,,,,,,28188.720703125,32848.71875,42620.0,42620.0,,,2008-08-21,股本变化,600069
2009-05-27,5,股本变化,,,,,,32848.71875,32848.71875,42620.0,55024.94140625,,,2009-05-27,股本变化,600069
2009-08-24,3,非流通股上市,,,,,,32848.71875,38104.0,55024.94140625,55024.94140625,,,2009-08-24,非流通股上市,600069
2010-05-27,5,股本变化,,,,,,38104.0,39604.0,55024.94140625,55024.94140625,,,2010-05-27,股本变化,600069
2010-06-21,1,除权除息,0.0,0.0,5.0,0.0,,,,,,,,2010-06-21,除权除息,600069
2010-06-22,9,转配股上市,,,,,,39604.0,59406.0,55024.94140625,82537.4140625,,,2010-06-22,转配股上市,600069
2010-08-16,5,股本变化,,,,,,59406.0,60606.0,82537.4140625,82537.4140625,,,2010-08-16,股本变化,600069
2010-08-23,3,非流通股上市,,,,,,60606.0,66180.0,82537.4140625,82537.4140625,,,2010-08-23,非流通股上市,600069
2012-05-28,5,股本变化,,,,,,66180.0,82537.4140625,82537.4140625,82537.4140625,,,2012-05-28,股本变化,600069
2015-07-07,5,股本变化,,,,,,82537.4140625,82537.4140625,82537.4140625,124910.296875,,,2015-07-07,股本变化,600069
2018-05-28,1,除权除息,0.0,0.0,3.0,0.0,,,,,,,,2018-05-28,除权除息,600069
2018-05-29,9,转配股上市,,,,,,82537.4140625,107298.640625,124910.296875,162383.390625,,,2018-05-29,转配股上市,600069
2018-07-09,5,股本变化,,,,,,107298.640625,162383.390625,162383.390625,162383.390625,,,2018-07-09,股本变化,600069
