date,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,liquidity_before,liquidity_after,shares_before,shares_after,fenshu,xingquanjia,date,category_meaning,code
2011-05-31,5,股本变化,,,,,,0.0,1600.0,0.0,8000.0,,,2011-05-31,股本变化,300223
2011-08-31,3,非流通股上市,,,,,,1600.0,2000.0,8000.0,8000.0,,,2011-08-31,非流通股上市,300223
2012-05-11,1,除权除息,6.0,0.0,3.0,0.0,,,,,,,,2012-05-11,除权除息,300223
2012-05-11,9,转配股上市,,,,,,2000.0,2600.0,8000.0,10400.0,,,2012-05-11,转配股上市,300223
2012-05-31,5,股本变化,,,,,,2600.0,4575.3974609375,10400.0,10400.0,,,2012-05-31,股本变化,300223
2013-01-04,5,股本变化,,,,,,4575.3974609375,4626.46533203125,10400.0,10400.0,,,2013-01-04,股本变化,300223
2013-04-26,1,除权除息,3.0,0.0,0.0,0.0,,,,,,,,2013-04-26,除权除息,300223
2014-01-02,5,股本变化,,,,,,4626.46533203125,4672.1982421875,10400.0,10400.0,,,2014-01-02,股本变化,300223
2014-05-08,1,除权除息,1.0,0.0,0.0,0.0,,,,,,,,2014-05-08,除权除息,300223
2014-06-03,5,股本变化,,,,,,4672.1982421875,5698.958984375,10400.0,10400.0,,,2014-06-03,股本变化,300223
2014-06-30,5,股本变化,,,,,,5698.958984375,5711.583984375,10400.0,10400.0,,,2014-06-30,股本变化,300223
2015-01-09,5,股本变化,,,,,,5711.583984375,5745.8837890625,10400.0,10400.0,,,2015-01-09,股本变化,300223
2015-05-05,1,除权除息,0.0,0.0,6.0,0.0,,,,,,,,2015-05-05,除权除息,300223
2015-05-05,9,转配股上市,,,,,,5745.8837890625,9735.32421875,10400.0,16640.0,,,2015-05-05,转配股上市,300223
2015-12-31,5,股本变化,,,,,,9735.32421875,9723.40625,16640.0,16640.0,,,2015-12-31,股本变化,300223
2016-05-27,1,除权除息,0.30000001192092896,0.0,0.0,0.0,,,,,,,,2016-05-27,除权除息,300223
2016-06-30,5,股本变化,,,,,,9723.40625,9833.005859375,16640.0,16640.0,,,2016-06-30,股本变化,300223
2017-06-30,5,股本变化,,,,,,9833.005859375,9853.2900390625,16640.0,16643.419921875,,,2017-06-30,股本变化,300223
2017-12-31,5,股本变化,,,,,,9853.2900390625,9913.7900390625,16643.419921875,16704.6171875,,,2017-12-31,股本变化,300223
2018-06-12,1,除权除息,0.19980500638484955,0.0,1.9980590343475342,0.0,,,,,,,,2018-06-12,除权除息,300223
2018-06-12,5,股本变化,,,,,,9913.7900390625,11989.650390625,16704.6171875,20064.26953125,,,2018-06-12,股本变化,300223
2018-06-30,5,股本变化,,,,,,11989.650390625,11989.8046875,20064.26953125,20064.423828125,,,2018-06-30,股本变化,300223
