date,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,liquidity_before,liquidity_after,shares_before,shares_after,fenshu,xingquanjia,date,category_meaning,code
1998-08-12,3,非流通股上市,,,,,,3600.0,4000.0,16000.0,16000.0,,,1998-08-12,非流通股上市,600133
1999-06-10,1,除权除息,3.0,0.0,6.0,0.0,,,,,,,,1999-06-10,除权除息,600133
1999-06-10,2,送配股上市,,,,,,4000.0,6400.0,16000.0,25600.0,,,1999-06-10,送配股上市,600133
2000-05-31,1,除权除息,1.5,0.0,0.0,0.0,,,,,,,,2000-05-31,除权除息,600133
2000-08-17,1,除权除息,0.0,12.0,0.0,3.0,,,,,,,,2000-08-17,除权除息,600133
2000-10-13,2,送配股上市,,,,,,6400.0,8320.0,25600.0,27559.220703125,,,2000-10-13,送配股上市,600133
2001-06-06,1,除权除息,1.0,0.0,0.0,0.0,,,,,,,,2001-06-06,除权除息,600133
2002-07-05,1,除权除息,0.800000011920929,0.0,0.0,0.0,,,,,,,,2002-07-05,除权除息,600133
2005-06-30,1,除权除息,0.5,0.0,0.0,0.0,,,,,,,,2005-06-30,除权除息,600133
2007-08-14,1,除权除息,0.0,0.0,2.5,0.0,,,,,,,,2007-08-14,除权除息,600133
2007-08-14,5,股本变化,,,,,,8320.0,10400.0,27559.220703125,27559.220703125,,,2007-08-14,股本变化,600133
2008-08-14,5,股本变化,,,,,,10400.0,15479.140625,27559.220703125,27559.220703125,,,2008-08-14,股本变化,600133
2009-08-14,3,非流通股上市,,,,,,15479.140625,17827.4140625,27559.220703125,27559.220703125,,,2009-08-14,非流通股上市,600133
2010-03-01,1,除权除息,1.0,0.0,8.0,0.0,,,,,,,,2010-03-01,除权除息,600133
2010-03-02,9,转配股上市,,,,,,17827.4140625,32089.345703125,27559.220703125,49606.59765625,,,2010-03-02,转配股上市,600133
2010-03-29,3,非流通股上市,,,,,,32089.345703125,34569.67578125,49606.59765625,49606.59765625,,,2010-03-29,非流通股上市,600133
2010-08-16,3,非流通股上市,,,,,,34569.67578125,37702.5625,49606.59765625,49606.59765625,,,2010-08-16,非流通股上市,600133
2011-03-29,3,非流通股上市,,,,,,37702.5625,40182.89453125,49606.59765625,49606.59765625,,,2011-03-29,非流通股上市,600133
2012-05-17,3,非流通股上市,,,,,,40182.89453125,42661.671875,49606.59765625,49606.59765625,,,2012-05-17,非流通股上市,600133
2012-11-16,5,股本变化,,,,,,42661.671875,42661.671875,49606.59765625,59237.484375,,,2012-11-16,股本变化,600133
2013-05-17,5,股本变化,,,,,,42661.671875,42661.671875,59237.484375,63425.77734375,,,2013-05-17,股本变化,600133
2014-10-16,5,股本变化,,,,,,42661.671875,46849.96875,63425.77734375,63425.77734375,,,2014-10-16,股本变化,600133
2014-12-01,5,股本变化,,,,,,46849.96875,53794.890625,63425.77734375,63425.77734375,,,2014-12-01,股本变化,600133
2017-12-06,5,股本变化,,,,,,53794.890625,53794.890625,63425.77734375,72577.953125,,,2017-12-06,股本变化,600133
2018-06-05,1,除权除息,1.7000000476837158,0.0,0.0,0.0,,,,,,,,2018-06-05,除权除息,600133
