date,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,liquidity_before,liquidity_after,shares_before,shares_after,fenshu,xingquanjia,date,category_meaning,code
2009-10-30,5,股本变化,,,,,,0.0,1040.0,5137.60009765625,5137.60009765625,,,2009-10-30,股本变化,300011
2010-02-01,5,股本变化,,,,,,1040.0,1300.0,5137.60009765625,5137.60009765625,,,2010-02-01,股本变化,300011
2010-05-19,1,除权除息,3.200000047683716,0.0,10.0,0.0,,,,,,,,2010-05-19,除权除息,300011
2010-05-19,9,转配股上市,,,,,,1300.0,2600.0,5137.60009765625,10275.2001953125,,,2010-05-19,转配股上市,300011
2010-11-01,5,股本变化,,,,,,2600.0,3075.199951171875,10275.2001953125,10275.2001953125,,,2010-11-01,股本变化,300011
2011-04-08,1,除权除息,1.7999999523162842,0.0,0.0,0.0,,,,,,,,2011-04-08,除权除息,300011
2011-05-27,5,股本变化,,,,,,3075.199951171875,3075.199951171875,10275.2001953125,10563.2001953125,,,2011-05-27,股本变化,300011
2012-03-23,5,股本变化,,,,,,3075.199951171875,3075.199951171875,10563.2001953125,10275.2001953125,,,2012-03-23,股本变化,300011
2012-04-12,1,除权除息,2.799999952316284,0.0,5.0,0.0,,,,,,,,2012-04-12,除权除息,300011
2012-04-12,9,转配股上市,,,,,,3075.199951171875,4612.7998046875,10275.2001953125,15412.7998046875,,,2012-04-12,转配股上市,300011
2012-10-30,5,股本变化,,,,,,4612.7998046875,6562.2001953125,15412.7998046875,15412.7998046875,,,2012-10-30,股本变化,300011
2013-01-04,5,股本变化,,,,,,6562.2001953125,11832.599609375,15412.7998046875,15412.7998046875,,,2013-01-04,股本变化,300011
2013-03-12,1,除权除息,0.20000000298023224,0.0,5.0,0.0,,,,,,,,2013-03-12,除权除息,300011
2013-03-12,9,转配股上市,,,,,,11832.599609375,17748.900390625,15412.7998046875,23119.19921875,,,2013-03-12,转配股上市,300011
2013-06-30,5,股本变化,,,,,,17748.900390625,17934.96484375,23119.19921875,23119.19921875,,,2013-06-30,股本变化,300011
2014-04-10,1,除权除息,0.5965999960899353,0.0,7.954699993133545,0.0,,,,,,,,2014-04-10,除权除息,300011
2014-04-10,9,转配股上市,,,,,,17934.96484375,31862.337890625,23119.19921875,41746.15625,,,2014-04-10,转配股上市,300011
2014-06-30,5,股本变化,,,,,,31862.337890625,31869.21875,41746.15625,41755.33984375,,,2014-06-30,股本变化,300011
2014-09-05,5,股本变化,,,,,,31869.21875,31872.091796875,41755.33984375,52264.234375,,,2014-09-05,股本变化,300011
2014-12-31,5,股本变化,,,,,,31872.091796875,33728.4140625,52264.234375,52298.9921875,,,2014-12-31,股本变化,300011
2015-03-31,5,股本变化,,,,,,33728.4140625,33873.6953125,52298.9921875,52444.27734375,,,2015-03-31,股本变化,300011
2015-05-04,1,除权除息,0.5982999801635742,0.0,0.0,0.0,,,,,,,,2015-05-04,除权除息,300011
2015-06-30,5,股本变化,,,,,,33873.6953125,34399.51171875,52444.27734375,52514.89453125,,,2015-06-30,股本变化,300011
2015-09-29,5,股本变化,,,,,,34399.51171875,34670.57421875,52514.89453125,52517.65234375,,,2015-09-29,股本变化,300011
2016-01-29,5,股本变化,,,,,,34670.57421875,36905.16796875,52517.65234375,52702.99609375,,,2016-01-29,股本变化,300011
2016-03-31,5,股本变化,,,,,,36905.16796875,36913.7265625,52702.99609375,52711.55078125,,,2016-03-31,股本变化,300011
2016-06-29,1,除权除息,0.5975689888000488,0.0,0.0,0.0,,,,,,,,2016-06-29,除权除息,300011
2016-06-30,5,股本变化,,,,,,36913.7265625,37060.875,52711.55078125,52917.3203125,,,2016-06-30,股本变化,300011
2016-09-12,5,股本变化,,,,,,37060.875,37347.94140625,52917.3203125,52934.37890625,,,2016-09-12,股本变化,300011
2016-10-19,5,股本变化,,,,,,37347.94140625,37371.1171875,52934.37890625,52957.55859375,,,2016-10-19,股本变化,300011
2016-12-31,5,股本变化,,,,,,37371.1171875,40298.40234375,52957.55859375,53090.8359375,,,2016-12-31,股本变化,300011
2017-05-16,5,股本变化,,,,,,40298.40234375,40312.7109375,53090.8359375,53105.14453125,,,2017-05-16,股本变化,300011
2017-05-22,1,除权除息,0.30000001192092896,0.0,0.0,0.0,,,,,,,,2017-05-22,除权除息,300011
2017-06-30,5,股本变化,,,,,,40312.7109375,40338.4765625,53105.14453125,53105.14453125,,,2017-06-30,股本变化,300011
2017-08-03,5,股本变化,,,,,,40338.4765625,40338.4765625,53105.14453125,55865.0390625,,,2017-08-03,股本变化,300011
2017-09-05,5,股本变化,,,,,,40338.4765625,44745.1015625,55865.0390625,55865.0390625,,,2017-09-05,股本变化,300011
2017-12-31,5,股本变化,,,,,,44745.1015625,44496.62890625,55865.0390625,55865.0390625,,,2017-12-31,股本变化,300011
2018-06-30,5,股本变化,,,,,,44496.62890625,44811.7421875,55865.0390625,55865.0390625,,,2018-06-30,股本变化,300011
2018-07-11,1,除权除息,0.20000000298023224,0.0,0.0,0.0,,,,,,,,2018-07-11,除权除息,300011
