date,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,liquidity_before,liquidity_after,shares_before,shares_after,fenshu,xingquanjia,date,category_meaning,code
1993-11-08,5,股本变化,,,,,,0.0,40000.0,0.0,623000.0,,,1993-11-08,股本变化,600688
1994-04-04,1,除权除息,0.5,0.0,0.0,0.0,,,,,,,,1994-04-04,除权除息,600688
1994-12-31,5,股本变化,,,,,,40000.0,72000.0,623000.0,655000.0,,,1994-12-31,股本变化,600688
1995-06-23,1,除权除息,0.8500000238418579,0.0,0.0,0.0,,,,,,,,1995-06-23,除权除息,600688
1995-09-25,1,除权除息,0.4000000059604645,0.0,0.0,0.0,,,,,,,,1995-09-25,除权除息,600688
1996-06-25,1,除权除息,0.8999999761581421,0.0,0.0,0.0,,,,,,,,1996-06-25,除权除息,600688
1996-08-22,5,股本变化,,,,,,72000.0,72000.0,655000.0,705000.0,,,1996-08-22,股本变化,600688
1996-09-10,1,除权除息,0.4000000059604645,0.0,0.0,0.0,,,,,,,,1996-09-10,除权除息,600688
1997-01-06,5,股本变化,,,,,,72000.0,72000.0,705000.0,720000.0,,,1997-01-06,股本变化,600688
1997-07-11,1,除权除息,0.800000011920929,0.0,0.0,0.0,,,,,,,,1997-07-11,除权除息,600688
1998-07-10,1,除权除息,0.6000000238418579,0.0,0.0,0.0,,,,,,,,1998-07-10,除权除息,600688
1999-06-25,1,除权除息,0.30000001192092896,0.0,0.0,0.0,,,,,,,,1999-06-25,除权除息,600688
2001-06-27,1,除权除息,0.6000000238418579,0.0,0.0,0.0,,,,,,,,2001-06-27,除权除息,600688
2003-07-04,1,除权除息,0.5,0.0,0.0,0.0,,,,,,,,2003-07-04,除权除息,600688
2004-07-06,1,除权除息,0.800000011920929,0.0,0.0,0.0,,,,,,,,2004-07-06,除权除息,600688
2005-07-15,1,除权除息,2.0,0.0,0.0,0.0,,,,,,,,2005-07-15,除权除息,600688
2006-07-14,1,除权除息,1.0,0.0,0.0,0.0,,,,,,,,2006-07-14,除权除息,600688
2007-07-09,1,除权除息,0.4000000059604645,0.0,0.0,0.0,,,,,,,,2007-07-09,除权除息,600688
2008-06-23,1,除权除息,0.8999999761581421,0.0,0.0,0.0,,,,,,,,2008-06-23,除权除息,600688
2010-07-14,1,除权除息,0.30000001192092896,0.0,0.0,0.0,,,,,,,,2010-07-14,除权除息,600688
2011-07-21,1,除权除息,1.0,0.0,0.0,0.0,,,,,,,,2011-07-21,除权除息,600688
2012-07-23,1,除权除息,0.5,0.0,0.0,0.0,,,,,,,,2012-07-23,除权除息,600688
2012-12-31,5,股本变化,,,,,,72000.0,72000.0,720000.0,720000.0,,,2012-12-31,股本变化,600688
2013-08-16,1,除权除息,0.0,0.0,5.0,0.0,,,,,,,,2013-08-16,除权除息,600688
2013-08-20,5,股本变化,,,,,,72000.0,108000.0,720000.0,720000.0,,,2013-08-20,股本变化,600688
2013-12-04,1,除权除息,0.5,0.0,5.0,0.0,,,,,,,,2013-12-04,除权除息,600688
2013-12-05,9,转配股上市,,,,,,108000.0,162000.0,720000.0,1080000.0,,,2013-12-05,转配股上市,600688
2014-07-18,1,除权除息,0.5,0.0,0.0,0.0,,,,,,,,2014-07-18,除权除息,600688
2014-08-20,3,非流通股上市,,,,,,162000.0,238500.0,1080000.0,1080000.0,,,2014-08-20,非流通股上市,600688
2015-08-20,3,非流通股上市,,,,,,238500.0,292500.0,1080000.0,1080000.0,,,2015-08-20,非流通股上市,600688
2016-07-15,1,除权除息,1.0,0.0,0.0,0.0,,,,,,,,2016-07-15,除权除息,600688
2016-08-22,3,非流通股上市,,,,,,292500.0,730500.0,1080000.0,1080000.0,,,2016-08-22,非流通股上市,600688
2017-07-13,1,除权除息,2.5,0.0,0.0,0.0,,,,,,,,2017-07-13,除权除息,600688
2017-10-11,5,股本变化,,,,,,730500.0,731917.6875,1080000.0,1081417.625,,,2017-10-11,股本变化,600688
2018-02-28,5,股本变化,,,,,,731917.6875,732881.375,1081417.625,1082381.375,,,2018-02-28,股本变化,600688
2018-07-17,1,除权除息,3.0,0.0,0.0,0.0,,,,,,,,2018-07-17,除权除息,600688
