date,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,liquidity_before,liquidity_after,shares_before,shares_after,fenshu,xingquanjia,date,category_meaning,code
2011-04-22,5,股本变化,,,,,,0.0,2708.0,0.0,13380.0,,,2011-04-22,股本变化,002575
2011-07-22,3,非流通股上市,,,,,,2708.0,3380.0,13380.0,13380.0,,,2011-07-22,非流通股上市,002575
2012-06-27,1,除权除息,1.0,0.0,0.0,0.0,,,,,,,,2012-06-27,除权除息,002575
2013-05-07,1,除权除息,0.5,0.0,10.0,0.0,,,,,,,,2013-05-07,除权除息,002575
2013-05-07,9,转配股上市,,,,,,3380.0,6760.0,13380.0,26760.0,,,2013-05-07,转配股上市,002575
2014-04-22,5,股本变化,,,,,,6760.0,25960.0,26760.0,26760.0,,,2014-04-22,股本变化,002575
2014-06-13,1,除权除息,0.5,0.0,0.0,0.0,,,,,,,,2014-06-13,除权除息,002575
2014-12-31,5,股本变化,,,,,,25960.0,26360.0,26760.0,26760.0,,,2014-12-31,股本变化,002575
2015-03-19,1,除权除息,1.0,0.0,12.0,0.0,,,,,,,,2015-03-19,除权除息,002575
2015-03-19,9,转配股上市,,,,,,26360.0,57992.0,26760.0,58872.0,,,2015-03-19,转配股上市,002575
2015-12-31,5,股本变化,,,,,,57992.0,58872.0,58872.0,58872.0,,,2015-12-31,股本变化,002575
