date,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,liquidity_before,liquidity_after,shares_before,shares_after,fenshu,xingquanjia,date,category_meaning,code
2012-03-09,5,股本变化,,,,,,0.0,6000.0,0.0,30000.0,,,2012-03-09,股本变化,002662
2012-06-11,3,非流通股上市,,,,,,6000.0,7499.3701171875,30000.0,30000.0,,,2012-06-11,非流通股上市,002662
2012-09-21,1,除权除息,4.0,0.0,10.0,0.0,,,,,,,,2012-09-21,除权除息,002662
2012-09-21,9,转配股上市,,,,,,7499.3701171875,14998.740234375,30000.0,60000.0,,,2012-09-21,转配股上市,002662
2012-12-31,5,股本变化,,,,,,14998.740234375,14998.7197265625,60000.0,60000.0,,,2012-12-31,股本变化,002662
2013-06-17,1,除权除息,2.5,0.0,0.0,0.0,,,,,,,,2013-06-17,除权除息,002662
2013-06-30,5,股本变化,,,,,,14998.7197265625,14999.0546875,60000.0,60000.0,,,2013-06-30,股本变化,002662
2014-06-19,1,除权除息,2.5999999046325684,0.0,0.0,0.0,,,,,,,,2014-06-19,除权除息,002662
2014-06-30,5,股本变化,,,,,,14999.0546875,14998.7197265625,60000.0,60000.0,,,2014-06-30,股本变化,002662
2014-11-13,5,股本变化,,,,,,14998.7197265625,14998.7197265625,60000.0,75000.0,,,2014-11-13,股本变化,002662
2015-03-09,5,股本变化,,,,,,14998.7197265625,38848.71875,75000.0,75000.0,,,2015-03-09,股本变化,002662
2015-06-15,1,除权除息,3.0,0.0,0.0,0.0,,,,,,,,2015-06-15,除权除息,002662
2015-06-30,5,股本变化,,,,,,38848.71875,38849.359375,75000.0,75000.0,,,2015-06-30,股本变化,002662
2015-11-13,5,股本变化,,,,,,38849.359375,40243.0,75000.0,75000.0,,,2015-11-13,股本变化,002662
2015-12-10,5,股本变化,,,,,,40243.0,57643.0,75000.0,75000.0,,,2015-12-10,股本变化,002662
2016-05-17,1,除权除息,3.0,0.0,0.0,0.0,,,,,,,,2016-05-17,除权除息,002662
2016-12-22,5,股本变化,,,,,,57643.0,61393.0,75000.0,75000.0,,,2016-12-22,股本变化,002662
2017-04-19,1,除权除息,3.5,0.0,10.0,0.0,,,,,,,,2017-04-19,除权除息,002662
2017-04-19,9,转配股上市,,,,,,61393.0,122784.109375,75000.0,150000.0,,,2017-04-19,转配股上市,002662
2017-11-13,5,股本变化,,,,,,122784.109375,149998.109375,150000.0,150000.0,,,2017-11-13,股本变化,002662
2017-12-31,5,股本变化,,,,,,149998.109375,145730.109375,150000.0,150000.0,,,2017-12-31,股本变化,002662
2018-06-15,1,除权除息,0.6399999856948853,0.0,0.0,0.0,,,,,,,,2018-06-15,除权除息,002662
2018-06-30,5,股本变化,,,,,,145730.109375,145897.109375,150000.0,150000.0,,,2018-06-30,股本变化,002662
