date,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,liquidity_before,liquidity_after,shares_before,shares_after,fenshu,xingquanjia,date,category_meaning,code
2010-11-25,5,股本变化,,,,,,0.0,16000.0,0.0,95144.5078125,,,2010-11-25,股本变化,601777
2011-02-28,3,非流通股上市,,,,,,16000.0,20000.0,95144.5078125,95144.5078125,,,2011-02-28,非流通股上市,601777
2011-05-16,1,除权除息,3.5,0.0,0.0,0.0,,,,,,,,2011-05-16,除权除息,601777
2011-11-28,5,股本变化,,,,,,20000.0,32660.462890625,95144.5078125,95144.5078125,,,2011-11-28,股本变化,601777
2012-06-15,1,除权除息,2.0,0.0,0.0,0.0,,,,,,,,2012-06-15,除权除息,601777
2013-06-20,1,除权除息,2.0,0.0,0.0,0.0,,,,,,,,2013-06-20,除权除息,601777
2013-10-24,5,股本变化,,,,,,32660.462890625,32660.462890625,95144.5078125,101038.8125,,,2013-10-24,股本变化,601777
2013-11-25,5,股本变化,,,,,,32660.462890625,94675.921875,101038.8125,101038.8125,,,2013-11-25,股本变化,601777
2013-12-31,5,股本变化,,,,,,94675.921875,95144.5078125,101038.8125,101038.8125,,,2013-12-31,股本变化,601777
2014-06-27,1,除权除息,2.5,0.0,0.0,0.0,,,,,,,,2014-06-27,除权除息,601777
2014-10-08,5,股本变化,,,,,,95144.5078125,95144.5078125,101038.8125,100844.6875,,,2014-10-08,股本变化,601777
2014-10-16,5,股本变化,,,,,,95144.5078125,97137.890625,100844.6875,100844.6875,,,2014-10-16,股本变化,601777
2015-01-13,5,股本变化,,,,,,97137.890625,97414.3125,100844.6875,101476.6875,,,2015-01-13,股本变化,601777
2015-01-30,5,股本变化,,,,,,97414.3125,97414.3125,101476.6875,125762.40625,,,2015-01-30,股本变化,601777
2015-07-10,1,除权除息,2.0,0.0,0.0,0.0,,,,,,,,2015-07-10,除权除息,601777
2015-09-24,5,股本变化,,,,,,97414.3125,97414.3125,125762.40625,125635.3359375,,,2015-09-24,股本变化,601777
2015-10-14,5,股本变化,,,,,,97414.3125,98978.625,125635.3359375,125635.3359375,,,2015-10-14,股本变化,601777
2016-02-01,5,股本变化,,,,,,98978.625,123663.3359375,125635.3359375,125635.3359375,,,2016-02-01,股本变化,601777
2016-07-08,1,除权除息,1.0,0.0,0.0,0.0,,,,,,,,2016-07-08,除权除息,601777
2017-07-13,1,除权除息,0.5,0.0,0.0,0.0,,,,,,,,2017-07-13,除权除息,601777
2017-09-14,5,股本变化,,,,,,123663.3359375,123663.3359375,125635.3359375,123663.3359375,,,2017-09-14,股本变化,601777
2017-10-24,5,股本变化,,,,,,123663.3359375,123663.3359375,123663.3359375,130683.9375,,,2017-10-24,股本变化,601777
