date,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,liquidity_before,liquidity_after,shares_before,shares_after,fenshu,xingquanjia,date,category_meaning,code
2011-03-16,5,股本变化,,,,,,0.0,1600.0,0.0,8000.0,,,2011-03-16,股本变化,300191
2011-06-16,5,股本变化,,,,,,1600.0,2000.0,8000.0,8000.0,,,2011-06-16,股本变化,300191
2012-03-21,5,股本变化,,,,,,2000.0,2073.5,8000.0,8000.0,,,2012-03-21,股本变化,300191
2012-05-29,1,除权除息,4.0,0.0,10.0,0.0,,,,,,,,2012-05-29,除权除息,300191
2012-05-29,9,转配股上市,,,,,,2073.5,4147.0,8000.0,16000.0,,,2012-05-29,转配股上市,300191
2012-06-30,5,股本变化,,,,,,4147.0,4588.0,16000.0,16000.0,,,2012-06-30,股本变化,300191
2013-06-19,1,除权除息,0.6000000238418579,0.0,10.0,0.0,,,,,,,,2013-06-19,除权除息,300191
2013-06-19,9,转配股上市,,,,,,4588.0,9176.0,16000.0,32000.0,,,2013-06-19,转配股上市,300191
2014-03-17,5,股本变化,,,,,,9176.0,14882.0,32000.0,32000.0,,,2014-03-17,股本变化,300191
2014-06-20,1,除权除息,0.30000001192092896,0.0,0.0,0.0,,,,,,,,2014-06-20,除权除息,300191
2014-12-31,5,股本变化,,,,,,14882.0,14519.0,32000.0,32000.0,,,2014-12-31,股本变化,300191
2015-06-29,1,除权除息,0.10000000149011612,0.0,0.0,0.0,,,,,,,,2015-06-29,除权除息,300191
2015-06-30,5,股本变化,,,,,,14519.0,20702.0,32000.0,32000.0,,,2015-06-30,股本变化,300191
2015-12-31,5,股本变化,,,,,,20702.0,20701.962890625,32000.0,32000.0,,,2015-12-31,股本变化,300191
2016-04-29,1,除权除息,0.10000000149011612,0.0,0.0,0.0,,,,,,,,2016-04-29,除权除息,300191
2016-06-30,5,股本变化,,,,,,20701.962890625,20702.0,32000.0,32000.0,,,2016-06-30,股本变化,300191
2017-06-16,1,除权除息,0.10000000149011612,0.0,0.0,0.0,,,,,,,,2017-06-16,除权除息,300191
2018-06-15,1,除权除息,0.10000000149011612,0.0,0.0,0.0,,,,,,,,2018-06-15,除权除息,300191
2018-06-30,5,股本变化,,,,,,20702.0,20701.92578125,32000.0,32000.0,,,2018-06-30,股本变化,300191
