date,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,liquidity_before,liquidity_after,shares_before,shares_after,fenshu,xingquanjia,date,category_meaning,code
1999-03-29,3,非流通股上市,,,,,,4950.0,5500.0,11077.0,11077.0,,,1999-03-29,非流通股上市,000837
2000-04-26,1,除权除息,0.0,0.0,2.0,0.0,,,,,,,,2000-04-26,除权除息,000837
2000-04-27,2,送配股上市,,,,,,5500.0,6600.0,11077.0,13292.400390625,,,2000-04-27,送配股上市,000837
2001-03-07,1,除权除息,1.0,0.0,6.0,0.0,,,,,,,,2001-03-07,除权除息,000837
2001-03-08,2,送配股上市,,,,,,6600.0,10560.0,13292.400390625,21267.83984375,,,2001-03-08,送配股上市,000837
2002-05-13,1,除权除息,0.25,0.0,0.0,0.0,,,,,,,,2002-05-13,除权除息,000837
2002-05-15,1,除权除息,0.0,6.079999923706055,0.0,1.875,,,,,,,,2002-05-15,除权除息,000837
2002-06-05,2,送配股上市,,,,,,10560.0,12540.0,21267.83984375,23247.83984375,,,2002-06-05,送配股上市,000837
2003-05-27,1,除权除息,0.18000000715255737,0.0,0.0,0.0,,,,,,,,2003-05-27,除权除息,000837
2004-06-17,1,除权除息,0.2199999988079071,0.0,0.0,0.0,,,,,,,,2004-06-17,除权除息,000837
2005-05-27,1,除权除息,0.20000000298023224,0.0,0.0,0.0,,,,,,,,2005-05-27,除权除息,000837
2006-02-06,1,除权除息,0.0,0.0,3.049999952316284,0.0,,,,,,,,2006-02-06,除权除息,000837
2006-02-06,5,股本变化,,,,,,12540.0,16359.0498046875,23247.83984375,23247.83984375,,,2006-02-06,股本变化,000837
2006-06-16,1,除权除息,0.20000000298023224,0.0,0.0,0.0,,,,,,,,2006-06-16,除权除息,000837
2007-02-07,5,股本变化,,,,,,16359.0498046875,17024.279296875,23247.83984375,23247.83984375,,,2007-02-07,股本变化,000837
2007-06-20,1,除权除息,0.1599999964237213,0.0,0.0,0.0,,,,,,,,2007-06-20,除权除息,000837
2008-05-20,1,除权除息,0.0,0.0,5.0,0.0,,,,,,,,2008-05-20,除权除息,000837
2008-05-20,5,股本变化,,,,,,17024.279296875,25540.21484375,23247.83984375,34871.76171875,,,2008-05-20,股本变化,000837
2008-10-06,5,股本变化,,,,,,25540.21484375,25573.5390625,34871.76171875,34871.76171875,,,2008-10-06,股本变化,000837
2008-12-31,5,股本变化,,,,,,25573.5390625,25570.373046875,34871.76171875,34871.76171875,,,2008-12-31,股本变化,000837
2010-02-10,3,非流通股上市,,,,,,25570.373046875,34863.91015625,34871.76171875,34871.76171875,,,2010-02-10,非流通股上市,000837
2010-05-13,1,除权除息,0.6000000238418579,0.0,0.0,0.0,,,,,,,,2010-05-13,除权除息,000837
2011-04-28,1,除权除息,0.800000011920929,0.0,0.0,0.0,,,,,,,,2011-04-28,除权除息,000837
2011-12-31,5,股本变化,,,,,,34863.91015625,34865.91796875,34871.76171875,34871.76171875,,,2011-12-31,股本变化,000837
2012-06-07,1,除权除息,0.9700000286102295,0.0,0.0,0.0,,,,,,,,2012-06-07,除权除息,000837
2012-12-31,5,股本变化,,,,,,34865.91796875,34865.4140625,34871.76171875,34871.76171875,,,2012-12-31,股本变化,000837
2013-12-31,5,股本变化,,,,,,34865.4140625,34853.25,34871.76171875,34871.76171875,,,2013-12-31,股本变化,000837
2014-06-30,5,股本变化,,,,,,34853.25,34852.5,34871.76171875,34871.76171875,,,2014-06-30,股本变化,000837
2014-09-15,5,股本变化,,,,,,34852.5,25558.96484375,34871.76171875,62189.453125,,,2014-09-15,股本变化,000837
2014-10-09,5,股本变化,,,,,,25558.96484375,25558.96484375,62189.453125,69337.09375,,,2014-10-09,股本变化,000837
2014-12-31,5,股本变化,,,,,,25558.96484375,25556.9609375,69337.09375,69337.09375,,,2014-12-31,股本变化,000837
2015-06-30,5,股本变化,,,,,,25556.9609375,25562.427734375,69337.09375,69337.09375,,,2015-06-30,股本变化,000837
2015-09-15,5,股本变化,,,,,,25562.427734375,41004.703125,69337.09375,69337.09375,,,2015-09-15,股本变化,000837
2015-10-09,5,股本变化,,,,,,41004.703125,48150.46875,69337.09375,69337.09375,,,2015-10-09,股本变化,000837
2015-12-31,5,股本变化,,,,,,48150.46875,48149.4921875,69337.09375,69337.09375,,,2015-12-31,股本变化,000837
2017-06-30,5,股本变化,,,,,,48149.4921875,48141.9921875,69337.09375,69337.09375,,,2017-06-30,股本变化,000837
2017-09-19,5,股本变化,,,,,,48141.9921875,58261.6484375,69337.09375,69337.09375,,,2017-09-19,股本变化,000837
