date,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,liquidity_before,liquidity_after,shares_before,shares_after,fenshu,xingquanjia,date,category_meaning,code
1998-12-03,5,股本变化,,,,,,0.0,3600.0,0.0,16000.0,,,1998-12-03,股本变化,000887
1999-06-04,3,非流通股上市,,,,,,3600.0,4000.0,16000.0,16000.0,,,1999-06-04,非流通股上市,000887
1999-09-27,1,除权除息,0.5,0.0,7.5,0.0,,,,,,,,1999-09-27,除权除息,000887
1999-09-29,2,送配股上市,,,,,,4000.0,7000.0,16000.0,28000.0,,,1999-09-29,送配股上市,000887
2001-01-09,1,除权除息,0.0,10.0,0.0,3.0,,,,,,,,2001-01-09,除权除息,000887
2001-02-23,2,送配股上市,,,,,,7000.0,9100.0,28000.0,30100.0,,,2001-02-23,送配股上市,000887
2001-05-24,1,除权除息,0.5,0.0,0.0,0.0,,,,,,,,2001-05-24,除权除息,000887
2002-07-02,1,除权除息,0.5,0.0,0.0,0.0,,,,,,,,2002-07-02,除权除息,000887
2003-08-07,1,除权除息,0.5,0.0,0.0,0.0,,,,,,,,2003-08-07,除权除息,000887
2006-12-20,1,除权除息,0.5,0.0,0.0,0.0,,,,,,,,2006-12-20,除权除息,000887
2006-12-22,1,除权除息,0.0,0.0,22.0,0.0,,,,,,,,2006-12-22,除权除息,000887
2006-12-22,5,股本变化,,,,,,9100.0,32024.7890625,30100.0,96320.0,,,2006-12-22,股本变化,000887
2007-03-30,5,股本变化,,,,,,32024.79296875,10460.8984375,96320.0,31462.927734375,,,2007-03-30,股本变化,000887
2009-02-13,5,股本变化,,,,,,10460.8984375,10463.2529296875,31462.927734375,35462.9296875,,,2009-02-13,股本变化,000887
2009-06-12,1,除权除息,0.25,0.0,2.0,0.0,,,,,,,,2009-06-12,除权除息,000887
2009-06-12,2,送配股上市,,,,,,10463.2529296875,12555.9033203125,35462.9296875,42555.51171875,,,2009-06-12,送配股上市,000887
2010-02-25,5,股本变化,,,,,,12555.9033203125,17355.904296875,42555.51171875,42555.51171875,,,2010-02-25,股本变化,000887
2010-04-09,1,除权除息,2.0,0.0,0.0,0.0,,,,,,,,2010-04-09,除权除息,000887
2010-06-28,3,非流通股上市,,,,,,17355.904296875,42555.51171875,42555.51171875,42555.51171875,,,2010-06-28,非流通股上市,000887
2011-05-13,1,除权除息,0.5,0.0,4.0,0.0,,,,,,,,2011-05-13,除权除息,000887
2011-05-13,2,送配股上市,,,,,,42555.51171875,59577.71875,42555.51171875,59577.71875,,,2011-05-13,送配股上市,000887
2011-12-31,5,股本变化,,,,,,59577.71875,59577.734375,59577.71875,59577.734375,,,2011-12-31,股本变化,000887
2012-06-30,5,股本变化,,,,,,59577.734375,59546.9296875,59577.734375,59577.75,,,2012-06-30,股本变化,000887
2012-12-31,5,股本变化,,,,,,59546.9296875,59521.6328125,59577.75,59577.7578125,,,2012-12-31,股本变化,000887
2013-06-28,1,除权除息,1.600000023841858,0.0,8.0,0.0,,,,,,,,2013-06-28,除权除息,000887
2013-06-28,2,送配股上市,,,,,,59521.6328125,107138.9453125,59577.7578125,107239.9609375,,,2013-06-28,送配股上市,000887
2013-06-30,5,股本变化,,,,,,107138.9453125,107139.15625,107239.9609375,107240.171875,,,2013-06-30,股本变化,000887
2013-12-31,5,股本变化,,,,,,107139.15625,107837.5390625,107240.171875,107938.5546875,,,2013-12-31,股本变化,000887
2014-03-31,5,股本变化,,,,,,107837.5390625,108341.65625,107938.5546875,108442.6796875,,,2014-03-31,股本变化,000887
2014-06-30,5,股本变化,,,,,,108341.65625,110032.890625,108442.6796875,110133.90625,,,2014-06-30,股本变化,000887
2014-07-03,1,除权除息,0.4000000059604645,0.0,0.0,0.0,,,,,,,,2014-07-03,除权除息,000887
2014-08-01,5,股本变化,,,,,,110032.890625,111448.2890625,110133.90625,111549.3046875,,,2014-08-01,股本变化,000887
2014-12-31,5,股本变化,,,,,,111448.2890625,111377.6875,111549.3046875,111549.3046875,,,2014-12-31,股本变化,000887
