date,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,liquidity_before,liquidity_after,shares_before,shares_after,fenshu,xingquanjia,date,category_meaning,code
1999-09-09,5,股本变化,,,,,,0.0,8500.0,0.0,42500.0,,,1999-09-09,股本变化,000937
1999-11-09,5,股本变化,,,,,,8500.0,10000.0,42500.0,42500.0,,,1999-11-09,股本变化,000937
2001-06-15,1,除权除息,1.25,0.0,0.0,0.0,,,,,,,,2001-06-15,除权除息,000937
2002-06-07,1,除权除息,2.5,0.0,0.0,0.0,,,,,,,,2002-06-07,除权除息,000937
2002-09-17,1,除权除息,1.5,0.0,0.0,0.0,,,,,,,,2002-09-17,除权除息,000937
2003-06-06,1,除权除息,4.0,0.0,0.0,0.0,,,,,,,,2003-06-06,除权除息,000937
2004-03-23,1,除权除息,1.25,0.0,0.0,0.0,,,,,,,,2004-03-23,除权除息,000937
2005-03-31,10,可转债上市,,,,,,10000.0,11118.5498046875,42500.0,43618.55078125,,,2005-03-31,可转债上市,000937
2005-05-10,10,可转债上市,,,,,,11118.5498046875,12567.5400390625,43618.55078125,45067.5390625,,,2005-05-10,可转债上市,000937
2005-05-11,1,除权除息,5.0,0.0,6.0,0.0,,,,,,,,2005-05-11,除权除息,000937
2005-05-11,2,送配股上市,,,,,,12567.5,20108.060546875,45067.5390625,72108.0625,,,2005-05-11,送配股上市,000937
2005-05-18,10,可转债上市,,,,,,20108.060546875,21528.91015625,72108.0625,73528.90625,,,2005-05-18,可转债上市,000937
2005-06-22,10,可转债上市,,,,,,21528.91015625,24687.689453125,73528.90625,76687.6875,,,2005-06-22,可转债上市,000937
2005-06-24,10,可转债上市,,,,,,24687.689453125,26319.890625,76687.6875,78319.890625,,,2005-06-24,可转债上市,000937
2005-06-28,1,除权除息,0.0,0.0,2.5,0.0,,,,,,,,2005-06-28,除权除息,000937
2005-06-28,5,股本变化,,,,,,26319.900390625,32899.87109375,76687.6875,78319.890625,,,2005-06-28,股本变化,000937
