date,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,liquidity_before,liquidity_after,shares_before,shares_after,fenshu,xingquanjia,date,category_meaning,code
2014-01-23,5,股本变化,,,,,,0.0,1457.5,5100.0,5829.0,,,2014-01-23,股本变化,002707
2014-06-09,1,除权除息,2.0,0.0,0.0,0.0,,,,,,,,2014-06-09,除权除息,002707
2014-12-22,5,股本变化,,,,,,1457.5,1457.5,5829.0,5919.0,,,2014-12-22,股本变化,002707
2015-01-26,5,股本变化,,,,,,1457.5,2738.82861328125,5919.0,5919.0,,,2015-01-26,股本变化,002707
2015-04-02,5,股本变化,,,,,,2738.82861328125,2738.82861328125,5919.0,6948.91650390625,,,2015-04-02,股本变化,002707
2015-05-14,1,除权除息,2.0,0.0,20.0,0.0,,,,,,,,2015-05-14,除权除息,002707
2015-05-14,9,转配股上市,,,,,,2738.82861328125,8218.9833984375,6948.91650390625,20846.75,,,2015-05-14,转配股上市,002707
2015-06-26,5,股本变化,,,,,,8218.9833984375,8218.9833984375,20846.75,20876.75,,,2015-06-26,股本变化,002707
2015-09-29,1,除权除息,0.0,0.0,10.0,0.0,,,,,,,,2015-09-29,除权除息,002707
2015-09-29,9,转配股上市,,,,,,8218.9833984375,16434.697265625,20876.75,41753.5,,,2015-09-29,转配股上市,002707
2015-12-22,5,股本变化,,,,,,16434.697265625,16586.35546875,41753.5,41753.5,,,2015-12-22,股本变化,002707
2015-12-31,5,股本变化,,,,,,16586.35546875,16588.228515625,41753.5,41753.5,,,2015-12-31,股本变化,002707
2016-03-15,5,股本变化,,,,,,16588.228515625,16841.486328125,41753.5,41748.4609375,,,2016-03-15,股本变化,002707
2016-04-05,5,股本变化,,,,,,16841.486328125,17747.203125,41748.4609375,41748.4609375,,,2016-04-05,股本变化,002707
2016-04-22,1,除权除息,0.5,0.0,10.0,0.0,,,,,,,,2016-04-22,除权除息,002707
2016-04-22,9,转配股上市,,,,,,17747.203125,35494.40625,41748.4609375,83496.921875,,,2016-04-22,转配股上市,002707
2016-05-31,5,股本变化,,,,,,35494.40625,35494.40625,83496.921875,84395.5859375,,,2016-05-31,股本变化,002707
2016-06-30,5,股本变化,,,,,,35494.40625,34913.390625,84395.5859375,84395.5859375,,,2016-06-30,股本变化,002707
2016-11-14,5,股本变化,,,,,,34913.390625,34902.421875,84395.5859375,84380.21875,,,2016-11-14,股本变化,002707
2016-12-22,5,股本变化,,,,,,34902.421875,35282.1015625,84380.21875,84380.21875,,,2016-12-22,股本变化,002707
2017-02-08,5,股本变化,,,,,,35282.1015625,38620.47265625,84380.21875,84380.21875,,,2017-02-08,股本变化,002707
2017-05-09,5,股本变化,,,,,,38620.47265625,45218.3203125,84380.21875,84352.9453125,,,2017-05-09,股本变化,002707
2017-05-31,1,除权除息,0.25,0.0,0.0,0.0,,,,,,,,2017-05-31,除权除息,002707
2017-06-09,5,股本变化,,,,,,45218.3203125,45192.140625,84352.9453125,84352.9453125,,,2017-06-09,股本变化,002707
2017-06-26,5,股本变化,,,,,,45192.140625,45428.61328125,84352.9453125,84352.9453125,,,2017-06-26,股本变化,002707
2017-07-26,5,股本变化,,,,,,45428.61328125,45427.7265625,84352.9453125,84329.0390625,,,2017-07-26,股本变化,002707
2017-10-13,5,股本变化,,,,,,45427.7265625,45427.7265625,84329.0390625,83741.7109375,,,2017-10-13,股本变化,002707
2017-12-21,5,股本变化,,,,,,45427.7265625,46493.5625,83741.7109375,85006.078125,,,2017-12-21,股本变化,002707
2018-01-03,5,股本变化,,,,,,46493.5625,46938.859375,85006.078125,85006.078125,,,2018-01-03,股本变化,002707
2018-04-02,5,股本变化,,,,,,46938.859375,51408.9296875,85006.078125,85006.078125,,,2018-04-02,股本变化,002707
2018-05-30,5,股本变化,,,,,,51408.9296875,51034.75390625,85006.078125,84964.28125,,,2018-05-30,股本变化,002707
2018-06-15,5,股本变化,,,,,,51034.75390625,51034.85546875,84964.28125,84964.3828125,,,2018-06-15,股本变化,002707
2018-06-22,1,除权除息,0.2799989879131317,0.0,0.0,0.0,,,,,,,,2018-06-22,除权除息,002707
2018-06-30,5,股本变化,,,,,,51034.85546875,50967.46875,84964.3828125,84964.3828125,,,2018-06-30,股本变化,002707
2018-08-15,5,股本变化,,,,,,50967.46875,50967.86328125,84964.3828125,84910.53125,,,2018-08-15,股本变化,002707
