date,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,liquidity_before,liquidity_after,shares_before,shares_after,fenshu,xingquanjia,date,category_meaning,code
2012-07-18,5,股本变化,,,,,,0.0,4680.0,0.0,18680.0,,,2012-07-18,股本变化,300337
2013-06-19,1,除权除息,0.8999999761581421,0.0,0.0,0.0,,,,,,,,2013-06-19,除权除息,300337
2013-07-18,5,股本变化,,,,,,4680.0,7458.7998046875,18680.0,18680.0,,,2013-07-18,股本变化,300337
2014-05-28,1,除权除息,0.8999999761581421,0.0,10.0,0.0,,,,,,,,2014-05-28,除权除息,300337
2014-05-28,9,转配股上市,,,,,,7458.7998046875,14913.7998046875,18680.0,37360.0,,,2014-05-28,转配股上市,300337
2014-12-31,5,股本变化,,,,,,14913.7998046875,14933.9501953125,37360.0,37360.0,,,2014-12-31,股本变化,300337
2015-06-12,1,除权除息,0.44999998807907104,0.0,0.0,0.0,,,,,,,,2015-06-12,除权除息,300337
2015-06-30,5,股本变化,,,,,,14933.9501953125,14717.705078125,37360.0,37360.0,,,2015-06-30,股本变化,300337
2015-08-25,5,股本变化,,,,,,14717.705078125,32172.904296875,37360.0,37360.0,,,2015-08-25,股本变化,300337
2015-10-29,1,除权除息,0.0,0.0,12.0,0.0,,,,,,,,2015-10-29,除权除息,300337
2015-10-29,9,转配股上市,,,,,,32172.904296875,70780.390625,37360.0,82192.0,,,2015-10-29,转配股上市,300337
2016-06-30,5,股本变化,,,,,,70780.390625,70809.4296875,82192.0,82192.0,,,2016-06-30,股本变化,300337
2016-12-31,5,股本变化,,,,,,70809.4296875,70801.34375,82192.0,82192.0,,,2016-12-31,股本变化,300337
2017-06-30,5,股本变化,,,,,,70801.34375,70056.2421875,82192.0,82192.0,,,2017-06-30,股本变化,300337
2017-12-31,5,股本变化,,,,,,70056.2421875,70053.7421875,82192.0,82192.0,,,2017-12-31,股本变化,300337
2018-06-30,5,股本变化,,,,,,70053.7421875,70069.9609375,82192.0,82192.0,,,2018-06-30,股本变化,300337
2018-07-03,1,除权除息,0.10000000149011612,0.0,0.0,0.0,,,,,,,,2018-07-03,除权除息,300337
