date,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,liquidity_before,liquidity_after,shares_before,shares_after,fenshu,xingquanjia,date,category_meaning,code
2008-09-19,5,股本变化,,,,,,0.0,1336.0,6670.0,6670.0,,,2008-09-19,股本变化,002273
2008-12-19,5,股本变化,,,,,,1336.0,1670.0,6670.0,6670.0,,,2008-12-19,股本变化,002273
2009-05-19,1,除权除息,3.0,0.0,3.0,0.0,,,,,,,,2009-05-19,除权除息,002273
2009-05-19,5,股本变化,,,,,,1670.0,2171.0,6670.0,8671.0,,,2009-05-19,股本变化,002273
2009-09-21,5,股本变化,,,,,,2171.0,5941.0,8671.0,8671.0,,,2009-09-21,股本变化,002273
2009-12-31,5,股本变化,,,,,,5941.0,4871.75,8671.0,8671.0,,,2009-12-31,股本变化,002273
2010-05-21,1,除权除息,5.0,0.0,3.0,0.0,,,,,,,,2010-05-21,除权除息,002273
2010-05-21,9,转配股上市,,,,,,4871.75,6615.26123046875,8671.0,11272.2998046875,,,2010-05-21,转配股上市,002273
2010-06-30,5,股本变化,,,,,,6615.26123046875,6615.26123046875,11272.2998046875,11272.2998046875,,,2010-06-30,股本变化,002273
2011-04-06,5,股本变化,,,,,,6615.26123046875,6698.63330078125,11272.2998046875,11565.2998046875,,,2011-04-06,股本变化,002273
2011-09-19,5,股本变化,,,,,,6698.63330078125,10247.6328125,11565.2998046875,11565.2998046875,,,2011-09-19,股本变化,002273
2011-12-23,5,股本变化,,,,,,10247.6328125,10247.6328125,11565.2998046875,12485.2998046875,,,2011-12-23,股本变化,002273
2012-04-24,5,股本变化,,,,,,10247.6328125,10320.8828125,12485.2998046875,12485.2998046875,,,2012-04-24,股本变化,002273
2012-04-26,1,除权除息,5.0,0.0,10.0,0.0,,,,,,,,2012-04-26,除权除息,002273
2012-04-26,9,转配股上市,,,,,,10320.8828125,20495.265625,12485.2998046875,24970.599609375,,,2012-04-26,转配股上市,002273
2012-06-30,5,股本变化,,,,,,20495.265625,20641.765625,24970.599609375,24970.599609375,,,2012-06-30,股本变化,002273
2012-10-11,5,股本变化,,,,,,20641.765625,20641.765625,24970.599609375,24963.099609375,,,2012-10-11,股本变化,002273
2012-12-24,5,股本变化,,,,,,20641.765625,22081.765625,24963.099609375,24963.099609375,,,2012-12-24,股本变化,002273
2013-01-15,5,股本变化,,,,,,22081.765625,22251.021484375,24963.099609375,25027.099609375,,,2013-01-15,股本变化,002273
2013-04-09,5,股本变化,,,,,,22251.021484375,22251.021484375,25027.099609375,25023.349609375,,,2013-04-09,股本变化,002273
2013-05-02,5,股本变化,,,,,,22251.021484375,22393.771484375,25023.349609375,25023.349609375,,,2013-05-02,股本变化,002273
2013-05-22,1,除权除息,2.0,0.0,5.0,0.0,,,,,,,,2013-05-22,除权除息,002273
2013-05-22,9,转配股上市,,,,,,22393.771484375,33580.87109375,25023.349609375,37535.0234375,,,2013-05-22,转配股上市,002273
2014-05-27,1,除权除息,1.0,0.0,0.0,0.0,,,,,,,,2014-05-27,除权除息,002273
2014-07-10,5,股本变化,,,,,,33580.87109375,33580.87109375,37535.0234375,38658.53515625,,,2014-07-10,股本变化,002273
2014-10-23,5,股本变化,,,,,,33580.87109375,34043.83203125,38658.53515625,38370.91015625,,,2014-10-23,股本变化,002273
2014-12-26,5,股本变化,,,,,,34043.83203125,34643.71875,38370.91015625,38370.91015625,,,2014-12-26,股本变化,002273
