date,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,liquidity_before,liquidity_after,shares_before,shares_after,fenshu,xingquanjia,date,category_meaning,code
1998-06-05,3,非流通股上市,,,,,,2250.0,2500.0,7500.0,7500.0,,,1998-06-05,非流通股上市,000829
2000-02-28,1,除权除息,0.0,9.0,0.0,3.0,,,,,,,,2000-02-28,除权除息,000829
2000-04-13,2,送配股上市,,,,,,2500.0,3250.0,7500.0,8250.0,,,2000-04-13,送配股上市,000829
2000-06-13,1,除权除息,0.0,0.0,9.090909957885742,0.0,,,,,,,,2000-06-13,除权除息,000829
2000-06-14,2,送配股上市,,,,,,3250.0,6204.5458984375,8250.0,15750.0,,,2000-06-14,送配股上市,000829
2001-07-12,1,除权除息,0.3499999940395355,0.0,0.0,0.0,,,,,,,,2001-07-12,除权除息,000829
2002-07-05,1,除权除息,0.20000000298023224,0.0,0.0,0.0,,,,,,,,2002-07-05,除权除息,000829
2004-10-20,1,除权除息,0.25,0.0,6.0,0.0,,,,,,,,2004-10-20,除权除息,000829
2004-10-20,2,送配股上市,,,,,,6204.5458984375,9927.26953125,15750.0,25200.0,,,2004-10-20,送配股上市,000829
2005-07-06,1,除权除息,0.20000000298023224,0.0,0.0,0.0,,,,,,,,2005-07-06,除权除息,000829
2006-09-05,1,除权除息,0.0,0.0,2.5999999046325684,0.0,,,,,,,,2006-09-05,除权除息,000829
2006-09-05,5,股本变化,,,,,,9927.26953125,12506.259765625,25200.0,25200.0,,,2006-09-05,股本变化,000829
2007-04-04,1,除权除息,1.0,0.0,10.0,0.0,,,,,,,,2007-04-04,除权除息,000829
2007-04-04,5,股本变化,,,,,,12506.259765625,25012.529296875,25200.0,50400.0,,,2007-04-04,股本变化,000829
2007-08-14,5,股本变化,,,,,,25012.529296875,25012.529296875,50400.0,52805.0,,,2007-08-14,股本变化,000829
2007-09-06,5,股本变化,,,,,,25012.529296875,37613.578125,52805.0,52805.0,,,2007-09-06,股本变化,000829
2007-12-31,5,股本变化,,,,,,37613.578125,37612.52734375,52805.0,52805.0,,,2007-12-31,股本变化,000829
2008-04-14,1,除权除息,0.0,0.0,8.0,0.0,,,,,,,,2008-04-14,除权除息,000829
2008-04-14,5,股本变化,,,,,,37612.52734375,67704.4375,52805.0,95049.0,,,2008-04-14,股本变化,000829
2008-06-30,5,股本变化,,,,,,67704.4375,67702.546875,95049.0,95049.0,,,2008-06-30,股本变化,000829
2008-08-18,5,股本变化,,,,,,67702.546875,72033.4375,95049.0,95049.0,,,2008-08-18,股本变化,000829
2008-09-08,5,股本变化,,,,,,72033.4375,90447.8046875,95049.0,95049.0,,,2008-09-08,股本变化,000829
2008-12-31,5,股本变化,,,,,,90447.8046875,90088.28125,95049.0,94690.109375,,,2008-12-31,股本变化,000829
2009-05-17,5,股本变化,,,,,,90088.28125,90088.9140625,94690.109375,94690.109375,,,2009-05-17,股本变化,000829
2009-06-30,5,股本变化,,,,,,90088.9140625,90088.28125,94690.109375,94690.109375,,,2009-06-30,股本变化,000829
2009-09-09,3,非流通股上市,,,,,,90088.28125,94683.8046875,94690.109375,94690.109375,,,2009-09-09,非流通股上市,000829
2010-06-30,5,股本变化,,,,,,94683.8046875,94683.6484375,94690.109375,94690.109375,,,2010-06-30,股本变化,000829
2010-12-31,5,股本变化,,,,,,94683.6484375,94685.7421875,94690.109375,94690.109375,,,2010-12-31,股本变化,000829
2011-12-31,5,股本变化,,,,,,94685.7421875,94687.8984375,94690.109375,94690.109375,,,2011-12-31,股本变化,000829
2012-12-31,5,股本变化,,,,,,94687.8984375,94689.6328125,94690.109375,94690.109375,,,2012-12-31,股本变化,000829
2013-12-31,5,股本变化,,,,,,94689.6328125,94679.1875,94690.109375,94690.109375,,,2013-12-31,股本变化,000829
2015-12-31,5,股本变化,,,,,,94679.1875,94679.6640625,94690.109375,94690.109375,,,2015-12-31,股本变化,000829
2016-04-18,5,股本变化,,,,,,94679.6640625,94682.2734375,94690.109375,95881.8984375,,,2016-04-18,股本变化,000829
2016-06-30,5,股本变化,,,,,,94682.2734375,94679.6640625,95881.8984375,95881.8984375,,,2016-06-30,股本变化,000829
2017-04-12,5,股本变化,,,,,,94679.6640625,95016.046875,95881.8984375,95881.8984375,,,2017-04-12,股本变化,000829
2017-05-24,5,股本变化,,,,,,95016.046875,95007.71875,95881.8984375,96014.3203125,,,2017-05-24,股本变化,000829
2017-07-19,5,股本变化,,,,,,95007.71875,95007.71875,96014.3203125,95931.3515625,,,2017-07-19,股本变化,000829
2017-12-13,5,股本变化,,,,,,95007.71875,95016.046875,95931.3515625,106128.7421875,,,2017-12-13,股本变化,000829
2017-12-31,5,股本变化,,,,,,95016.046875,95007.71875,106128.7421875,106128.7421875,,,2017-12-31,股本变化,000829
2018-04-20,5,股本变化,,,,,,95007.71875,95007.71875,106128.7421875,106092.453125,,,2018-04-20,股本变化,000829
2018-05-10,5,股本变化,,,,,,95007.71875,95390.90625,106092.453125,106092.453125,,,2018-05-10,股本变化,000829
2018-06-01,1,除权除息,0.2199999988079071,0.0,0.0,0.0,,,,,,,,2018-06-01,除权除息,000829
2018-06-30,5,股本变化,,,,,,95390.90625,95317.4921875,106092.453125,106092.453125,,,2018-06-30,股本变化,000829
2018-09-21,5,股本变化,,,,,,95317.4921875,92988.3828125,106092.453125,103763.34375,,,2018-09-21,股本变化,000829
