date,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,liquidity_before,liquidity_after,shares_before,shares_after,fenshu,xingquanjia,date,category_meaning,code
2010-01-22,5,股本变化,,,,,,0.0,1873.0,9332.0,9332.0,,,2010-01-22,股本变化,002340
2010-04-22,3,非流通股上市,,,,,,1873.0,2333.0,9332.0,9332.0,,,2010-04-22,非流通股上市,002340
2010-06-21,1,除权除息,3.0,0.0,3.0,0.0,,,,,,,,2010-06-21,除权除息,002340
2010-06-21,9,转配股上市,,,,,,2333.0,3032.89990234375,9332.0,12131.599609375,,,2010-06-21,转配股上市,002340
2011-01-24,5,股本变化,,,,,,3032.89990234375,9362.49609375,12131.599609375,12131.599609375,,,2011-01-24,股本变化,002340
2011-05-26,1,除权除息,1.0,0.0,10.0,0.0,,,,,,,,2011-05-26,除权除息,002340
2011-05-26,9,转配股上市,,,,,,9362.49609375,18724.9921875,12131.599609375,24263.19921875,,,2011-05-26,转配股上市,002340
2011-12-02,5,股本变化,,,,,,18724.9921875,18724.9921875,24263.19921875,28979.109375,,,2011-12-02,股本变化,002340
2012-05-29,1,除权除息,2.0,0.0,10.0,0.0,,,,,,,,2012-05-29,除权除息,002340
2012-05-29,9,转配股上市,,,,,,18724.9921875,37449.984375,28979.109375,57958.21875,,,2012-05-29,转配股上市,002340
2012-12-03,5,股本变化,,,,,,37449.984375,46881.80078125,57958.21875,57958.21875,,,2012-12-03,股本变化,002340
2013-01-22,5,股本变化,,,,,,46881.80078125,57958.21875,57958.21875,57958.21875,,,2013-01-22,股本变化,002340
2013-06-21,1,除权除息,0.5,0.0,3.0,0.0,,,,,,,,2013-06-21,除权除息,002340
2013-06-21,9,转配股上市,,,,,,57958.21875,75344.96875,57958.21875,75345.6796875,,,2013-06-21,转配股上市,002340
2013-06-30,5,股本变化,,,,,,75344.96875,75344.96875,75345.6796875,75345.6796875,,,2013-06-30,股本变化,002340
2014-05-29,5,股本变化,,,,,,75344.96875,75344.96875,75345.6796875,92384.015625,,,2014-05-29,股本变化,002340
2015-01-26,1,除权除息,0.550000011920929,0.0,0.0,0.0,,,,,,,,2015-01-26,除权除息,002340
2015-05-15,1,除权除息,0.10000000149011612,0.0,3.0,0.0,,,,,,,,2015-05-15,除权除息,002340
2015-05-15,9,转配股上市,,,,,,75344.96875,97947.484375,92384.015625,120099.21875,,,2015-05-15,转配股上市,002340
2015-05-29,5,股本变化,,,,,,97947.484375,116860.3203125,120099.21875,120099.21875,,,2015-05-29,股本变化,002340
2015-11-18,5,股本变化,,,,,,116860.3203125,116671.8359375,120099.21875,145543.484375,,,2015-11-18,股本变化,002340
2016-06-01,1,除权除息,0.20000000298023224,0.0,10.0,0.0,,,,,,,,2016-06-01,除权除息,002340
2016-06-01,9,转配股上市,,,,,,116671.8359375,233297.21875,145543.484375,291086.96875,,,2016-06-01,转配股上市,002340
2016-12-31,5,股本变化,,,,,,233297.21875,233390.125,291086.96875,291086.96875,,,2016-12-31,股本变化,002340
2017-02-15,5,股本变化,,,,,,233390.125,233390.125,291086.96875,293531.5625,,,2017-02-15,股本变化,002340
2017-05-19,1,除权除息,0.10000000149011612,0.0,3.0,0.0,,,,,,,,2017-05-19,除权除息,002340
2017-05-19,9,转配股上市,,,,,,233390.125,303313.09375,293531.5625,381591.03125,,,2017-05-19,转配股上市,002340
2017-05-31,5,股本变化,,,,,,303313.09375,311643.90625,381591.03125,381591.03125,,,2017-05-31,股本变化,002340
2017-06-30,5,股本变化,,,,,,311643.90625,311425.375,381591.03125,381591.03125,,,2017-06-30,股本变化,002340
2017-12-31,5,股本变化,,,,,,311425.375,311381.5,381591.03125,381591.03125,,,2017-12-31,股本变化,002340
2018-05-29,1,除权除息,0.25999999046325684,0.0,0.0,0.0,,,,,,,,2018-05-29,除权除息,002340
2018-06-30,5,股本变化,,,,,,311381.5,311357.71875,381591.03125,381591.03125,,,2018-06-30,股本变化,002340
2018-09-13,5,股本变化,,,,,,311357.71875,311357.71875,381591.03125,415217.40625,,,2018-09-13,股本变化,002340
