date,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,liquidity_before,liquidity_after,shares_before,shares_after,fenshu,xingquanjia,date,category_meaning,code
2009-08-21,5,股本变化,,,,,,0.0,4800.0,24000.0,24000.0,,,2009-08-21,股本变化,002283
2009-11-23,5,股本变化,,,,,,4800.0,6000.0,24000.0,24000.0,,,2009-11-23,股本变化,002283
2010-06-10,1,除权除息,0.699999988079071,0.0,0.0,0.0,,,,,,,,2010-06-10,除权除息,002283
2010-08-23,5,股本变化,,,,,,6000.0,10084.2001953125,24000.0,24000.0,,,2010-08-23,股本变化,002283
2011-05-13,1,除权除息,1.0,0.0,10.0,0.0,,,,,,,,2011-05-13,除权除息,002283
2011-05-13,2,送配股上市,,,,,,10084.2001953125,20168.400390625,24000.0,48000.0,,,2011-05-13,送配股上市,002283
2011-06-30,5,股本变化,,,,,,20168.400390625,23284.19921875,48000.0,48000.0,,,2011-06-30,股本变化,002283
2011-08-12,5,股本变化,,,,,,23284.19921875,23284.19921875,48000.0,55941.17578125,,,2011-08-12,股本变化,002283
2012-07-18,1,除权除息,0.30000001192092896,0.0,0.0,0.0,,,,,,,,2012-07-18,除权除息,002283
2012-08-13,5,股本变化,,,,,,23284.19921875,31225.376953125,55941.17578125,55941.17578125,,,2012-08-13,股本变化,002283
2012-08-21,5,股本变化,,,,,,31225.376953125,52825.375,55941.17578125,55941.17578125,,,2012-08-21,股本变化,002283
2012-12-31,5,股本变化,,,,,,52825.375,55941.17578125,55941.17578125,55941.17578125,,,2012-12-31,股本变化,002283
2013-07-25,1,除权除息,0.15000000596046448,0.0,0.0,0.0,,,,,,,,2013-07-25,除权除息,002283
2014-08-08,1,除权除息,0.2199999988079071,0.0,0.0,0.0,,,,,,,,2014-08-08,除权除息,002283
2015-07-09,1,除权除息,0.23999999463558197,0.0,0.0,0.0,,,,,,,,2015-07-09,除权除息,002283
2016-06-30,5,股本变化,,,,,,55941.17578125,55997.5078125,55941.17578125,55997.5078125,,,2016-06-30,股本变化,002283
2016-07-28,1,除权除息,0.4000000059604645,0.0,10.0,0.0,,,,,,,,2016-07-28,除权除息,002283
2016-07-28,5,股本变化,,,,,,55997.5078125,111995.015625,55997.5078125,111995.015625,,,2016-07-28,股本变化,002283
2016-12-31,5,股本变化,,,,,,111995.015625,112188.7265625,111995.015625,112266.7265625,,,2016-12-31,股本变化,002283
2017-06-13,5,股本变化,,,,,,112188.7265625,112408.1953125,112266.7265625,112486.1953125,,,2017-06-13,股本变化,002283
2017-06-23,1,除权除息,0.18000000715255737,0.0,0.0,0.0,,,,,,,,2017-06-23,除权除息,002283
2017-06-30,5,股本变化,,,,,,112408.1953125,112393.1953125,112486.1953125,112486.1953125,,,2017-06-30,股本变化,002283
2017-12-31,5,股本变化,,,,,,112393.1953125,112456.0234375,112486.1953125,112663.5234375,,,2017-12-31,股本变化,002283
2018-06-27,5,股本变化,,,,,,112456.0234375,112547.8984375,112663.5234375,112755.3984375,,,2018-06-27,股本变化,002283
2018-06-30,5,股本变化,,,,,,112547.8984375,102370.4296875,112755.3984375,112755.3984375,,,2018-06-30,股本变化,002283
2018-07-05,1,除权除息,0.30000001192092896,0.0,0.0,0.0,,,,,,,,2018-07-05,除权除息,002283
