date,AGSZBHXS,close,market,rqchl,rqchl10,rqchl3,rqchl5,rqjmcl,rqjmcl10,rqjmcl3,rqjmcl5,rqmcl,rqmcl10,rqmcl3,rqmcl5,rqye,rqyl,rzche,rzche10,rzche3,rzche5,rzjmre,rzjmre10,rzjmre3,rzjmre5,rzmre,rzmre10,rzmre3,rzmre5,rzrqye,rzrqyecz,rzye,rzyezb,tdate,zdf,zdf10,zdf3,zdf5
2010-04-19,3829557430367.5,11644.58,SZ,50900.0,62100.0,50900.0,50900.0,67700.0,71700.0,71900.0,71900.0,118600.0,133800.0,122800.0,122800.0,1388049.0,72900.0,1007429.0,34447206.0,2017707.0,15432008.0,15779128.0,66650692.0,41637969.0,48261807.0,16786557.0,101097898.0,43655676.0,63693815.0,74462883.0,71686785.0,73074834.0,0.0019081796089682203,2010-04-19T00:00:00,-6.2196078557703,-8.797715513797929,-7.271395239574126,-6.086037808890897
2010-04-20,3848965465373.19,11538.98,SZ,61900.0,124000.0,112800.0,112800.0,-61900.0,9800.0,5800.0,10000.0,0.0,133800.0,118600.0,122800.0,187320.0,11000.0,1394494.0,30007170.0,3348451.0,9438531.0,2806039.0,71458661.0,27900586.0,47837455.0,4200533.0,101465831.0,31249037.0,57275986.0,76068193.0,75693553.0,75880873.0,0.0019714615182353347,2010-04-20T00:00:00,-0.906859672053436,-9.162131588000467,-7.786201710341565,-7.775883579539143
2010-04-21,3964773882408.92,11766.82,SZ,0.0,123900.0,112800.0,112800.0,10000.0,19900.0,15800.0,20000.0,10000.0,143800.0,128600.0,132800.0,533090.0,21000.0,6575005.0,36580925.0,8976928.0,9987206.0,-393744.0,63971602.0,18191423.0,44050264.0,6181261.0,100552527.0,27168351.0,54037470.0,76020219.0,74954039.0,75487129.0,0.0019039453759248305,2010-04-21T00:00:00,1.9745246113607957,-6.848892136380948,-5.235139962921383,-6.297968577048343
2010-04-22,3967581176375.88,11703.96,SZ,3900.0,127700.0,65800.0,116700.0,-700.0,17200.0,-52600.0,15100.0,3200.0,144900.0,13200.0,131800.0,513260.0,20300.0,1589559.0,34409455.0,9559058.0,11513015.0,23116835.0,84136206.0,25529130.0,50623677.0,24706394.0,118545661.0,35088188.0,62136692.0,99117224.0,98090704.0,98603964.0,0.0024852412494321824,2010-04-22T00:00:00,-0.5342140017438867,-5.818298865373782,0.5099368118042901,-6.4677634738745775
2010-04-23,3947112675042.07,11702.87,SZ,9400.0,132700.0,13300.0,126100.0,700.0,15600.0,10000.0,15800.0,10100.0,148300.0,23300.0,141900.0,374180.0,21000.0,7266414.0,37584014.0,15430978.0,17832901.0,9349915.0,88220881.0,32073006.0,50658173.0,16616329.0,125804895.0,47503984.0,68491074.0,108328059.0,107579699.0,107953879.0,0.002735008799789314,2010-04-23T00:00:00,-0.009313087194419669,-6.7880673382651855,1.4203161804596247,-5.75016550077878
2010-04-26,3932615003780.78,11602.63,SZ,0.0,126100.0,13300.0,75200.0,48700.0,68700.0,48700.0,-3200.0,48700.0,194800.0,62000.0,72000.0,1362953.0,69700.0,7052340.0,39309820.0,15908313.0,23877812.0,1630979.0,84771831.0,34097729.0,36510024.0,8683319.0,124081651.0,50006042.0,60387836.0,110947811.0,108221905.0,109584858.0,0.0027865646114518233,2010-04-26T00:00:00,-0.856542027724823,-6.424366088134718,-1.3953642530437282,-0.3602534397977428
2010-04-27,3841942951593.85,11355.37,SZ,4000.0,130100.0,13400.0,17300.0,14400.0,83100.0,63800.0,73100.0,18400.0,213200.0,77200.0,90400.0,1541466.0,84100.0,3661568.0,35583417.0,17980322.0,26144886.0,8048582.0,89590022.0,19029476.0,41752567.0,11710150.0,125173439.0,37009798.0,67897453.0,119174906.0,116091974.0,117633440.0,0.003061821622083148,2010-04-27T00:00:00,-2.1310685594559167,-9.243367708635548,-2.9783936377089466,-1.591215168065115
2010-04-28,3828038042499.58,11333.85,SZ,38000.0,168100.0,42000.0,55300.0,12700.0,95800.0,75800.0,75800.0,50700.0,263900.0,117800.0,131100.0,1759408.0,96800.0,2216508.0,31773595.0,12930416.0,21786389.0,12489386.0,98685961.0,22168947.0,54635697.0,14705894.0,130459556.0,35099363.0,76422086.0,131882234.0,128363418.0,130122826.0,0.003399204097643559,2010-04-28T00:00:00,-0.18951385996229086,-9.74581332568862,-3.1532436060556086,-3.6795837787949504
2010-04-29,3735718652864.24,11196.35,SZ,1000.0,169100.0,43000.0,52400.0,12000.0,103600.0,39100.0,88500.0,13000.0,272700.0,82100.0,140900.0,2147730.0,108800.0,3762873.0,35472718.0,9640949.0,23959703.0,4429608.0,86572147.0,24967576.0,35948470.0,8192481.0,122044865.0,34608525.0,59908173.0,136700164.0,132404704.0,134552434.0,0.003601781785596629,2010-04-29T00:00:00,-1.213179987382928,-10.524330531778613,-3.5016198913522194,-4.337079074091164
2010-04-30,3677852375657.79,11162.54,SZ,74700.0,243800.0,113700.0,117700.0,-69500.0,34100.0,-44800.0,18300.0,5200.0,277900.0,68900.0,136000.0,824807.0,39300.0,7123231.0,41649421.0,13102612.0,23816520.0,11364508.0,88621236.0,28283502.0,37963063.0,18487739.0,130270657.0,41386114.0,61779583.0,146741749.0,145092135.0,145916942.0,0.003967449671600876,2010-04-30T00:00:00,-0.3019734109776847,-10.101748751294613,-1.6981392944483535,-4.617072564251333
2010-05-04,3654784876676.24,10960.77,SZ,12500.0,205400.0,88200.0,130200.0,23800.0,-9800.0,-33700.0,-6600.0,36300.0,195600.0,54500.0,123600.0,1128695.0,63100.0,4625603.0,45267595.0,15511707.0,21389783.0,6335181.0,79177289.0,22129297.0,42667265.0,10960784.0,124444884.0,37641004.0,64057048.0,153380818.0,151123428.0,152252123.0,0.004165829949982232,2010-05-04T00:00:00,-1.8075635115305293,-5.8723457608604175,-3.291732288675075,-5.532021619236328
2010-05-05,3730916737735.81,11003.73,SZ,21100.0,164600.0,108300.0,147300.0,-14800.0,37300.0,-60500.0,-35800.0,6300.0,201900.0,47800.0,111500.0,943571.0,48300.0,6114316.0,49987417.0,17863150.0,23842531.0,45961573.0,122332823.0,63661262.0,80580256.0,52075889.0,172320240.0,81524412.0,104422787.0,199157267.0,197270125.0,198213696.0,0.005312734374240965,2010-05-05T00:00:00,0.3919432667595433,-4.638624904454293,-1.7203820888057269,-3.096684652283457
2010-05-06,3600339066154.88,10422.56,SZ,30100.0,194700.0,63700.0,139400.0,-4100.0,23200.0,4900.0,-52600.0,26000.0,217900.0,68600.0,86800.0,1021638.0,44200.0,18913066.0,62325478.0,29652985.0,40539089.0,18093639.0,140820206.0,70390393.0,86184509.0,37006705.0,203145684.0,100043378.0,126723598.0,217328973.0,215285697.0,216307335.0,0.006007971222305284,2010-05-06T00:00:00,-5.281572703074321,-11.42415707897291,-6.6291363793545175,-8.040427568743189
2010-05-07,3525618910524.93,10146.42,SZ,3200.0,194000.0,54400.0,141600.0,3209.0,27109.0,-15691.0,-61391.0,6409.0,221109.0,38709.0,80209.0,1084070.0,47409.0,12234658.0,72970577.0,37262040.0,49010874.0,1154260.0,118857631.0,65209472.0,82909161.0,13388918.0,191828208.0,102471512.0,131920035.0,218545665.0,216377525.0,217461595.0,0.006168040293601162,2010-05-07T00:00:00,-2.64944504996853,-13.307803512657257,-7.429678754321093,-9.377431037793569
2010-05-10,3491051956081.85,10264.04,SZ,5900.0,190500.0,39200.0,72800.0,3400.0,29809.0,2509.0,11509.0,9300.0,220309.0,41709.0,84309.0,1204576.0,50809.0,7653996.0,73358159.0,38801720.0,49541639.0,9532308.0,119040024.0,28780207.0,81076961.0,17186304.0,192398183.0,67581927.0,130618600.0,228198479.0,225789327.0,226993903.0,0.006502163412508031,2010-05-10T00:00:00,1.159226604063305,-12.2946764340713,-6.72217511698306,-8.049243272588496
2010-05-11,3412697634532.76,10091.2,SZ,2000.0,192500.0,11100.0,62300.0,7000.0,-11891.0,13609.0,-5291.0,9000.0,180609.0,24709.0,57009.0,1284209.0,57809.0,7775758.0,74081577.0,27664412.0,52691794.0,11671432.0,129080477.0,22358000.0,86413212.0,19447190.0,203162054.0,50022412.0,139105006.0,239949544.0,237381126.0,238665335.0,0.006993450945813904,2010-05-11T00:00:00,-1.6839373190283748,-13.026615517343911,-3.179257303388036,-7.933475476631662
2010-05-12,3373601887279.96,10146.63,SZ,16800.0,205300.0,24700.0,58000.0,12300.0,-13991.0,22700.0,21809.0,29100.0,191309.0,47400.0,79809.0,1637752.0,70109.0,9353275.0,79773284.0,24783029.0,55930753.0,673420.0,121705315.0,21877160.0,41125059.0,10026695.0,201478599.0,46660189.0,97055812.0,240976507.0,237701003.0,239338755.0,0.00709445758559769,2010-05-12T00:00:00,0.5492904709053432,-10.644655348086411,0.0020696955182221907,-7.789176942727603
2010-05-13,3463410273772.07,10417.8,SZ,16400.0,183700.0,35200.0,44300.0,-9100.0,-35791.0,10200.0,16809.0,7300.0,147909.0,45400.0,61109.0,1416380.0,61009.0,9399577.0,86956353.0,26528610.0,46417264.0,383378.0,109599307.0,12728230.0,23414798.0,9782955.0,196555660.0,39256840.0,69832062.0,241138513.0,238305753.0,239722133.0,0.006921563258484933,2010-05-13T00:00:00,2.672512942720884,-8.082425654124593,1.4980456038752772,-0.045670161649345266
2010-05-14,3466562163825.9,10330.14,SZ,27800.0,210500.0,61000.0,68900.0,64200.0,16409.0,67400.0,77800.0,92000.0,226909.0,128400.0,146700.0,3735181.0,125209.0,10039847.0,93233327.0,28792699.0,44222453.0,5657463.0,110827162.0,6714261.0,27918001.0,15697310.0,204060489.0,35506960.0,72140454.0,249114777.0,241644415.0,245379596.0,0.00707847095778559,2010-05-14T00:00:00,-0.8414444508437482,-7.736539139987586,2.3678056128111624,1.8106879076560995
2010-05-17,3262164264415.35,9731.718,SZ,58890.0,194690.0,103090.0,121890.0,-32190.0,53719.0,22910.0,42210.0,26700.0,248409.0,126000.0,164100.0,2605978.0,93019.0,9440735.0,95550831.0,28880159.0,46009192.0,11981072.0,111443726.0,18021913.0,30366765.0,21421807.0,206994557.0,46902072.0,76375957.0,259966646.0,254754690.0,257360668.0,0.007889261457718916,2010-05-17T00:00:00,-5.792970860027068,-12.818068289116994,-4.089160637571292,-5.186281425247758
2010-05-18,3322487138933.61,10003.81,SZ,25310.0,207500.0,112000.0,145200.0,144390.0,174309.0,176400.0,179600.0,169700.0,381809.0,288400.0,324800.0,5723623.0,237409.0,8231897.0,99157125.0,27712479.0,46465331.0,19544005.0,124652550.0,37182540.0,38239338.0,27775902.0,223809675.0,64895019.0,84704669.0,282628296.0,271181050.0,276904673.0,0.008334258686968934,2010-05-18T00:00:00,2.79592976286407,-8.730773476680927,-3.9738716427652654,-0.8660020612018392
2010-05-19,3329378109162.77,9991.401,SZ,20000.0,206400.0,104200.0,148400.0,17300.0,206409.0,129500.0,184600.0,37300.0,412809.0,233700.0,333000.0,6318489.0,254709.0,3754139.0,96796948.0,21426771.0,40866195.0,8864871.0,87555848.0,40389948.0,46430789.0,12619010.0,184352796.0,61816719.0,87296984.0,292088033.0,279451055.0,285769544.0,0.008583270948215063,2010-05-19T00:00:00,-0.12404273971616815,-9.199871316362724,-3.279132712625385,-1.52985769659483
2010-05-20,3287381406511.7,9945.551,SZ,88700.0,265000.0,134010.0,220700.0,5000.0,215509.0,166690.0,198700.0,93700.0,480509.0,300700.0,419400.0,6543343.0,259709.0,11475780.0,89359662.0,23461816.0,42942398.0,15860003.0,85322212.0,44268879.0,61907414.0,27335783.0,174681874.0,67730695.0,104849812.0,308172890.0,295086204.0,301629547.0,0.009175374247798785,2010-05-20T00:00:00,-0.4588946034695234,-4.576697087855576,2.1972790415834083,-4.533097199024746
2010-05-21,3360512586515.18,10209.07,SZ,110200.0,372000.0,218900.0,303100.0,-11600.0,200700.0,10700.0,122900.0,98600.0,572700.0,229600.0,426000.0,6364119.0,248109.0,20849956.0,97974960.0,36079875.0,53752507.0,12049086.0,96217038.0,36773960.0,68299037.0,32899042.0,194191998.0,72853835.0,122051544.0,320042752.0,307314514.0,313678633.0,0.009334249609976369,2010-05-21T00:00:00,2.6496168990536573,0.6174591629362869,2.05181825724399,-1.1720073493679657
2010-05-24,3505097733371.0,10620.12,SZ,20700.0,386800.0,219600.0,264910.0,1600.0,198900.0,-5000.0,156690.0,22300.0,585700.0,214600.0,421600.0,6790778.0,249709.0,21671165.0,111992129.0,53996901.0,65982937.0,60421295.0,147106025.0,88330384.0,116739260.0,82092460.0,259098154.0,142327285.0,182722197.0,380890706.0,367309150.0,374099928.0,0.010673024162445031,2010-05-24T00:00:00,4.026321692377463,3.4691992626685018,6.292601007606442,9.128932835908316
2010-05-25,3469781620244.54,10365.22,SZ,22356.0,407156.0,153256.0,261956.0,51722.0,243622.0,41722.0,64022.0,74078.0,650778.0,194978.0,325978.0,8343501.0,301431.0,40428916.0,144645287.0,82950037.0,98179956.0,44505.0,135479098.0,72514886.0,97239760.0,40473421.0,280124385.0,155464923.0,195419716.0,382487934.0,365800932.0,374144433.0,0.010782938926676066,2010-05-25T00:00:00,-2.4001612034515616,2.715435230696052,4.219665657538733,3.612723552326565
2010-05-26,3476501631919.67,10361.7,SZ,53522.0,443878.0,96578.0,295478.0,-53522.0,177800.0,-200.0,-6800.0,0.0,621678.0,96378.0,288678.0,7314272.0,247909.0,31656136.0,166948148.0,93756217.0,126081953.0,-8938433.0,125867245.0,51527367.0,79436456.0,22717703.0,292815393.0,145283584.0,205518409.0,372520272.0,357891728.0,365206000.0,0.010504985720324224,2010-05-26T00:00:00,-0.033959722996714015,2.119620011767454,1.4950431332138971,3.706176941552042
2010-05-27,3542017506187.34,10543.33,SZ,79000.0,506478.0,154878.0,285778.0,-72200.0,114700.0,-74000.0,-84000.0,6800.0,621178.0,80878.0,201778.0,5786794.0,175709.0,17677077.0,175225648.0,89762129.0,132283250.0,10387858.0,135871725.0,1493930.0,73964311.0,28064935.0,311097373.0,91256059.0,206247561.0,381380652.0,369807064.0,375593858.0,0.010603952615815631,2010-05-27T00:00:00,1.7528976905334066,1.2049569006892051,-0.7230615096627909,6.0105166621738695
2010-05-28,3554506137604.68,10495.65,SZ,17900.0,496578.0,150422.0,193478.0,2500.0,53000.0,-123222.0,-69900.0,20400.0,549578.0,27200.0,123578.0,5709141.0,178209.0,15648582.0,180834383.0,64981795.0,127081876.0,9037982.0,139252244.0,10487407.0,70953207.0,24686564.0,320086627.0,75469202.0,198035083.0,390340981.0,378922699.0,384631840.0,0.010820964294612151,2010-05-28T00:00:00,-0.4522290395918557,1.6022048103897917,1.2583428041083546,2.8071117153668257
2010-05-31,3459858736603.52,10204.17,SZ,14600.0,452288.0,111500.0,187378.0,-700.0,84490.0,-70400.0,-72200.0,13900.0,536778.0,41100.0,115178.0,5563896.0,177509.0,21288935.0,192682583.0,54614594.0,126699646.0,11946288.0,139217460.0,31372128.0,22478200.0,33235223.0,331900043.0,85986722.0,149177846.0,402142024.0,391014232.0,396578128.0,0.011462263583319402,2010-05-31T00:00:00,-2.777150533792572,4.854764595521572,-1.5203103737803645,-3.916622411046202
2010-06-01,3407884611427.87,10098.45,SZ,43200.0,470178.0,75700.0,208222.0,-400.0,-60300.0,1400.0,-124322.0,42800.0,409878.0,77100.0,83900.0,5689054.0,177109.0,10776652.0,195227338.0,47714169.0,97047382.0,12316946.0,131990401.0,33301216.0,34750641.0,23093598.0,327217739.0,81015385.0,131798023.0,414584128.0,403206020.0,408895074.0,0.01199850114140681,2010-06-01T00:00:00,-1.0360470278327392,0.9460395589280484,-4.2195397469300495,-2.5737032113163063
2010-06-02,3450920572348.4507,10188.14,SZ,80500.0,530678.0,138300.0,235200.0,43132.0,-34468.0,42032.0,-27668.0,123632.0,496210.0,180332.0,207532.0,6831122.0,220241.0,6305066.0,197778265.0,38370653.0,71696312.0,4959009.0,128084539.0,29222243.0,48648083.0,11264075.0,325862804.0,67592896.0,120344395.0,420685205.0,407022961.0,413854083.0,0.011992570513390878,2010-06-02T00:00:00,0.8881561031643471,1.9690832146562829,-2.9298804742917306,-1.6750147176621597
2010-06-03,3438227172931.16,10118.04,SZ,70732.0,512710.0,194432.0,226932.0,-63032.0,-102500.0,-20300.0,-18500.0,7700.0,410210.0,174132.0,208432.0,5296672.0,157209.0,11578539.0,197881024.0,28660257.0,65597774.0,28204957.0,140429493.0,45480912.0,66465182.0,39783496.0,338310517.0,74141169.0,132062956.0,447355712.0,436762368.0,442059040.0,0.012857179522059779,2010-06-03T00:00:00,-0.6880549344630129,1.7343332712285122,-0.8440666903824613,-4.033735072315862
2010-06-04,3469535709793.5,10187.2,SZ,40700.0,443210.0,191932.0,249732.0,69600.0,-21300.0,49700.0,48600.0,110300.0,421910.0,241632.0,298332.0,6396331.0,226809.0,13681188.0,190712256.0,31564793.0,63630380.0,7981815.0,136362222.0,41145781.0,65409015.0,21663003.0,327074478.0,72710574.0,129039395.0,456437186.0,443644524.0,450040855.0,0.012971212653314513,2010-06-04T00:00:00,0.6835315930753387,-0.21422127578711872,0.8788477439607069,-2.9388365656248063
2010-06-07,3449166099524.17,9992.674,SZ,68300.0,490810.0,179732.0,303432.0,57997.0,35097.0,64565.0,107297.0,126297.0,525907.0,244297.0,410729.0,7674888.0,284806.0,23124814.0,192165905.0,48384541.0,65466259.0,-3837705.0,72103222.0,32349067.0,49625022.0,19287109.0,264269127.0,80733608.0,115091281.0,453878038.0,438528262.0,446203150.0,0.012936551535211829,2010-06-07T00:00:00,-1.9095138997958216,-5.908087667559313,-1.9185641343758528,-2.072642850912911
2010-06-08,3478650608840.23,10038.78,SZ,83400.0,551854.0,192400.0,343632.0,-58600.0,-75225.0,68997.0,49097.0,24800.0,476629.0,261397.0,392729.0,6876772.0,226206.0,27193882.0,178930871.0,63999884.0,81883489.0,-10661501.0,61397216.0,-6517391.0,26646575.0,16532381.0,240328087.0,57482493.0,108530064.0,442418421.0,428664877.0,435541649.0,0.012520419495225137,2010-06-08T00:00:00,0.4613980201895909,-3.14937840200208,-0.7833532976742531,-0.5908827592353282
2010-06-09,3566916649084.7007,10346.27,SZ,81000.0,579332.0,232700.0,344132.0,76000.0,54297.0,75397.0,81965.0,157000.0,633629.0,308097.0,426097.0,8382852.0,302206.0,18056996.0,165331731.0,68375692.0,93635419.0,8784833.0,79120482.0,-5714373.0,30472399.0,26841829.0,244452213.0,62661319.0,124107818.0,452709334.0,435943630.0,444326482.0,0.012456878747475577,2010-06-09T00:00:00,3.063021602226565,-0.14891378827798527,1.5614692948013194,1.5520988129334696
2010-06-10,3586285738431.07,10222.22,SZ,95400.0,595732.0,259800.0,368800.0,-59600.0,66897.0,-42200.0,85397.0,35800.0,662629.0,217600.0,454197.0,7086189.0,242606.0,12576969.0,160231623.0,57827847.0,94633849.0,2139457.0,70872081.0,262789.0,4406899.0,14716426.0,231103704.0,58090636.0,99040748.0,453552128.0,439379750.0,446465939.0,0.012449257297476807,2010-06-10T00:00:00,-1.198982821828543,-3.045622208543221,2.297142886878928,1.0296460579321691
2010-06-11,3576099140007.77,10239.33,SZ,30100.0,607932.0,206500.0,358200.0,-9100.0,55297.0,7300.0,6697.0,21000.0,663229.0,213800.0,364897.0,6816014.0,233506.0,13041385.0,157624426.0,43675350.0,93994046.0,8909007.0,70743106.0,19833297.0,5334091.0,21950392.0,228367532.0,63508647.0,99328137.0,462190960.0,448558932.0,455374946.0,0.012733845684127498,2010-06-11T00:00:00,0.16738047116966764,-2.442154606908576,1.9977527149713408,0.5117205905449976
2010-06-17,3535150357665.23,10162.37,SZ,3597.0,596929.0,129097.0,293497.0,21020.0,77017.0,-47680.0,-30280.0,24617.0,673946.0,81417.0,263217.0,7536090.0,254526.0,13047048.0,149382539.0,38665402.0,83916280.0,4157275.0,62954093.0,15205739.0,13329071.0,17204323.0,212336632.0,53871141.0,97245351.0,467068311.0,451996131.0,459532221.0,0.012998944160991654,2010-06-17T00:00:00,-0.7516116777171944,-0.4096364525483209,-1.777452163919944,1.69820410432683
2010-06-18,3418350354303.27,9966.538,SZ,24600.0,578329.0,58297.0,234697.0,16600.0,94017.0,28520.0,44920.0,41200.0,672346.0,86817.0,279617.0,8481917.0,271126.0,14931466.0,153537353.0,41019899.0,71653864.0,15741654.0,66378801.0,28807936.0,39732226.0,30673120.0,219916154.0,69827835.0,111386090.0,483755792.0,466791958.0,475273875.0,0.013903603368264766,2010-06-18T00:00:00,-1.9270308008860133,-1.306259871564448,-2.501237500269022,-0.7196292776612297
2010-06-21,3527863922578.2,10309.61,SZ,5200.0,503029.0,33397.0,158897.0,60200.0,111085.0,97820.0,29120.0,65400.0,614114.0,131217.0,188017.0,10267728.0,331326.0,23941410.0,171173697.0,51919924.0,77538278.0,6531573.0,67951365.0,26430502.0,37478966.0,30472983.0,239125062.0,78350426.0,115017244.0,492073176.0,471537720.0,481805448.0,0.013657143772367826,2010-06-21T00:00:00,3.442238418194964,1.192268657478205,0.6863730341731343,-0.3543305945041063
2010-06-22,3550480156287.09,10345.55,SZ,55200.0,487497.0,85000.0,118697.0,500.0,174617.0,77300.0,89220.0,55700.0,662114.0,162300.0,207917.0,10203321.0,331826.0,13690016.0,173285174.0,52562892.0,78651325.0,34083786.0,73830194.0,56357013.0,69423295.0,47773802.0,247115368.0,108919905.0,148074620.0,526092555.0,505685913.0,515889234.0,0.014530125822178669,2010-06-22T00:00:00,0.3486067853197163,2.248558021118715,1.8025322833158013,1.2064893927150853
2010-06-23,3546566120552.84,10256.27,SZ,132242.0,579039.0,192642.0,220839.0,-24400.0,80617.0,36300.0,73920.0,107842.0,659656.0,228942.0,294759.0,9967572.0,307426.0,14001570.0,173605556.0,51632996.0,79611510.0,26755612.0,92603991.0,67370971.0,87269900.0,40757182.0,266209547.0,119003967.0,166881410.0,552612418.0,532677274.0,542644846.0,0.015300570398372057,2010-06-23T00:00:00,-0.8629797352484885,0.6780076959321502,2.9070475625538177,0.16544051222101447
