date,AGSZBHXS,close,hfqjg,market,rqchl,rqchl10,rqchl3,rqchl5,rqjmcl,rqjmcl10,rqjmcl3,rqjmcl5,rqmcl,rqmcl10,rqmcl3,rqmcl5,rqye,rqyl,rzche,rzche10,rzche3,rzche5,rzjmre,rzjmre10,rzjmre3,rzjmre5,rzmre,rzmre10,rzmre3,rzmre5,rzrqye,rzrqyecz,rzye,rzyezb,scode,sname,tdate,zdf,zdf10,zdf3,zdf5
2010-04-16,71421785571.0,27.72,28.56357997,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183677.0,4809877.0,4796297.0,4796297.0,-183677.0,12940.0,-4796297.0,-3479071.0,0.0,4822817.0,0.0,1317226.0,26340.0,26340.0,26340.0,0.0,601601,中国太保,2010-04-16T00:00:00,-1.5974,2.6666666369536154,-1.7717930582026993,3.742514940482032
2010-04-19,66474822068.0,25.8,26.58515019,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4809877.0,4796297.0,4796297.0,19117.0,32057.0,-4777180.0,-4777180.0,19117.0,4841934.0,19117.0,19117.0,45457.0,45457.0,45457.0,0.0,601601,中国太保,2010-04-19T00:00:00,-6.9264,-6.010928983192848,-8.250355610087404,-2.012913047585104
2010-04-20,67943451858.0,26.37,27.17249653,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4796477.0,183677.0,4796297.0,0.0,45457.0,-164560.0,-4777180.0,0.0,4841934.0,19117.0,19117.0,45457.0,45457.0,45457.0,0.0,601601,中国太保,2010-04-20T00:00:00,2.2093,-3.829321674094419,-6.389776357387216,-6.555634305033191
2010-04-21,70339637304.0,27.3,28.13079846,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2296.0,4798773.0,2296.0,4798593.0,1091304.0,1136761.0,1110421.0,-3685876.0,1093600.0,5935534.0,1112717.0,1112717.0,1136761.0,1136761.0,1136761.0,0.0,601601,中国太保,2010-04-21T00:00:00,3.5267,1.4492753644094736,-1.515151498707604,-2.9160739486760474
2010-04-22,69283254473.0,26.89,27.70832127,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11909.0,4810602.0,14205.0,197882.0,2954676.0,585926.0,4045980.0,3881420.0,2966585.0,5396528.0,4060185.0,4079302.0,4091437.0,4091437.0,4091437.0,0.01,601601,中国太保,2010-04-22T00:00:00,-1.5018,2.010622175771725,4.224806224425547,-4.543840939223972
2010-04-23,69489377952.0,26.97,27.79075584,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4810502.0,14205.0,14205.0,414450.0,1000476.0,4460430.0,4479547.0,414450.0,5810978.0,4474635.0,4493752.0,4505887.0,4505887.0,4505887.0,0.01,601601,中国太保,2010-04-23T00:00:00,0.2975,0.9356287260405437,2.275312867617468,-2.7056276937683874
2010-04-26,66577883807.0,25.84,26.62636748,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534620.0,5345122.0,546529.0,548825.0,-534620.0,-851370.0,2834506.0,3925810.0,0.0,4493752.0,3381035.0,4474635.0,3971267.0,3971267.0,3971267.0,0.01,601601,中国太保,2010-04-26T00:00:00,-4.1898,-1.8609950726890254,-5.347985348297859,0.15503877053703416
2010-04-27,64258994666.0,24.94,25.69897852,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959225.0,6304347.0,1493845.0,1508050.0,-934835.0,-1786205.0,-1055005.0,2990975.0,24390.0,4518142.0,438840.0,4499025.0,3036432.0,3036432.0,3036432.0,0.0,601601,中国太保,2010-04-27T00:00:00,-3.483,-11.622962426044815,-7.2517664654607925,-5.422828956379298
2010-04-28,62970722920.0,24.44,25.18376243,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6304347.0,1493845.0,1505754.0,31947.0,-1754258.0,-1437508.0,1931618.0,31947.0,4550089.0,56337.0,3437372.0,3068379.0,3068379.0,3068379.0,0.0,601601,中国太保,2010-04-28T00:00:00,-2.0048,-13.08677096653479,-9.380793473229982,-10.476190479237466
2010-04-29,63305673574.0,24.57,25.31771861,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1691727.0,959225.0,1493845.0,0.0,2858362.0,-902888.0,-1023058.0,0.0,4550089.0,56337.0,470787.0,3068379.0,3068379.0,3068379.0,0.0,601601,中国太保,2010-04-29T00:00:00,0.5319,-12.779552714774432,-4.914860695823312,-8.627742679554979
2010-04-30,65263846627.0,25.33,26.10084707,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1044977.0,2553027.0,1044977.0,2538822.0,-958787.0,2083252.0,-926840.0,-2396295.0,86190.0,4636279.0,118137.0,142527.0,2109592.0,2109592.0,2109592.0,0.0,601601,中国太保,2010-04-30T00:00:00,3.0932,-8.621933604214108,1.5637530094328433,-6.080830545701343
2010-05-04,64980426843.0,25.22,25.98749953,SH,0.0,0.0,0.0,0.0,17500.0,17500.0,17500.0,17500.0,17500.0,17500.0,17500.0,17500.0,441350.0,17500.0,24390.0,2577417.0,1069367.0,2028592.0,26050.0,2090185.0,-932737.0,-1835625.0,50440.0,4667602.0,136630.0,192967.0,2576992.0,1694292.0,2135642.0,0.0,601601,中国太保,2010-05-04T00:00:00,-0.4343,-2.2480620035195673,3.191489366348823,-2.399380803558263
2010-05-05,66062575109.0,25.64,26.42028104,SH,0.0,0.0,0.0,0.0,1100.0,18600.0,18600.0,18600.0,1100.0,18600.0,18600.0,18600.0,476904.0,18600.0,1332833.0,3910250.0,2402200.0,2402200.0,-499893.0,1590292.0,-1432630.0,-1400683.0,832940.0,5500542.0,969570.0,1001517.0,2112653.0,1158845.0,1635749.0,0.0,601601,中国太保,2010-05-05T00:00:00,1.6653,-2.7682973081605176,4.354904353682601,2.8067361488265097
2010-05-06,62275056177.0,24.17,24.90554574,SH,18600.0,18600.0,18600.0,18600.0,-18600.0,0.0,0.0,0.0,0.0,18600.0,18600.0,18600.0,0.0,0.0,570.0,3908524.0,1357793.0,2402770.0,613293.0,1112281.0,139450.0,-819337.0,613863.0,5020805.0,1497243.0,1583433.0,2249042.0,2249042.0,2249042.0,0.0,601601,中国太保,2010-05-06T00:00:00,-5.7332,-11.465201475123717,-4.57954995404676,-1.104746325229689
2010-05-07,60857957257.0,23.62,24.33880804,SH,3100.0,21700.0,21700.0,21700.0,0.0,0.0,-17500.0,0.0,3100.0,21700.0,4200.0,21700.0,0.0,0.0,945954.0,4842569.0,2279357.0,3348724.0,488289.0,-1354106.0,601689.0,-331048.0,1434243.0,3488463.0,2881046.0,3017676.0,2737331.0,2737331.0,2737331.0,0.0,601601,中国太保,2010-05-07T00:00:00,-2.2755,-12.160654545492788,-6.344171312429457,-3.8665038705870978
2010-05-10,63408735314.0,24.61,25.3589359,SH,0.0,21700.0,21700.0,21700.0,0.0,0.0,-18600.0,0.0,0.0,21700.0,3100.0,21700.0,0.0,0.0,78491.0,4921060.0,1025015.0,2382238.0,1766790.0,-1766.0,2868372.0,2394529.0,1845281.0,4919294.0,3893387.0,4776767.0,4504121.0,4504121.0,4504121.0,0.01,601601,中国太保,2010-05-10T00:00:00,4.1914,-8.750463477858398,-4.0171606743816834,-2.842479280500991
2010-05-11,62146229003.0,24.12,24.85402413,SH,0.0,21700.0,3100.0,21700.0,0.0,0.0,0.0,-17500.0,0.0,21700.0,3100.0,4200.0,0.0,0.0,1375251.0,5761691.0,2399696.0,3733099.0,-1015662.0,-482808.0,1239417.0,1352817.0,359589.0,5278883.0,3639113.0,5085916.0,3488459.0,3488459.0,3488459.0,0.01,601601,中国太保,2010-05-11T00:00:00,-1.9911,-6.6563467635278055,-0.20686802263984438,-4.361617779700254
2010-05-12,64336290970.0,24.97,25.72989148,SH,0.0,21700.0,0.0,21700.0,0.0,0.0,0.0,-18600.0,0.0,21700.0,0.0,3100.0,0.0,0.0,399419.0,5201885.0,1853161.0,2799685.0,2251421.0,2703448.0,3002549.0,4104131.0,2650840.0,7905333.0,4855710.0,6903816.0,5739880.0,5739880.0,5739880.0,0.01,601601,中国太保,2010-05-12T00:00:00,3.524,0.12028867208065203,5.715495342720982,-2.6131045273695546
2010-05-13,65804920760.0,25.54,26.31723783,SH,0.0,21700.0,0.0,3100.0,0.0,0.0,0.0,0.0,0.0,21700.0,0.0,3100.0,0.0,0.0,161658.0,5363543.0,1936328.0,2960773.0,1581392.0,4252893.0,2817151.0,5072230.0,1743050.0,9616436.0,4753479.0,8033003.0,7321272.0,7321272.0,7321272.0,0.01,601601,中国太保,2010-05-13T00:00:00,2.2827,4.500818347340167,3.7789516633464104,5.6681837239676565
2010-05-14,64877365103.0,25.18,25.94628224,SH,0.0,21700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21700.0,0.0,0.0,0.0,0.0,4080140.0,9443683.0,4641217.0,6094959.0,-3812504.0,440389.0,20309.0,771437.0,267636.0,9884072.0,4661526.0,6866396.0,3508768.0,3508768.0,3508768.0,0.01,601601,中国太保,2010-05-14T00:00:00,-1.4096,2.482702488650497,4.394693206568477,6.604572406989575
2010-05-17,61579389435.0,23.9,24.62732905,SH,0.0,21700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21700.0,0.0,0.0,0.0,0.0,0.0,8398706.0,4241798.0,6016468.0,97939.0,1497115.0,-2133173.0,-897414.0,97939.0,9895821.0,2108625.0,5119054.0,3606707.0,3606707.0,3606707.0,0.01,601601,中国太保,2010-05-17T00:00:00,-5.0834,-5.645479689023748,-4.285142169593014,-2.885006109424331
2010-05-18,62403883352.0,24.22,24.95706735,SH,0.0,21700.0,0.0,0.0,0.0,-17500.0,0.0,0.0,0.0,4200.0,0.0,0.0,0.0,0.0,0.0,8374316.0,4080140.0,4641217.0,2430720.0,3901785.0,-1283845.0,2548968.0,2430720.0,12276101.0,2796295.0,7190185.0,6037427.0,6037427.0,6037427.0,0.01,601601,中国太保,2010-05-18T00:00:00,1.3389,-3.965107065458406,-5.16836336999429,0.41459370708352167
2010-05-19,60471475734.0,23.47,24.18424322,SH,0.0,21700.0,0.0,0.0,4500.0,-14100.0,4500.0,4500.0,4500.0,7600.0,4500.0,4500.0,105615.0,4500.0,47212.0,7088695.0,47212.0,4289010.0,1094580.0,5496258.0,3623239.0,1392127.0,1141792.0,12584953.0,3670451.0,5681137.0,7237622.0,7026392.0,7132007.0,0.01,601601,中国太保,2010-05-19T00:00:00,-3.0966,-8.463338511103135,-6.791104034486907,-6.0072086242627245
2010-05-20,57379623545.0,22.27,22.9477246,SH,4500.0,7600.0,4500.0,4500.0,-3500.0,1000.0,1000.0,1000.0,1000.0,8600.0,5500.0,5500.0,22270.0,1000.0,4143622.0,11231747.0,4190834.0,8270974.0,1047062.0,5930027.0,4572362.0,857797.0,5190684.0,17161774.0,8763196.0,9128771.0,8201339.0,8156799.0,8179069.0,0.01,601601,中国太保,2010-05-20T00:00:00,-5.1129,-7.860984699707287,-6.8200836826030065,-12.80344560385044
2010-05-21,57328092675.0,22.25,22.92711596,SH,1000.0,5500.0,5500.0,5500.0,1000.0,2000.0,2000.0,2000.0,2000.0,7500.0,7500.0,7500.0,44500.0,2000.0,1627798.0,11913591.0,5818632.0,5818632.0,-780950.0,4660788.0,1360692.0,3889351.0,846848.0,16574379.0,7179324.0,9707983.0,7442619.0,7353619.0,7398119.0,0.01,601601,中国太保,2010-05-21T00:00:00,-0.0898,-5.800169333189745,-8.133773738443672,-11.636219216583994
2010-05-24,59080142249.0,22.93,23.62780984,SH,0.0,5500.0,5500.0,5500.0,0.0,2000.0,-2500.0,2000.0,0.0,7500.0,3000.0,7500.0,45860.0,2000.0,3506256.0,15341356.0,9277676.0,9324888.0,-1123903.0,1770095.0,-857791.0,2667509.0,2382353.0,17111451.0,8419885.0,11992397.0,6320076.0,6228356.0,6274216.0,0.01,601601,中国太保,2010-05-24T00:00:00,3.0562,-6.826493299350151,-2.3008095599197333,-4.05857739574889
2010-05-25,56091351799.0,21.77,22.43250851,SH,0.0,5500.0,1000.0,5500.0,0.0,2000.0,1000.0,2000.0,0.0,7500.0,2000.0,7500.0,43540.0,2000.0,1879025.0,15845130.0,7013079.0,11203913.0,3847387.0,6633144.0,1942534.0,4084176.0,5726412.0,22478274.0,8955613.0,15288089.0,10165143.0,10078063.0,10121603.0,0.02,601601,中国太保,2010-05-25T00:00:00,-5.0589,-9.742951915288094,-2.2451728830665854,-10.115606952513193
2010-05-26,55936759190.0,21.71,22.37068258,SH,0.0,5500.0,0.0,5500.0,0.0,2000.0,0.0,-2500.0,0.0,7500.0,0.0,3000.0,43420.0,2000.0,446145.0,15891856.0,5831426.0,11602846.0,2273812.0,6655535.0,4997296.0,5263408.0,2719957.0,22547391.0,10828722.0,16866254.0,12438835.0,12351995.0,12395415.0,0.02,601601,中国太保,2010-05-26T00:00:00,-0.2756,-13.055666801436505,-2.426966309110952,-7.4989348374573614
