date,AGSZBHXS,close,hfqjg,market,rqchl,rqchl10,rqchl3,rqchl5,rqjmcl,rqjmcl10,rqjmcl3,rqjmcl5,rqmcl,rqmcl10,rqmcl3,rqmcl5,rqye,rqyl,rzche,rzche10,rzche3,rzche5,rzjmre,rzjmre10,rzjmre3,rzjmre5,rzmre,rzmre10,rzmre3,rzmre5,rzrqye,rzrqyecz,rzye,rzyezb,scode,sname,tdate,zdf,zdf10,zdf3,zdf5
2010-03-31,27115000000.0,5.8,5.8,SH,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,-,-,5850.0,5850.0,5850.0,5850.0,5850.0,5850.0,5850.0,0.0,601390,中国中铁,2010-03-31T00:00:00,-0.6849,-,-,-
2010-04-01,27348750000.0,5.85,5.85,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5850.0,5850.0,5850.0,5850.0,5850.0,5850.0,0.0,601390,中国中铁,2010-04-01T00:00:00,0.8621,-,-,-
2010-04-02,27348750000.0,5.85,5.85,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1494.0,1494.0,1494.0,1494.0,57106.0,57106.0,57106.0,57106.0,58600.0,64450.0,64450.0,64450.0,62956.0,62956.0,62956.0,0.0,601390,中国中铁,2010-04-02T00:00:00,0.0,-,-,-
2010-04-06,27302000000.0,5.84,5.84,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1494.0,1494.0,1494.0,1752000.0,1809106.0,1809106.0,1809106.0,1752000.0,1816450.0,1810600.0,1816450.0,1814956.0,1814956.0,1814956.0,0.01,601390,中国中铁,2010-04-06T00:00:00,-0.1709,-,0.6896551724137931,-
2010-04-07,27068250000.0,5.79,5.79,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1494.0,1494.0,1494.0,0.0,1809106.0,1809106.0,1809106.0,0.0,1816450.0,1810600.0,1816450.0,1814956.0,1814956.0,1814956.0,0.01,601390,中国中铁,2010-04-07T00:00:00,-0.8562,-,-1.0256410256410255,-
2010-04-08,26741000000.0,5.72,5.72,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1494.0,0.0,1494.0,0.0,1809106.0,1752000.0,1809106.0,0.0,1816450.0,1752000.0,1810600.0,1814956.0,1814956.0,1814956.0,0.01,601390,中国中铁,2010-04-08T00:00:00,-1.209,-,-2.2222222222222223,-1.3793103448275863
2010-04-09,26881250000.0,5.75,5.75,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57106.0,58600.0,57106.0,58600.0,-57106.0,1752000.0,-57106.0,1752000.0,0.0,1816450.0,0.0,1810600.0,1757850.0,1757850.0,1757850.0,0.01,601390,中国中铁,2010-04-09T00:00:00,0.5245,-,-1.5410958904109588,-1.7094017094017093
2010-04-12,26694250000.0,5.71,5.71,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58600.0,57106.0,57106.0,20160.0,1772160.0,-36946.0,1715054.0,20160.0,1836610.0,20160.0,1772160.0,1778010.0,1778010.0,1778010.0,0.01,601390,中国中铁,2010-04-12T00:00:00,-0.6957,-,-1.381692573402418,-2.393162393162393
2010-04-13,27068250000.0,5.79,5.79,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446654.0,505254.0,503760.0,503760.0,1068309.0,2840469.0,1031363.0,1031363.0,1514963.0,3351573.0,1535123.0,1535123.0,2846319.0,2846319.0,2846319.0,0.01,601390,中国中铁,2010-04-13T00:00:00,1.4011,-,1.2237762237762237,-0.8561643835616438
2010-04-14,26881250000.0,5.75,5.75,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505254.0,446654.0,503760.0,687285.0,3527754.0,1775754.0,1718648.0,687285.0,4038858.0,2222408.0,2222408.0,3533604.0,3533604.0,3533604.0,0.01,601390,中国中铁,2010-04-14T00:00:00,-0.6908,-,0.0,-0.690846286701209
2010-04-15,26834500000.0,5.74,5.74,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210978.0,716232.0,657632.0,714738.0,185740.0,3713494.0,1941334.0,1904388.0,396718.0,4429726.0,2598966.0,2619126.0,3719344.0,3719344.0,3719344.0,0.01,601390,中国中铁,2010-04-15T00:00:00,-0.1739,-1.0344827586206897,0.5253940455341506,0.34965034965034963
2010-04-16,26600750000.0,5.69,5.69,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716232.0,210978.0,657632.0,341510.0,4055004.0,1214535.0,2303004.0,341510.0,4771236.0,1425513.0,2960636.0,4060854.0,4060854.0,4060854.0,0.02,601390,中国中铁,2010-04-16T00:00:00,-0.8711,-2.735042735042735,-1.7271157167530224,-1.0434782608695652
2010-04-19,25385250000.0,5.43,5.43,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804.0,715542.0,211782.0,658436.0,166508.0,4164406.0,693758.0,2449352.0,167312.0,4879948.0,905540.0,3107788.0,4227362.0,4227362.0,4227362.0,0.02,601390,中国中铁,2010-04-19T00:00:00,-4.5694,-7.17948717948718,-5.565217391304348,-4.903677758318739
2010-04-20,25245000000.0,5.4,5.4,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217396.0,932938.0,218200.0,429178.0,-1396.0,2411010.0,506622.0,1379647.0,216000.0,3343948.0,724822.0,1808825.0,4225966.0,4225966.0,4225966.0,0.02,601390,中国中铁,2010-04-20T00:00:00,-0.5525,-7.534246575342466,-5.923344947735192,-6.7357512953367875
2010-04-21,25338500000.0,5.42,5.42,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98350.0,1031288.0,316550.0,527528.0,-98350.0,2312660.0,66762.0,594012.0,0.0,3343948.0,383312.0,1121540.0,4127616.0,4127616.0,4127616.0,0.02,601390,中国中铁,2010-04-21T00:00:00,0.3704,-6.390328151986183,-4.745166959578207,-5.739130434782608
2010-04-22,24871000000.0,5.32,5.32,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224829.0,1256117.0,540575.0,541379.0,2905072.0,5217732.0,2805326.0,3313344.0,3129901.0,6473849.0,3345901.0,3854723.0,7032688.0,7032688.0,7032688.0,0.03,601390,中国中铁,2010-04-22T00:00:00,-1.845,-6.993006993006993,-2.0257826887661143,-7.317073170731708
2010-04-23,25291750000.0,5.41,5.41,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279396.0,1478407.0,602575.0,820775.0,-279396.0,4995442.0,2527326.0,2692438.0,0.0,6473849.0,3129901.0,3513213.0,6753292.0,6753292.0,6753292.0,0.03,601390,中国中铁,2010-04-23T00:00:00,1.6917,-5.913043478260869,0.18518518518518517,-4.92091388400703
2010-04-26,25151500000.0,5.38,5.38,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53700.0,1532107.0,557925.0,873671.0,1534180.0,6509462.0,4159856.0,4060110.0,1587880.0,8041569.0,4717781.0,4933781.0,8287472.0,8287472.0,8287472.0,0.03,601390,中国中铁,2010-04-26T00:00:00,-0.5545,-5.779334500875657,-0.7380073800738007,-0.9208103130755064
2010-04-27,24403500000.0,5.22,5.22,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699878.0,1785331.0,1032974.0,1356153.0,-30081.0,5411072.0,1224703.0,4031425.0,669797.0,7196403.0,2257677.0,5387578.0,8257391.0,8257391.0,8257391.0,0.03,601390,中国中铁,2010-04-27T00:00:00,-2.974,-9.844559585492227,-1.8796992481203008,-3.3333333333333335
2010-04-28,24216500000.0,5.18,5.18,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271390.0,2056721.0,1024968.0,1529193.0,1295528.0,6019315.0,2799627.0,5425303.0,1566918.0,8076036.0,3824595.0,6954496.0,9552919.0,9552919.0,9552919.0,0.04,601390,中国中铁,2010-04-28T00:00:00,-0.7663,-9.91304347826087,-4.251386321626617,-4.428044280442805
