date,AGSZBHXS,close,hfqjg,market,rqchl,rqchl10,rqchl3,rqchl5,rqjmcl,rqjmcl10,rqjmcl3,rqjmcl5,rqmcl,rqmcl10,rqmcl3,rqmcl5,rqye,rqyl,rzche,rzche10,rzche3,rzche5,rzjmre,rzjmre10,rzjmre3,rzjmre5,rzmre,rzmre10,rzmre3,rzmre5,rzrqye,rzrqyecz,rzye,rzyezb,scode,sname,tdate,zdf,zdf10,zdf3,zdf5
2010-04-16,50618900000.0,4.22,4.22,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126600.0,126600.0,126600.0,126600.0,126000.0,134085.0,126000.0,129825.0,252600.0,260685.0,252600.0,256425.0,155785.0,155785.0,155785.0,0.0,601668,中国建筑,2010-04-16T00:00:00,-0.4717,-4.090909090909091,-1.6317016317016317,-1.4018691588785046
2010-04-19,48939600000.0,4.08,4.08,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16886.0,143486.0,143486.0,143486.0,24814.0,158899.0,150814.0,154639.0,41700.0,302385.0,294300.0,298125.0,180599.0,180599.0,180599.0,0.0,601668,中国建筑,2010-04-19T00:00:00,-3.3175,-7.2727272727272725,-4.225352112676056,-3.7735849056603774
2010-04-20,48579750000.0,4.05,4.05,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7449.0,150935.0,150935.0,150935.0,235551.0,394450.0,386365.0,386365.0,243000.0,545385.0,537300.0,537300.0,416150.0,416150.0,416150.0,0.0,601668,中国建筑,2010-04-20T00:00:00,-0.7353,-6.896551724137931,-4.481132075471698,-5.594405594405594
2010-04-21,48819650000.0,4.07,4.07,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203756.0,354691.0,228091.0,354691.0,-203756.0,190694.0,56609.0,182609.0,0.0,545385.0,284700.0,537300.0,212394.0,212394.0,212394.0,0.0,601668,中国建筑,2010-04-21T00:00:00,0.4938,-5.787037037037037,-3.5545023696682465,-4.460093896713615
2010-04-22,48219900000.0,4.02,4.02,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354691.0,211205.0,354691.0,201000.0,387434.0,232795.0,383609.0,201000.0,742125.0,444000.0,738300.0,413394.0,413394.0,413394.0,0.0,601668,中国建筑,2010-04-22T00:00:00,-1.2285,-6.074766355140187,-1.4705882352941175,-5.188679245283019
2010-04-23,48699700000.0,4.06,4.06,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136347.0,491038.0,340103.0,364438.0,526910.0,914344.0,524154.0,784519.0,663257.0,1405382.0,864257.0,1148957.0,940304.0,940304.0,940304.0,0.0,601668,中国建筑,2010-04-23T00:00:00,0.995,-5.140186915887851,0.24691358024691357,-3.7914691943127963
2010-04-26,48219900000.0,4.02,4.02,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165159.0,656197.0,301506.0,512711.0,-165159.0,749185.0,562751.0,594546.0,0.0,1405382.0,864257.0,1107257.0,775145.0,775145.0,775145.0,0.0,601668,中国建筑,2010-04-26T00:00:00,-0.9852,-5.188679245283019,-1.2285012285012284,-1.4705882352941175
2010-04-27,47140350000.0,3.93,3.93,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,656281.0,301590.0,505346.0,39216.0,784576.0,400967.0,398211.0,39300.0,1440857.0,702557.0,903557.0,814361.0,814361.0,814361.0,0.0,601668,中国建筑,2010-04-27T00:00:00,-2.2388,-8.391608391608392,-2.2388059701492535,-2.962962962962963
2010-04-28,46900450000.0,3.91,3.91,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79398.0,735679.0,244641.0,380988.0,312602.0,1097178.0,186659.0,914569.0,392000.0,1832857.0,431300.0,1295557.0,1126963.0,1126963.0,1126963.0,0.0,601668,中国建筑,2010-04-28T00:00:00,-0.5089,-8.215962441314554,-3.6945812807881775,-3.9312039312039313
2010-04-29,46900450000.0,3.91,3.91,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735679.0,79482.0,380988.0,400383.0,1497561.0,752201.0,1113952.0,400383.0,2233240.0,831683.0,1494940.0,1527346.0,1527346.0,1527346.0,0.0,601668,中国建筑,2010-04-29T00:00:00,0.0,-7.783018867924528,-2.736318407960199,-2.736318407960199
2010-04-30,47260300000.0,3.94,3.94,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,876544.0,1485623.0,955942.0,1121185.0,-526444.0,845117.0,186541.0,60598.0,350100.0,2330740.0,1142483.0,1181783.0,1000902.0,1000902.0,1000902.0,0.0,601668,中国建筑,2010-04-30T00:00:00,0.7673,-6.6350710900473935,0.2544529262086514,-2.955665024630542
2010-05-04,46300700000.0,3.86,3.86,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651664.0,2120401.0,1528208.0,1607690.0,536386.0,1356689.0,410325.0,762143.0,1188050.0,3477090.0,1938533.0,2369833.0,1537288.0,1537288.0,1537288.0,0.0,601668,中国建筑,2010-05-04T00:00:00,-2.0305,-5.392156862745098,-1.278772378516624,-3.9800995024875623
2010-05-05,46540600000.0,3.88,3.88,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105425.0,2218377.0,1633633.0,1713031.0,316585.0,1437723.0,326527.0,1039512.0,422010.0,3656100.0,1960160.0,2752543.0,1853873.0,1853873.0,1853873.0,0.0,601668,中国建筑,2010-05-05T00:00:00,0.5181,-4.197530864197531,-0.7672634271099744,-1.272264631043257
2010-05-06,44741350000.0,3.73,3.73,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285889.0,2300510.0,1042978.0,1919522.0,-210889.0,1430590.0,642082.0,516021.0,75000.0,3731100.0,1685060.0,2435543.0,1642984.0,1642984.0,1642984.0,0.0,601668,中国建筑,2010-05-06T00:00:00,-3.866,-8.353808353808354,-5.32994923857868,-4.603580562659847
2010-05-07,44261550000.0,3.69,3.69,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2300510.0,391314.0,1919522.0,996912.0,2226502.0,1102608.0,1112550.0,996912.0,4527012.0,1493922.0,3032072.0,2639896.0,2639896.0,2639896.0,0.01,601668,中国建筑,2010-05-07T00:00:00,-1.0724,-8.208955223880597,-4.404145077720207,-5.626598465473146
2010-05-10,44861300000.0,3.74,3.74,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143789.0,2307952.0,429678.0,1186767.0,860136.0,2559728.0,1646159.0,2499130.0,1003925.0,4867680.0,2075837.0,3685897.0,3500032.0,3500032.0,3500032.0,0.01,601668,中国建筑,2010-05-10T00:00:00,1.355,-7.8817733990147785,-3.6082474226804124,-5.0761421319796955
2010-05-11,44861300000.0,3.74,3.74,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236947.0,2379740.0,380736.0,772050.0,-236947.0,2487940.0,1620101.0,1725797.0,0.0,4867680.0,2000837.0,2497847.0,3263085.0,3263085.0,3263085.0,0.01,601668,中国建筑,2010-05-11T00:00:00,0.0,-6.965174129353234,0.2680965147453083,-3.1088082901554404
2010-05-12,45221150000.0,3.77,3.77,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148552.0,2528208.0,529288.0,815177.0,67278.0,2516002.0,690467.0,1476490.0,215830.0,5044210.0,1219755.0,2291667.0,3330363.0,3330363.0,3330363.0,0.01,601668,中国建筑,2010-05-12T00:00:00,0.8021,-4.071246819338422,2.168021680216802,-2.8350515463917527
2010-05-13,45221150000.0,3.77,3.77,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346616.0,2795426.0,732115.0,875904.0,1062984.0,3266384.0,893315.0,2750363.0,1409600.0,6061810.0,1625430.0,3626267.0,4393347.0,4393347.0,4393347.0,0.01,601668,中国建筑,2010-05-13T00:00:00,0.0,-3.580562659846547,0.8021390374331551,1.0723860589812333
2010-05-14,44381500000.0,3.7,3.7,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,915435.0,3710861.0,1410603.0,1791339.0,-915435.0,1950566.0,214827.0,838016.0,0.0,5661427.0,1625430.0,2629355.0,3477912.0,3477912.0,3477912.0,0.01,601668,中国建筑,2010-05-14T00:00:00,-1.8568,-5.370843989769821,-1.0695187165775402,0.27100271002710025
2010-05-17,42102450000.0,3.51,3.51,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326798.0,3161115.0,1588849.0,1974348.0,44501.0,2521511.0,192050.0,22381.0,371299.0,5682626.0,1780899.0,1996729.0,3522413.0,3522413.0,3522413.0,0.01,601668,中国建筑,2010-05-17T00:00:00,-5.1351,-10.913705583756345,-6.896551724137931,-6.149732620320855
2010-05-18,44021650000.0,3.67,3.67,SH,0.0,0.0,0.0,0.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,18350.0,5000.0,158330.0,2667781.0,1400563.0,1895731.0,296766.0,2281891.0,-574168.0,556094.0,455096.0,4949672.0,826395.0,2451825.0,3837529.0,3800829.0,3819179.0,0.01,601668,中国建筑,2010-05-18T00:00:00,4.5584,-4.922279792746114,-2.6525198938992043,-1.8716577540106951
2010-05-19,43182000000.0,3.6,3.6,SH,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,5000.0,0.0,5000.0,5000.0,5000.0,18000.0,5000.0,448491.0,3010847.0,933619.0,2195670.0,4586509.0,6551815.0,4927776.0,5075325.0,5035000.0,9562662.0,5861395.0,7270995.0,8423688.0,8387688.0,8405688.0,0.02,601668,中国建筑,2010-05-19T00:00:00,-1.9074,-7.216494845360825,-2.7027027027027026,-4.5092838196286475
2010-05-20,43182000000.0,3.6,3.6,SH,5000.0,5000.0,5000.0,5000.0,-5000.0,0.0,0.0,0.0,0.0,5000.0,5000.0,5000.0,0.0,0.0,299529.0,3024487.0,906350.0,2148583.0,1843471.0,8606175.0,6726746.0,5855812.0,2143000.0,11630662.0,7633096.0,8004395.0,10249159.0,10249159.0,10249159.0,0.02,601668,中国建筑,2010-05-20T00:00:00,0.0,-3.485254691689008,2.5641025641025643,-4.5092838196286475
2010-05-21,43781750000.0,3.65,3.65,SH,0.0,5000.0,5000.0,5000.0,0.0,0.0,-5000.0,0.0,0.0,5000.0,0.0,5000.0,0.0,0.0,1350956.0,4375443.0,2098976.0,2584104.0,705886.0,8315149.0,7135866.0,7477133.0,2056842.0,12690592.0,9234842.0,10061237.0,10955045.0,10955045.0,10955045.0,0.03,601668,中国建筑,2010-05-21T00:00:00,1.3889,-1.084010840108401,-0.5449591280653951,-1.3513513513513513
2010-05-24,44741350000.0,3.73,3.73,SH,0.0,5000.0,5000.0,5000.0,0.0,0.0,-5000.0,0.0,0.0,5000.0,0.0,5000.0,0.0,0.0,7085.0,4238739.0,1657570.0,2264391.0,4544965.0,11999978.0,7094322.0,11977597.0,4552050.0,16238717.0,8751892.0,14241988.0,15500010.0,15500010.0,15500010.0,0.03,601668,中国建筑,2010-05-24T00:00:00,2.1918,-0.26737967914438504,3.611111111111111,6.267806267806268
2010-05-25,43541850000.0,3.63,3.63,SH,0.0,5000.0,0.0,5000.0,0.0,0.0,0.0,-5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,832755.0,4834547.0,2190796.0,2938816.0,-94910.0,12142015.0,5155941.0,11585921.0,737845.0,16976562.0,7346737.0,14524737.0,15405100.0,15405100.0,15405100.0,0.04,601668,中国建筑,2010-05-25T00:00:00,-2.681,-2.9411764705882355,0.8333333333333334,-1.0899182561307903
2010-05-26,43421900000.0,3.62,3.62,SH,0.0,5000.0,0.0,5000.0,0.0,0.0,0.0,-5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,4685995.0,839840.0,2490325.0,455885.0,12530622.0,4905940.0,7455297.0,455885.0,17216617.0,5745780.0,9945622.0,15860985.0,15860985.0,15860985.0,0.04,601668,中国建筑,2010-05-26T00:00:00,-0.2755,-3.9787798408488064,-0.821917808219178,0.5555555555555556
2010-05-27,44141600000.0,3.68,3.68,SH,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,1243871.0,5583250.0,2076626.0,3434667.0,-1021671.0,10445967.0,-660696.0,4590155.0,222200.0,16029217.0,1415930.0,8024822.0,14839314.0,14839314.0,14839314.0,0.03,601668,中国建筑,2010-05-27T00:00:00,1.6575,-2.387267904509284,-1.3404825737265416,2.2222222222222223
2010-05-28,43781750000.0,3.65,3.65,SH,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,147048.0,4814863.0,1390919.0,2230759.0,172504.0,11533906.0,-393282.0,4056773.0,319552.0,16348769.0,997637.0,6287532.0,15011818.0,15011818.0,15011818.0,0.03,601668,中国建筑,2010-05-28T00:00:00,-0.8152,-1.3513513513513513,0.5509641873278237,0.0
2010-05-31,43062050000.0,3.59,3.59,SH,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,71517.0,4559582.0,1462436.0,2295191.0,-71517.0,11417888.0,-920684.0,-559709.0,0.0,15977470.0,541752.0,1735482.0,14940301.0,14940301.0,14940301.0,0.03,601668,中国建筑,2010-05-31T00:00:00,-1.6438,2.2792022792022792,-0.8287292817679558,-3.753351206434316
2010-06-01,43062050000.0,3.59,3.59,SH,0.0,5000.0,0.0,0.0,0.0,-5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4401252.0,218565.0,1462436.0,0.0,11121122.0,100987.0,-464799.0,0.0,15522374.0,319552.0,997637.0,14940301.0,14940301.0,14940301.0,0.03,601668,中国建筑,2010-06-01T00:00:00,0.0,-2.1798365122615806,-2.4456521739130435,-1.1019283746556474
2010-06-02,42942100000.0,3.58,3.61016854,SH,0.0,5000.0,0.0,0.0,0.0,-5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3952761.0,71517.0,1462436.0,465800.0,7000413.0,394283.0,-454884.0,465800.0,10953174.0,465800.0,1007552.0,15406101.0,15406101.0,15406101.0,0.04,601668,中国建筑,2010-06-02T00:00:00,0.5618,0.28245944444444443,-1.0912728767123288,-0.27158729281767957
2010-06-03,42702200000.0,3.56,3.59,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815211.0,4468443.0,815211.0,1033776.0,-815211.0,4341731.0,-349411.0,-248424.0,0.0,8810174.0,465800.0,785352.0,14590890.0,14590890.0,14590890.0,0.03,601668,中国建筑,2010-06-03T00:00:00,-0.5587,-0.2777777777777778,0.0,-2.4456521739130435
2010-06-04,42582250000.0,3.55,3.57991573,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124.0,3118611.0,816335.0,887852.0,1170536.0,4806381.0,821125.0,749608.0,1171660.0,7924992.0,1637460.0,1637460.0,15761426.0,15761426.0,15761426.0,0.04,601668,中国建筑,2010-06-04T00:00:00,-0.2809,-1.9201169863013698,-0.28089888579387184,-1.9201169863013698
2010-06-07,41862550000.0,3.49,3.51941011,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81412.0,3192938.0,897747.0,897747.0,725488.0,986904.0,1080813.0,1546613.0,806900.0,4179842.0,1978560.0,2444360.0,16486914.0,16486914.0,16486914.0,0.04,601668,中国建筑,2010-06-07T00:00:00,-1.6901,-5.645841554959786,-2.513966564009779,-1.966292200557103
2010-06-08,41742600000.0,3.48,3.50932584,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134144.0,2494327.0,216680.0,1031891.0,-133106.0,948708.0,1762918.0,1413507.0,1038.0,3443035.0,1979598.0,2445398.0,16353808.0,16353808.0,16353808.0,0.04,601668,中国建筑,2010-06-08T00:00:00,-0.2865,-3.3243570247933882,-2.2471910863509748,-2.2471910863509748
2010-06-09,42582250000.0,3.55,3.57991573,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2494327.0,215556.0,1031891.0,1470365.0,1963188.0,2062747.0,2418072.0,1470365.0,4457515.0,2278303.0,3449963.0,17824173.0,17824173.0,17824173.0,0.04,601668,中国建筑,2010-06-09T00:00:00,2.0115,-1.107300276243094,0.0,-0.8379888546699263
2010-06-10,41982500000.0,3.5,3.52949438,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250456.0,134144.0,216680.0,52800.0,3037659.0,1390059.0,3286083.0,52800.0,4288115.0,1524203.0,3502763.0,17876973.0,17876973.0,17876973.0,0.04,601668,中国建筑,2010-06-10T00:00:00,-1.4085,-4.089826630434783,0.28653296105920434,-1.6853933147632312
2010-06-11,42342350000.0,3.53,3.55974719,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47450.0,1150858.0,47450.0,263006.0,14366701.0,17231856.0,15889866.0,16482248.0,14414151.0,18382714.0,15937316.0,16745254.0,32243674.0,32243674.0,32243674.0,0.08,601668,中国建筑,2010-06-11T00:00:00,0.8571,-2.472679726027397,1.4367816583255775,-0.5633803005748407
2010-06-17,42462300000.0,3.54,3.56983146,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172042.0,1251383.0,219492.0,353636.0,606558.0,17909931.0,15026059.0,16363318.0,778600.0,19161314.0,15245551.0,16716954.0,32850232.0,32850232.0,32850232.0,0.08,601668,中国建筑,2010-06-17T00:00:00,0.2833,-0.5617977715877437,-0.28169015028742034,1.4326648052960216
2010-06-18,41742600000.0,3.48,3.50932584,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3080345.0,4331728.0,3299837.0,3299837.0,4165005.0,22074936.0,19138264.0,20661429.0,7245350.0,26406664.0,22438101.0,23961266.0,37015237.0,37015237.0,37015237.0,0.09,601668,中国建筑,2010-06-18T00:00:00,-1.6949,-2.2471910863509748,-0.5714285908566881,0.0
2010-06-21,42702200000.0,3.56,3.59,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22126.0,4353854.0,3274513.0,3321963.0,13474.0,21622610.0,4785037.0,19204538.0,35600.0,25976464.0,8059550.0,22526501.0,37028711.0,37028711.0,37028711.0,0.09,601668,中国建筑,2010-06-21T00:00:00,2.2989,-0.5586592364466175,0.8498583855894553,0.28169015028742034
2010-06-22,42582250000.0,3.55,3.57991573,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21233.0,3559876.0,3123704.0,3343196.0,-21233.0,22416588.0,4157246.0,19130505.0,0.0,25976464.0,7280950.0,22473701.0,37007478.0,37007478.0,37007478.0,0.09,601668,中国建筑,2010-06-22T00:00:00,-0.2809,-0.28089888579387184,0.28248588520198653,1.4285714771417202
2010-06-23,42342350000.0,3.53,3.55974719,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159273.0,3718025.0,202632.0,3455019.0,-10474.0,21235578.0,-18233.0,4753330.0,148799.0,24953603.0,184399.0,8208349.0,36997004.0,36997004.0,36997004.0,0.09,601668,中国建筑,2010-06-23T00:00:00,-0.5634,-0.5633803005748407,1.4367816583255775,0.0
2010-06-24,42342350000.0,3.53,3.55974719,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7040.0,3643653.0,187546.0,3290017.0,14160.0,20524250.0,-17547.0,4160932.0,21200.0,24167903.0,169999.0,7450949.0,37011164.0,37011164.0,37011164.0,0.09,601668,中国建筑,2010-06-24T00:00:00,0.0,1.1461318442368174,-0.8426966573816156,-0.28248588520198653
2010-06-25,42702200000.0,3.56,3.59,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5837.0,3515346.0,172150.0,215509.0,-5837.0,20651519.0,-2151.0,-9910.0,0.0,24166865.0,169999.0,205599.0,37005327.0,37005327.0,37005327.0,0.09,601668,中国建筑,2010-06-25T00:00:00,0.8499,2.298850653320924,0.28169015028742034,2.298850653320924
2010-06-28,43062050000.0,3.59,3.62025281,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501645.0,4016991.0,514522.0,695028.0,1464740.0,20645894.0,1473063.0,1441356.0,1966385.0,24662885.0,1987585.0,2136384.0,38470067.0,38470067.0,38470067.0,0.09,601668,中国建筑,2010-06-28T00:00:00,0.8427,1.1267606011496814,1.6997167711789105,0.8426966573816156
2010-06-29,41982500000.0,3.5,3.52949438,SH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9600408.0,13617399.0,10107890.0,10274203.0,-8164112.0,12428982.0,-6705209.0,-6701523.0,1436296.0,26046381.0,3402681.0,3572680.0,30305955.0,30305955.0,30305955.0,0.07,601668,中国建筑,2010-06-29T00:00:00,-2.5069999999999997,0.0,-0.8498583855894553,-1.4084507514371016
2010-06-30,41596219358.0,3.51,3.53957865,SH,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,0.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,42811.0,13612760.0,10144864.0,10157741.0,94348.0,-1843371.0,-6605024.0,-6596701.0,137159.0,11769389.0,3539840.0,3561040.0,30400303.0,30400303.0,30400303.0,0.07,601668,中国建筑,2010-06-30T00:00:00,0.2857,-0.5665722570596369,-1.4044944289693593,-0.5665722570596369
