date,上市公司市价总值(元),上市公司数,上市公司流通市值(元),创业板指─最高,平均市盈率(倍),总发行股本(股),总成交笔数,总成交股数,总成交金额(元),总流通股本(股),收市,新上市公司数,最低
2011-12-29,729770445372.0,281.0,245979632575.0,722.2,36.93,39953339492.0,407808.0,289615694.0,5324645112.0,14222025827.0,716.55,4.0,710.65
2011-12-30,743379219595.0,281.0,250408151282.0,730.53,37.62,39953339492.0,376700.0,312581496.0,5939530608.0,14222025827.0,729.5,0.0,718.03
2012-01-04,718309501604.0,281.0,242361380286.0,737.91,36.35,39953339492.0,402477.0,319997922.0,6255422726.0,14222018327.0,707.11,0.0,707.11
2012-01-05,678391802708.0,281.0,229923388466.0,701.04,34.33,39953339492.0,451239.0,401607683.0,7183916642.0,14304452827.0,666.91,0.0,665.41
2012-01-06,679844631259.0,281.0,230448066510.0,672.13,34.41,39953339492.0,371869.0,323751370.0,5678513538.0,14304077827.0,669.02,0.0,645.8
2012-01-09,704850994908.0,281.0,239774790542.0,692.42,35.67,39953339492.0,446248.0,415950940.0,7316840858.0,14342390978.0,692.42,0.0,657.18
2012-01-10,734552384082.0,283.0,250627996499.0,718.29,36.92,40264170492.0,663833.0,576092370.0,10221866967.0,14455591980.0,716.45,2.0,690.5
2012-01-11,735404849657.0,283.0,251091240130.0,728.66,36.96,40264170492.0,547195.0,499116352.0,9200832233.0,14455591980.0,717.94,0.0,710.53
2012-01-12,725464043380.0,283.0,247257096828.0,724.08,36.46,40264170492.0,448491.0,395381236.0,7543687941.0,14426835530.0,709.89,0.0,708.68
2012-01-13,684292389257.0,285.0,234034444972.0,709.63,34.27,40361240492.0,592991.0,501660812.0,9245572641.0,14502875461.0,666.08,2.0,665.26
2012-01-16,651096649972.0,285.0,222939591636.0,657.8,32.61,40361240492.0,365126.0,331345596.0,5707095152.0,14540254777.0,633.91,0.0,633.31
2012-01-17,682043509690.0,285.0,233719983038.0,664.7,34.09,40361240492.0,473427.0,454878972.0,7741196315.0,14542861027.0,662.69,0.0,623.64
2012-01-18,642028795363.0,285.0,220357198762.0,665.6,32.09,40361240492.0,527965.0,479269847.0,8243636246.0,14543432402.0,624.91,0.0,621.67
2012-01-19,651339842782.0,285.0,223570188966.0,637.02,32.56,40361240492.0,446969.0,438176245.0,7187501100.0,14543282402.0,632.8,0.0,612.28
2012-01-20,663240147046.0,285.0,227791847081.0,648.14,33.12,40361240492.0,386260.0,379854099.0,6155589372.0,14543278652.0,646.38,0.0,634.57
2012-01-30,668763396703.0,285.0,231784974068.0,660.06,33.4,40361240492.0,390365.0,371757688.0,6293307031.0,14658911223.0,651.25,0.0,644.88
2012-01-31,665613386578.0,285.0,230928562829.0,650.49,33.24,40361240492.0,349951.0,312571020.0,5200608505.0,14674184973.0,648.68,0.0,637.43
2012-02-01,668912729935.0,286.0,233528330229.0,663.27,33.24,40445240492.0,441465.0,364395712.0,6381268218.0,14797786294.0,650.78,1.0,644.58
2012-02-02,682698087701.0,286.0,238983847018.0,665.4,33.93,40445240492.0,425515.0,396523086.0,6631969935.0,14817238794.0,665.4,0.0,652.06
2012-02-03,698294162731.0,286.0,244578981594.0,681.89,34.7,40445240492.0,540463.0,508559628.0,8519641211.0,14817377869.0,680.05,0.0,663.01
2012-02-06,705259127388.0,286.0,247044207816.0,689.96,35.05,40445240492.0,505217.0,491346172.0,8371000980.0,14827072163.0,686.51,0.0,680.7
2012-02-07,691624807665.0,286.0,242432961614.0,683.88,34.37,40445240492.0,446835.0,404229593.0,6954072361.0,14826976913.0,673.68,0.0,669.54
2012-02-08,710112406759.0,286.0,249014756475.0,692.3,35.29,40445240492.0,486703.0,470938473.0,7894055408.0,14826788425.0,692.3,0.0,669.63
2012-02-09,719467317345.0,287.0,251708187519.0,705.7,35.69,40505240492.0,629316.0,597356873.0,10602221466.0,14837643425.0,697.79,1.0,690.68
2012-02-10,720715096244.0,287.0,252184241542.0,703.09,35.75,40505240492.0,489818.0,469080067.0,8167269639.0,14837805891.0,698.85,0.0,693.75
2012-02-13,736972173458.0,287.0,257789710734.0,718.67,36.56,40505240492.0,581321.0,571427679.0,10380313191.0,14848252066.0,714.96,0.0,690.53
2012-02-14,734497604823.0,287.0,256913874074.0,717.77,36.44,40505240492.0,449809.0,415489672.0,7532151648.0,14848251991.0,712.3,0.0,707.97
2012-02-15,746842263908.0,287.0,263432265658.0,724.75,37.05,40505240492.0,551477.0,561881709.0,9891592851.0,14995845787.0,724.75,0.0,707.14
2012-02-16,749791750952.0,290.0,263754334993.0,731.45,36.97,40780240492.0,711254.0,617603321.0,11159901803.0,15053895787.0,721.83,3.0,714.4
2012-02-17,745414587909.0,290.0,262125002534.0,726.94,36.75,40780240492.0,494533.0,471271498.0,8499202268.0,15053969787.0,717.8,0.0,709.23
2012-02-20,749083119227.0,290.0,263525564815.0,731.41,36.93,40780240492.0,568038.0,572066584.0,10651963080.0,15053989787.0,721.1,0.0,720.97
2012-02-21,764809832850.0,290.0,269234321948.0,736.88,37.69,40820740492.0,684071.0,678105784.0,13055920112.0,15064165787.0,736.88,0.0,713.65
2012-02-22,788733340922.0,290.0,278995404432.0,759.56,38.87,40820740492.0,886266.0,900816546.0,17154722222.0,15150846762.0,759.56,0.0,737.78
2012-02-23,791130829656.0,290.0,279456340306.0,765.42,38.96,40820740492.0,849030.0,845805104.0,16546100117.0,15153710512.0,756.9,0.0,748.62
2012-02-24,798016134778.0,290.0,281692693901.0,764.74,39.23,40820740492.0,762787.0,742456582.0,14536271950.0,15153710512.0,762.29,0.0,755.19
2012-02-27,797370597663.0,290.0,281241795898.0,771.3,39.2,40820740492.0,802365.0,809243933.0,16111358197.0,15153710512.0,760.37,0.0,760.24
2012-02-28,787011942384.0,290.0,277316707815.0,758.17,38.25,40820740492.0,844682.0,800506909.0,15881617925.0,15157807309.0,747.77,0.0,737.37
2012-02-29,774032348502.0,291.0,272610853425.0,748.09,37.3,40892203992.0,656030.0,592513773.0,11915253519.0,15172338609.0,735.34,1.0,734.24
2012-03-01,780840086357.0,291.0,275557881239.0,748.8,37.52,40892203992.0,533509.0,501871311.0,9898382646.0,15203578609.0,743.15,0.0,733.78
2012-03-02,796253119109.0,291.0,280967814084.0,757.67,38.09,40892203992.0,567817.0,550601805.0,10581238165.0,15203578609.0,757.67,0.0,743.85
2012-03-05,798156402338.0,291.0,282274048150.0,766.75,38.05,41001563992.0,657830.0,632196794.0,12664844697.0,15275719385.0,759.37,0.0,758.83
2012-03-06,788806635490.0,291.0,279203590074.0,758.72,37.57,41001563992.0,657348.0,605318200.0,12133639497.0,15275719385.0,750.84,0.0,743.61
2012-03-07,787902768769.0,291.0,278944723754.0,759.45,37.53,41001563992.0,629907.0,595351521.0,11639354439.0,15275643715.0,749.27,0.0,740.61
2012-03-08,804371754948.0,293.0,284097297666.0,764.0,38.02,41137363992.0,624112.0,560707848.0,11000779692.0,15304374215.0,761.7,2.0,751.98
2012-03-09,822616254031.0,293.0,291745955230.0,777.69,38.56,41137363992.0,743569.0,707765250.0,14253687616.0,15417446118.0,777.69,0.0,763.72
2012-03-12,830343664331.0,293.0,294512510836.0,786.05,38.51,41137363992.0,735567.0,712588763.0,14775466201.0,15417446118.0,786.05,0.0,778.51
2012-03-13,838338027015.0,293.0,297258460282.0,792.38,38.56,41137363992.0,741387.0,730484626.0,14774013689.0,15417446118.0,792.38,0.0,782.94
2012-03-14,800415314464.0,293.0,283904160995.0,799.83,36.8,41137363992.0,1136328.0,1104359692.0,22382541655.0,15417436118.0,756.46,0.0,750.13
2012-03-15,801423196116.0,296.0,282824880697.0,759.53,36.2,41388713992.0,862389.0,756991212.0,15498280068.0,15467713268.0,746.44,3.0,735.09
2012-03-16,819149266937.0,296.0,289845375312.0,765.56,37.0,41388713992.0,705760.0,660503056.0,13313685748.0,15494452161.0,765.56,0.0,745.35
2012-03-19,840972977976.0,300.0,296470102733.0,779.56,37.63,41710713992.0,773714.0,657686808.0,13509394091.0,15564192598.0,779.56,4.0,763.36
2012-03-20,813369317297.0,300.0,286954542602.0,777.39,36.21,41710713992.0,712752.0,614986688.0,12696177152.0,15568891926.0,755.58,0.0,755.4
2012-03-21,814092300425.0,303.0,286705130309.0,761.34,35.76,41978713992.0,740048.0,610931734.0,12588076961.0,15625471926.0,751.79,3.0,737.99
2012-03-22,814244383723.0,303.0,286684473051.0,756.35,35.81,41978713992.0,548142.0,455295588.0,9311117159.0,15632086868.0,750.85,0.0,744.89
2012-03-23,799241408024.0,303.0,281451328719.0,750.69,35.08,41975833992.0,529414.0,449045117.0,8925221240.0,15632071868.0,737.89,0.0,735.15
2012-03-26,797822153002.0,303.0,281137777535.0,742.26,34.89,41975833992.0,423151.0,366401754.0,7534307002.0,15637618168.0,737.21,0.0,731.31
2012-03-27,796273777974.0,303.0,281426050530.0,745.83,34.48,42031833992.0,453269.0,405373453.0,8378080007.0,15700487655.0,735.73,0.0,733.84
2012-03-28,755447922152.0,303.0,266852962257.0,732.68,32.66,42087033992.0,601526.0,544251525.0,10343210255.0,15716434642.0,698.49,0.0,697.51
2012-03-29,755740316555.0,306.0,263786283480.0,695.96,30.77,42628033992.0,545515.0,459313408.0,8808751604.0,15830589318.0,683.96,3.0,676.99
2012-03-30,749973334479.0,306.0,261650170276.0,686.5,30.49,42676033992.0,473378.0,423567095.0,7524522723.0,15842107200.0,678.52,0.0,673.49
2012-04-05,770062273656.0,306.0,269043180386.0,698.3,31.17,42750033992.0,465565.0,440182615.0,8142319208.0,15860607200.0,697.75,0.0,676.51
2012-04-06,774497318722.0,306.0,270712181074.0,705.38,31.4,42750033992.0,472589.0,439763236.0,8132358315.0,15860607200.0,701.9,0.0,695.65
2012-04-09,762960940095.0,306.0,268500074631.0,701.59,30.92,42895437992.0,398116.0,359561113.0,6660947374.0,16021291257.0,689.72,0.0,689.72
2012-04-10,776904426974.0,308.0,272918643667.0,697.17,31.09,43070744992.0,543721.0,442871320.0,8335929351.0,16085713147.0,697.17,2.0,672.99
2012-04-11,777778758526.0,308.0,273313107210.0,701.93,31.24,43420104992.0,445020.0,396943948.0,7350625290.0,16216151774.0,698.49,0.0,685.75
2012-04-12,792960267472.0,308.0,279226151985.0,713.25,31.85,43475880992.0,519559.0,486840419.0,8775004046.0,16258218965.0,713.12,0.0,697.74
2012-04-13,798243790525.0,308.0,281164140720.0,723.89,32.04,43794148992.0,526666.0,501243432.0,9048128591.0,16382462188.0,718.96,0.0,714.24
2012-04-16,793762443366.0,308.0,279747001047.0,719.88,31.79,43794148992.0,410710.0,385580603.0,7118953763.0,16375637363.0,716.23,0.0,712.02
2012-04-17,787586649156.0,308.0,277346660360.0,718.46,31.89,43849348992.0,421914.0,394459201.0,7231912081.0,16389963863.0,709.14,0.0,708.4
2012-04-18,804271340023.0,308.0,283198677830.0,724.03,32.89,43945961792.0,493490.0,488280114.0,8668160864.0,16438182138.0,723.46,0.0,710.1
2012-04-19,807510964557.0,308.0,283971290884.0,728.46,33.02,44068694792.0,502521.0,487643736.0,8756479946.0,16469313650.0,725.12,0.0,721.59
2012-04-20,813071996304.0,308.0,285972878845.0,728.72,33.4,44134450792.0,484392.0,468562322.0,8587350656.0,16491460394.0,728.72,0.0,720.83
2012-04-23,770751642960.0,308.0,272534935012.0,724.9,31.5,44227278792.0,740797.0,734117798.0,12194940015.0,16583105578.0,690.43,0.0,689.44
2012-04-24,758977865465.0,308.0,268458198746.0,689.88,31.02,44498764228.0,585662.0,585130281.0,9777100286.0,16664163029.0,681.53,0.0,663.92
2012-04-25,764758518767.0,311.0,270090727468.0,684.48,31.23,44748374228.0,501313.0,446247435.0,7551228209.0,16718992067.0,682.52,3.0,674.55
2012-04-26,759733516700.0,311.0,268911825730.0,685.82,31.0,44887374228.0,409722.0,391596333.0,6495118219.0,16817972842.0,678.44,0.0,673.94
2012-04-27,767060906561.0,311.0,271673424389.0,689.1,31.28,45554564228.0,421894.0,407125792.0,6668325796.0,17067186643.0,685.13,0.0,676.07
2012-05-02,776712389367.0,311.0,275275187113.0,696.42,31.68,45650564228.0,423355.0,440178575.0,7368367834.0,17149383929.0,693.61,0.0,686.18
2012-05-03,783560272952.0,311.0,277457282597.0,699.41,31.96,45786133140.0,416717.0,415992690.0,7230283353.0,17193155702.0,699.31,0.0,690.76
2012-05-04,799399346079.0,311.0,283104838936.0,713.84,32.62,46146445940.0,529720.0,546219780.0,9665279863.0,17321291815.0,713.19,0.0,699.88
2012-05-07,818441072467.0,311.0,290775677356.0,733.05,33.4,46271145940.0,609590.0,614769110.0,11417539060.0,17378223062.0,733.05,0.0,709.87
2012-05-08,824230170442.0,313.0,292031682563.0,738.52,33.45,46525825940.0,704587.0,664277336.0,12298582018.0,17433741977.0,731.72,2.0,730.55
2012-05-09,811087019876.0,313.0,287537836572.0,727.7,32.92,46570425940.0,611931.0,597123218.0,10961763085.0,17464581977.0,719.35,0.0,718.72
2012-05-10,819627891486.0,313.0,290689116909.0,730.78,33.28,46758938940.0,528967.0,521241804.0,9461457264.0,17522335211.0,727.29,0.0,718.24
2012-05-11,822270992454.0,316.0,291877352774.0,730.83,32.81,48318208940.0,673052.0,603240659.0,10653913491.0,18195155751.0,721.08,3.0,720.93
2012-05-14,820418524102.0,316.0,291244517868.0,729.67,32.74,48381920940.0,632337.0,605459121.0,10840855736.0,18220597796.0,719.87,0.0,717.94
2012-05-15,819940502244.0,316.0,290941720821.0,720.21,32.73,48802040940.0,514497.0,530870653.0,8790980557.0,18362490121.0,720.12,0.0,709.63
2012-05-16,809250284843.0,316.0,287491918928.0,722.21,32.31,49053833440.0,476099.0,458886753.0,8079229926.0,18468310100.0,709.96,0.0,709.88
2012-05-17,816877149253.0,316.0,290503020577.0,718.44,32.63,49752833440.0,459268.0,469250566.0,7930452373.0,18778740090.0,716.17,0.0,703.93
2012-05-18,806775212498.0,316.0,286780640290.0,717.27,32.24,50174952440.0,568719.0,568085774.0,9518913491.0,18979905537.0,706.22,0.0,705.25
2012-05-21,803730502684.0,316.0,285749319133.0,709.68,32.12,50365352440.0,465160.0,462232419.0,7786708376.0,19031388885.0,704.8,0.0,698.81
2012-05-22,814658852848.0,316.0,289636436612.0,714.91,32.57,50645352440.0,415812.0,420372878.0,7180023042.0,19145523221.0,714.66,0.0,706.92
2012-05-23,813804506777.0,319.0,288991221510.0,717.2,32.38,51149492440.0,537715.0,531265318.0,8585668139.0,19319598229.0,713.02,3.0,705.2
2012-05-24,811285721869.0,319.0,288281655790.0,718.02,32.28,51200842440.0,504069.0,517323210.0,8078485482.0,19345840827.0,712.58,0.0,710.07
2012-05-25,796188765810.0,319.0,283196212162.0,714.9,31.68,51420542440.0,472328.0,476314248.0,7416454034.0,19439950551.0,702.72,0.0,700.62
2012-05-28,799909593600.0,319.0,284735352915.0,707.49,31.84,51598542440.0,441736.0,468048507.0,7014648767.0,19541757804.0,706.47,0.0,686.07
2012-05-29,814447469833.0,319.0,290052862935.0,721.73,32.42,52137612690.0,500050.0,554546570.0,8677703431.0,19706021774.0,720.45,0.0,704.2
2012-05-30,821088980591.0,319.0,292476733745.0,731.28,32.7,52268784707.0,546416.0,618519606.0,9736197745.0,19745762161.0,727.19,0.0,719.14
2012-05-31,829557946335.0,319.0,296156702667.0,740.49,33.04,52675839707.0,619442.0,678500171.0,10619000241.0,19936155829.0,734.45,0.0,721.71
2012-06-01,836265049529.0,322.0,297747805417.0,739.93,33.0,53162759707.0,648197.0,637384850.0,10295054771.0,20094417689.0,734.26,3.0,730.0
2012-06-04,813657871147.0,322.0,289557405630.0,734.26,32.11,53229559707.0,606569.0,619015144.0,9898358869.0,20130123275.0,717.1,0.0,717.04
2012-06-05,812110477542.0,322.0,288961790876.0,721.57,32.05,53275344707.0,430456.0,424736379.0,7031270986.0,20156537463.0,715.93,0.0,713.58
2012-06-06,811646937361.0,322.0,288768620275.0,722.36,32.03,53328649707.0,385697.0,390240277.0,6140485740.0,20173608588.0,715.24,0.0,711.19
2012-06-07,808650197395.0,322.0,287548524394.0,725.29,31.91,53397179707.0,435357.0,442634507.0,7156261822.0,20190308588.0,711.43,0.0,709.17
2012-06-08,812378608161.0,324.0,289820691008.0,721.36,31.96,53701181377.0,522161.0,513789923.0,8488924600.0,20340320229.0,713.92,2.0,710.27
2012-06-11,835514272495.0,324.0,298113776279.0,734.5,32.88,53767961377.0,606212.0,651322523.0,10656562853.0,20358844224.0,734.5,0.0,714.12
2012-06-12,834712723235.0,324.0,297928094521.0,739.02,32.85,54030281377.0,610556.0,651398816.0,10575661274.0,20473105125.0,735.29,0.0,729.71
2012-06-13,853417018301.0,326.0,304139797174.0,746.51,33.46,54505917377.0,674845.0,744222137.0,11684305924.0,20625566558.0,746.51,2.0,735.6
2012-06-14,848487078068.0,326.0,302244459332.0,750.28,33.27,54505917377.0,664294.0,721818895.0,11358688715.0,20624029058.0,740.97,0.0,739.91
2012-06-15,851166148506.0,326.0,304224209602.0,747.3,33.37,54643692649.0,641670.0,707847114.0,10907286126.0,20701030071.0,742.27,0.0,733.33
2012-06-18,865418474621.0,326.0,309321160821.0,753.77,33.94,54694692649.0,718191.0,800194734.0,12716520140.0,20714030071.0,752.98,0.0,744.05
2012-06-19,866578395058.0,329.0,309843907967.0,752.77,33.82,55270892649.0,834390.0,849794786.0,13740372995.0,20901011453.0,747.49,3.0,746.09
2012-06-20,871537489205.0,329.0,311674856177.0,751.9,34.02,55307642649.0,813165.0,859687491.0,13501557255.0,20914228290.0,748.39,0.0,746.03
2012-06-21,858666554048.0,329.0,307374925083.0,746.61,33.52,55424431449.0,735445.0,784153598.0,12159556450.0,20967831448.0,739.05,0.0,732.17
2012-06-25,837664948617.0,329.0,300186710985.0,736.18,32.7,55456765440.0,629974.0,665415453.0,10249999250.0,21023783869.0,720.6,0.0,720.47
2012-06-26,834734734446.0,329.0,299062338502.0,719.33,32.59,55456765440.0,584731.0,611604779.0,9415040291.0,21027583869.0,715.92,0.0,703.03
2012-06-27,840825237830.0,329.0,301172726614.0,728.54,32.83,55523765440.0,660338.0,696220936.0,11296312292.0,21044583869.0,718.93,0.0,715.38
2012-06-28,838098532410.0,332.0,299442109072.0,723.07,32.48,56017765440.0,790406.0,740371545.0,11547098325.0,21168077369.0,711.14,3.0,710.9
2012-06-29,853267012812.0,332.0,306010538566.0,726.68,33.08,56085749440.0,666309.0,722734421.0,11110230410.0,21250869774.0,726.68,0.0,705.86
2012-07-02,870919566235.0,332.0,312556797262.0,744.96,33.77,56085749440.0,718686.0,783658700.0,12756221224.0,21278278644.0,741.19,0.0,730.76
2012-07-03,878232316258.0,332.0,315185048780.0,751.36,34.05,56085749440.0,845935.0,952524330.0,15286562703.0,21277823644.0,743.9,0.0,739.92
2012-07-04,871885296891.0,332.0,312931707936.0,747.84,33.8,56091522640.0,740103.0,797005074.0,12659257294.0,21277823644.0,739.62,0.0,736.9
2012-07-05,860749297259.0,333.0,308009829030.0,738.49,33.32,56207522640.0,756491.0,746940995.0,12685238150.0,21314217394.0,724.31,1.0,721.36
2012-07-06,872129435307.0,333.0,314957364683.0,737.69,33.76,56207522640.0,792195.0,831338218.0,14151885204.0,21440218544.0,737.29,0.0,712.44
2012-07-09,851051316505.0,333.0,307301577218.0,737.79,32.95,56317050972.0,725494.0,768166231.0,12654646161.0,21493018927.0,722.28,0.0,721.6
2012-07-10,839671565934.0,335.0,303015116288.0,721.81,32.37,56628034806.0,717121.0,709097434.0,11307097340.0,21579307927.0,713.53,2.0,710.73
2012-07-11,844095488476.0,335.0,304751643558.0,719.3,32.54,56628034806.0,558832.0,575484458.0,9469407354.0,21579936634.0,719.3,0.0,706.72
2012-07-12,859097409826.0,335.0,310407042038.0,735.7,33.12,56628034806.0,699471.0,734221468.0,12030352292.0,21611964389.0,734.32,0.0,717.2
2012-07-13,843393123938.0,335.0,305350732664.0,736.46,32.52,56714734806.0,714226.0,750522025.0,11801916984.0,21633664389.0,725.79,0.0,722.65
2012-07-16,801890172089.0,335.0,290886110410.0,722.82,30.92,56746834806.0,758099.0,838572742.0,12625416827.0,21649506609.0,691.39,0.0,691.23
2012-07-17,806337479659.0,335.0,292628445852.0,697.0,31.09,56846057806.0,505415.0,555246327.0,8180512211.0,21687741705.0,697.0,0.0,686.11
2012-07-18,816795209948.0,337.0,296180848433.0,702.17,31.28,57110497806.0,606245.0,630667758.0,9473537343.0,21753731705.0,702.14,2.0,684.3
2012-07-19,827032182282.0,337.0,300505719053.0,714.92,31.68,57110497806.0,650070.0,711300492.0,10636386834.0,21794129651.0,709.17,0.0,698.48
2012-07-20,823963383986.0,337.0,299549093061.0,714.15,31.56,57140497806.0,537336.0,579967966.0,8716566071.0,21810566651.0,706.25,0.0,704.87
2012-07-23,819538202103.0,337.0,298227820412.0,708.21,31.39,57288404406.0,491359.0,519011356.0,7938221742.0,21868176903.0,704.57,0.0,697.69
2012-07-24,825321965567.0,337.0,300343647851.0,712.1,31.61,57355404406.0,488904.0,524036266.0,7930819137.0,21894141929.0,706.4,0.0,698.39
2012-07-25,826705687644.0,337.0,300984324518.0,715.97,31.67,57355404406.0,596656.0,610999149.0,9608817651.0,21906601929.0,708.3,0.0,703.35
2012-07-26,829713056854.0,341.0,301311899786.0,717.76,31.35,57657404406.0,604905.0,547903886.0,9363256415.0,21982101929.0,706.73,4.0,704.97
2012-07-27,827216021750.0,341.0,300454980197.0,711.57,31.26,57657404406.0,568404.0,541401234.0,9297519633.0,21982101929.0,703.58,0.0,698.18
2012-07-30,807535763170.0,341.0,293408408355.0,707.63,30.52,57657404406.0,524916.0,525385856.0,8081165971.0,22007843179.0,688.47,0.0,685.84
2012-07-31,789543702777.0,341.0,287365965082.0,687.69,29.84,57657404406.0,468618.0,485330159.0,7268193078.0,22007830471.0,676.96,0.0,672.28
2012-08-01,808838322568.0,344.0,293873770147.0,694.54,30.37,57893924406.0,492150.0,476135637.0,7322861536.0,22067005471.0,689.49,3.0,676.34
2012-08-02,810811648922.0,344.0,294591658010.0,694.83,30.45,57918204239.0,502421.0,498791406.0,8062604681.0,22067005471.0,690.98,0.0,684.2
2012-08-03,835001347758.0,344.0,303642067036.0,711.93,31.36,57918204239.0,600549.0,612285740.0,9965291278.0,22096695471.0,711.93,0.0,690.26
2012-08-06,856798810386.0,344.0,311487356962.0,731.39,32.18,57918204239.0,701425.0,745959838.0,12182876638.0,22097498075.0,730.42,0.0,706.83
2012-08-07,865768158707.0,345.0,314694593569.0,737.58,32.3,57968474239.0,691898.0,720325127.0,12436536748.0,22112503075.0,736.01,1.0,729.44
2012-08-08,859043990958.0,345.0,312342412241.0,734.88,32.05,57968474239.0,553446.0,584070437.0,9548378513.0,22111584952.0,730.07,0.0,723.98
2012-08-09,875557541079.0,345.0,318363125065.0,743.23,32.66,57968474239.0,657918.0,711184104.0,11450911368.0,22111584952.0,743.2,0.0,727.7
2012-08-10,874781131863.0,345.0,318264258416.0,744.84,32.63,57971794239.0,568059.0,617129520.0,10038672928.0,22111584952.0,743.07,0.0,736.55
2012-08-13,858386150606.0,345.0,312321911354.0,742.38,32.02,57971794239.0,569084.0,621550024.0,9825548356.0,22126744952.0,727.64,0.0,726.93
2012-08-14,869132861600.0,345.0,316029740325.0,736.45,32.42,57971794239.0,587714.0,634348897.0,10002611052.0,22124344952.0,736.35,0.0,714.65
2012-08-15,859722393741.0,345.0,312658729366.0,736.28,32.07,57971794239.0,496715.0,508358492.0,8416889386.0,22124344952.0,729.73,0.0,728.49
2012-08-16,851372419647.0,345.0,309771805421.0,730.13,31.76,57971794239.0,411175.0,423376558.0,6645474494.0,22130992202.0,723.53,0.0,720.72
2012-08-17,856933572058.0,348.0,311124754440.0,723.2,31.8,58141354239.0,482720.0,460931836.0,7591512033.0,22172384702.0,721.05,3.0,714.02
2012-08-20,867243184569.0,348.0,316698396748.0,732.67,32.18,58141354239.0,491238.0,548626733.0,8078590002.0,22303612115.0,730.87,0.0,713.15
2012-08-21,891280078609.0,349.0,325206332033.0,752.78,33.03,58228024239.0,788534.0,857406021.0,12901643891.0,22327411515.0,748.94,1.0,729.99
2012-08-22,890986524698.0,349.0,325114963363.0,756.53,33.02,58268524239.0,798581.0,896310261.0,13878794195.0,22337531715.0,746.85,0.0,743.61
2012-08-23,898239138887.0,349.0,328055444362.0,751.71,33.28,58506654239.0,790801.0,901466287.0,13457339839.0,22479801927.0,750.56,0.0,741.38
2012-08-24,876731242264.0,349.0,320265367839.0,750.36,32.49,58506654239.0,734497.0,796135581.0,11843659842.0,22478853279.0,733.31,0.0,733.31
2012-08-27,860765728217.0,349.0,315262953993.0,731.67,31.9,58505761439.0,590956.0,662983036.0,9832250289.0,22552273604.0,722.57,0.0,721.2
2012-08-28,872281680731.0,349.0,319948137815.0,733.13,32.32,58505761439.0,592377.0,645153791.0,9973324520.0,22595521529.0,727.62,0.0,717.53
2012-08-29,874921724270.0,349.0,320925045170.0,736.74,32.42,58505761439.0,698353.0,788472040.0,12012142167.0,22596909029.0,726.94,0.0,722.82
2012-08-30,848009504009.0,349.0,311394965032.0,729.05,31.42,58505761439.0,818570.0,904584349.0,13914984579.0,22617958405.0,704.04,0.0,692.14
2012-08-31,854106747076.0,349.0,313677259610.0,710.02,31.65,58505761439.0,537008.0,574853553.0,8510349768.0,22634411415.0,706.63,0.0,698.62
2012-09-03,874112658390.0,349.0,321010921657.0,725.17,32.39,58505761439.0,601000.0,656979562.0,10127420796.0,22641411415.0,723.87,0.0,701.7
2012-09-04,873282045275.0,349.0,320883177913.0,732.36,32.36,58505761439.0,712308.0,775540818.0,11877787792.0,22640630966.0,722.72,0.0,721.52
2012-09-05,883703319043.0,349.0,324911388222.0,732.77,32.75,58505761439.0,711173.0,800938076.0,11538558422.0,22640630966.0,730.62,0.0,719.34
2012-09-06,894220212498.0,349.0,328669990656.0,739.74,33.14,58565761439.0,711409.0,825883255.0,11896924128.0,22655520841.0,739.74,0.0,731.24
2012-09-07,917439732144.0,349.0,337166921440.0,764.45,34.0,58572665181.0,1061513.0,1369373270.0,20077805646.0,22656089241.0,759.46,0.0,744.24
2012-09-10,924877099614.0,349.0,339845308726.0,765.31,34.28,58572665181.0,919604.0,1187220060.0,17571632727.0,22663309303.0,762.31,0.0,756.03
2012-09-11,921325302946.0,349.0,338730441278.0,762.51,34.15,58572665181.0,832618.0,1083964603.0,15466465887.0,22663264303.0,761.73,0.0,756.77
2012-09-12,923942169993.0,350.0,339552331280.0,766.52,34.19,58639365181.0,795135.0,955735385.0,13858645867.0,22680430259.0,762.51,1.0,754.32
2012-09-13,907187984725.0,350.0,333643904919.0,764.36,33.57,58639695181.0,749779.0,926475463.0,13306798012.0,22680430259.0,749.89,0.0,749.89
2012-09-14,901854056635.0,350.0,331626433370.0,756.2,33.38,58639695181.0,665643.0,819765007.0,11807758459.0,22680324546.0,744.46,0.0,738.95
2012-09-17,873565217682.0,350.0,321731916774.0,742.69,32.33,58639695181.0,564227.0,661189498.0,9252363880.0,22704262910.0,724.15,0.0,724.15
2012-09-18,875155134500.0,350.0,322542789108.0,730.36,32.39,58639695181.0,449139.0,527768832.0,7509008743.0,22757280710.0,723.61,0.0,720.45
2012-09-19,880637788137.0,350.0,324866837460.0,730.3,32.59,58639695181.0,438886.0,525162412.0,7306368508.0,22764790564.0,728.25,0.0,723.64
2012-09-20,853636564993.0,352.0,314618324988.0,727.96,31.47,58763844605.0,642513.0,724995669.0,10233657951.0,22796304323.0,706.69,2.0,704.91
2012-09-21,835362007208.0,352.0,308155353563.0,706.52,30.8,58819844605.0,499993.0,597992085.0,8270642558.0,22821513048.0,691.14,0.0,689.53
2012-09-24,837574758406.0,352.0,309083259871.0,695.19,30.88,58819844605.0,401294.0,482297319.0,6660364449.0,22835983173.0,690.34,0.0,678.35
