code	val
600416	1.4
601718	1.4
600397	1.4
601878	1.4
600392	1.4
600391	1.4
600389	1.4
601949	1.4
600383	1.4
601968	1.4
603260	1.4
601222	1.4
600459	1.4
600501	1.4
600874	1.4
600523	1.4
600883	1.4
600889	1.4
600903	1.4
600939	1.4
600986	1.4
600466	1.4
600495	1.4
601002	1.4
601038	1.4
601108	1.4
601116	1.4
601118	1.4
600456	1.4
600647	1.4
603535	1.4
603356	1.4
603856	1.4
603396	1.4
603725	1.4
603859	1.4
600202	1.4
603721	1.4
600208	1.4
603717	1.4
603861	1.4
603880	1.4
600099	1.4
603895	1.4
603711	1.4
600137	1.4
600105	1.4
603727	1.4
600191	1.4
600093	1.4
600155	1.4
603800	1.4
603577	1.4
603798	1.4
603777	1.4
603559	1.4
603605	1.4
603823	1.4
600188	1.4
600173	1.4
600149	1.4
600175	1.4
600180	1.4
603500	1.4
600185	1.4
603626	1.4
603378	1.4
600225	1.4
603689	1.4
603277	1.4
600125	1.4
603966	1.4
603976	1.4
600237	1.4
600238	1.4
603977	1.4
600120	1.4
603937	1.4
600118	1.4
600242	1.4
603306	1.4
603305	1.4
603676	1.4
603991	1.4
603278	1.4
603955	1.4
603579	1.4
603637	1.4
600876	1.3
603758	1.3
600917	1.3
600993	1.3
600999	1.3
600843	1.3
603767	1.3
603685	1.3
600969	1.3
603768	1.3
601001	1.3
600836	1.3
603776	1.3
600967	1.3
600826	1.3
600825	1.3
600824	1.3
603778	1.3
603797	1.3
603699	1.3
603678	1.3
601003	1.3
603701	1.3
600895	1.3
600879	1.3
600892	1.3
600980	1.3
600976	1.3
600880	1.3
600985	1.3
600819	1.3
603698	1.3
603690	1.3
600970	1.3
600990	1.3
600862	1.3
600884	1.3
600963	1.3
603707	1.3
600890	1.3
600851	1.3
603737	1.3
600850	1.3
600847	1.3
600891	1.3
600856	1.3
603266	1.3
600817	1.3
600718	1.3
603926	1.3
600701	1.3
603922	1.3
600712	1.3
600714	1.3
600716	1.3
600719	1.3
600732	1.3
603917	1.3
603908	1.3
603906	1.3
600725	1.3
600726	1.3
600728	1.3
603929	1.3
600693	1.3
603960	1.3
603963	1.3
603969	1.3
600690	1.3
600684	1.3
600679	1.3
603978	1.3
600677	1.3
600667	1.3
603980	1.3
600657	1.3
600655	1.3
603985	1.3
603993	1.3
603996	1.3
603901	1.3
603896	1.3
600815	1.3
600796	1.3
603826	1.3
600789	1.3
601011	1.3
603819	1.3
603811	1.3
600793	1.3
600797	1.3
600737	1.3
603809	1.3
600801	1.3
600802	1.3
603808	1.3
603803	1.3
600814	1.3
600782	1.3
603828	1.3
603839	1.3
600779	1.3
600778	1.3
603855	1.3
600775	1.3
600773	1.3
600770	1.3
600768	1.3
603860	1.3
600763	1.3
603882	1.3
603888	1.3
603890	1.3
600744	1.3
600743	1.3
601008	1.3
601168	1.3
601012	1.3
603089	1.3
603385	1.3
603081	1.3
603383	1.3
603086	1.3
603380	1.3
603088	1.3
603099	1.3
603358	1.3
600651	1.3
603367	1.3
603103	1.3
603365	1.3
603360	1.3
603113	1.3
603387	1.3
603389	1.3
603067	1.3
603063	1.3
603421	1.3
603444	1.3
603458	1.3
603466	1.3
603496	1.3
603041	1.3
603038	1.3
603499	1.3
603035	1.3
603528	1.3
603023	1.3
603019	1.3
603017	1.3
603118	1.3
603127	1.3
603557	1.3
603218	1.3
603316	1.3
603179	1.3
603315	1.3
603188	1.3
603189	1.3
603311	1.3
603222	1.3
603357	1.3
603300	1.3
603226	1.3
603227	1.3
603299	1.3
603238	1.3
603258	1.3
603322	1.3
603169	1.3
603168	1.3
603326	1.3
603330	1.3
603167	1.3
603331	1.3
603165	1.3
603335	1.3
603160	1.3
603336	1.3
603355	1.3
603139	1.3
603138	1.3
603136	1.3
603133	1.3
603131	1.3
603538	1.3
603558	1.3
601015	1.3
601555	1.3
601326	1.3
603619	1.3
601333	1.3
601500	1.3
603618	1.3
601519	1.3
601558	1.3
601668	1.3
601588	1.3
601595	1.3
601599	1.3
601608	1.3
601611	1.3
603617	1.3
601228	1.3
601225	1.3
603630	1.3
603633	1.3
601212	1.3
601200	1.3
601177	1.3
603656	1.3
601126	1.3
603659	1.3
603661	1.3
601111	1.3
601099	1.3
601088	1.3
603663	1.3
601020	1.3
601019	1.3
601666	1.3
601688	1.3
603008	1.3
601996	1.3
601933	1.3
603595	1.3
601958	1.3
603589	1.3
603580	1.3
601992	1.3
601998	1.3
603615	1.3
603000	1.3
603566	1.3
603003	1.3
603005	1.3
603006	1.3
603007	1.3
601919	1.3
603599	1.3
601899	1.3
603600	1.3
603602	1.3
601890	1.3
601881	1.3
601858	1.3
601838	1.3
601808	1.3
601801	1.3
601798	1.3
601766	1.3
603608	1.3
601727	1.3
603612	1.3
601699	1.3
603101	1.3
603999	1.3
600530	1.3
600255	1.3
600475	1.3
600243	1.3
600246	1.3
600371	1.3
600248	1.3
600249	1.3
600031	1.3
600251	1.3
600035	1.3
600559	1.3
600256	1.3
600592	1.3
600367	1.3
600478	1.3
600259	1.3
600260	1.3
600550	1.3
600480	1.3
600266	1.3
600362	1.3
600361	1.3
600546	1.3
600565	1.3
600372	1.3
600030	1.3
600241	1.3
600590	1.3
600589	1.3
600222	1.3
600223	1.3
600110	1.3
600587	1.3
600585	1.3
600462	1.3
600227	1.3
600463	1.3
600109	1.3
600230	1.3
600063	1.3
600325	1.3
600576	1.3
600376	1.3
600573	1.3
600468	1.3
600570	1.3
600469	1.3
600028	1.3
600268	1.3
600360	1.3
600540	1.3
600498	1.3
600345	1.3
600339	1.3
600500	1.3
600517	1.3
600516	1.3
600088	1.3
600336	1.3
600335	1.3
600333	1.3
600311	1.3
600053	1.3
600091	1.3
600057	1.3
600512	1.3
600332	1.3
600331	1.3
600505	1.3
600330	1.3
600320	1.3
600321	1.3
600326	1.3
600050	1.3
600520	1.3
600358	1.3
600303	1.3
600038	1.3
600538	1.3
600487	1.3
600537	1.3
600098	1.3
600278	1.3
600354	1.3
600097	1.3
600281	1.3
600096	1.3
600490	1.3
600048	1.3
600493	1.3
600082	1.3
600496	1.3
600528	1.3
600292	1.3
600293	1.3
600295	1.3
600526	1.3
600095	1.3
600381	1.3
600025	1.3
600055	1.3
600426	1.3
600199	1.3
600196	1.3
600158	1.3
600604	1.3
600401	1.3
600159	1.3
600606	1.3
600192	1.3
600423	1.3
600161	1.3
600609	1.3
600184	1.3
600128	1.3
600444	1.3
600396	1.3
600129	1.3
600615	1.3
600633	1.3
600428	1.3
600405	1.3
600630	1.3
600070	1.3
600121	1.3
600178	1.3
600176	1.3
600078	1.3
600616	1.3
600435	1.3
600622	1.3
600171	1.3
600200	1.3
600193	1.3
600421	1.3
600131	1.3
600213	1.3
600386	1.3
600644	1.3
600598	1.3
600599	1.3
600215	1.3
600595	1.3
600640	1.3
600458	1.3
600385	1.3
600136	1.3
600008	1.3
600148	1.3
600594	1.3
600596	1.3
600207	1.3
600206	1.3
600639	1.3
600218	1.3
600387	1.3
600141	1.3
600089	1.2
600329	1.2
603060	1.2
603806	1.2
600418	1.2
600327	1.2
603779	1.2
601800	1.2
603031	1.2
600352	1.2
603037	1.2
603039	1.2
601789	1.2
600077	1.2
601717	1.2
600076	1.2
600415	1.2
600410	1.2
603066	1.2
601689	1.2
600338	1.2
603766	1.2
600406	1.2
601777	1.2
601788	1.2
600346	1.2
603040	1.2
600348	1.2
600403	1.2
600079	1.2
601811	1.2
600369	1.2
601898	1.2
600390	1.2
601900	1.2
601901	1.2
601908	1.2
601918	1.2
600373	1.2
603001	1.2
600388	1.2
601928	1.2
600375	1.2
601999	1.2
601929	1.2
601997	1.2
600080	1.2
600380	1.2
601991	1.2
601989	1.2
601939	1.2
601988	1.2
603799	1.2
601952	1.2
601965	1.2
600370	1.2
600368	1.2
601818	1.2
600393	1.2
603787	1.2
603027	1.2
600400	1.2
600356	1.2
603788	1.2
600359	1.2
601857	1.2
600650	1.2
603020	1.2
600398	1.2
601866	1.2
601872	1.2
603018	1.2
603801	1.2
603015	1.2
603012	1.2
601880	1.2
600081	1.2
600395	1.2
601882	1.2
600366	1.2
601886	1.2
601888	1.2
603789	1.2
601366	1.2
603757	1.2
603416	1.2
600211	1.2
600210	1.2
603393	1.2
600201	1.2
603398	1.2
603679	1.2
603456	1.2
603738	1.2
600195	1.2
600114	1.2
600189	1.2
600115	1.2
600183	1.2
603505	1.2
600111	1.2
600216	1.2
603377	1.2
603369	1.2
603368	1.2
600217	1.2
603366	1.2
600219	1.2
600220	1.2
603359	1.2
603345	1.2
603339	1.2
603338	1.2
603337	1.2
600228	1.2
603333	1.2
600231	1.2
600116	1.2
603669	1.2
603508	1.2
600127	1.2
600138	1.2
600143	1.2
603611	1.2
600153	1.2
603606	1.2
603603	1.2
603601	1.2
600160	1.2
603636	1.2
600162	1.2
603586	1.2
603585	1.2
603638	1.2
603639	1.2
600166	1.2
603515	1.2
603569	1.2
603568	1.2
600126	1.2
600167	1.2
600168	1.2
600169	1.2
600123	1.2
603658	1.2
603536	1.2
600172	1.2
603665	1.2
603518	1.2
603517	1.2
603668	1.2
603328	1.2
600232	1.2
603323	1.2
603128	1.2
600282	1.2
600283	1.2
600284	1.2
600285	1.2
600287	1.2
600290	1.2
603166	1.2
600297	1.2
600298	1.2
603726	1.2
600300	1.2
600305	1.2
600094	1.2
600307	1.2
600308	1.2
603718	1.2
603728	1.2
603123	1.2
600310	1.2
603117	1.2
603116	1.2
600312	1.2
603108	1.2
600313	1.2
600317	1.2
603100	1.2
600318	1.2
603098	1.2
603096	1.2
600319	1.2
600075	1.2
600277	1.2
600233	1.2
600103	1.2
600234	1.2
600235	1.2
603319	1.2
600108	1.2
600240	1.2
603313	1.2
600107	1.2
603308	1.2
603303	1.2
603298	1.2
603288	1.2
600106	1.2
600258	1.2
600104	1.2
600261	1.2
600276	1.2
603239	1.2
600262	1.2
603233	1.2
603229	1.2
600101	1.2
600267	1.2
603225	1.2
603708	1.2
600271	1.2
603208	1.2
603203	1.2
603200	1.2
603716	1.2
603198	1.2
601678	1.2
600133	1.2
601669	1.2
600575	1.2
600572	1.2
600792	1.2
600569	1.2
603928	1.2
600029	1.2
600566	1.2
603920	1.2
600563	1.2
600805	1.2
603919	1.2
600808	1.2
600809	1.2
600033	1.2
600812	1.2
600561	1.2
600790	1.2
603936	1.2
600818	1.2
600026	1.2
600593	1.2
603939	1.2
600766	1.2
600767	1.2
600586	1.2
600771	1.2
600584	1.2
600774	1.2
600583	1.2
600582	1.2
600777	1.2
600581	1.2
600580	1.2
600780	1.2
600578	1.2
600036	1.2
600558	1.2
600873	1.2
600037	1.2
600535	1.2
600853	1.2
600854	1.2
600533	1.2
600532	1.2
600857	1.2
600859	1.2
600531	1.2
600861	1.2
600419	1.2
600529	1.2
603900	1.2
600867	1.2
600868	1.2
600869	1.2
600848	1.2
600844	1.2
600820	1.2
600543	1.2
600557	1.2
600552	1.2
600823	1.2
600551	1.2
600549	1.2
600827	1.2
600828	1.2
600548	1.2
600831	1.2
600004	1.2
600834	1.2
600835	1.2
600837	1.2
603909	1.2
600839	1.2
600758	1.2
600757	1.2
600755	1.2
600681	1.2
600683	1.2
600009	1.2
600687	1.2
600688	1.2
603987	1.2
600691	1.2
600628	1.2
600694	1.2
600010	1.2
600619	1.2
600697	1.2
600618	1.2
600699	1.2
600617	1.2
600703	1.2
600682	1.2
603989	1.2
600754	1.2
600635	1.2
603998	1.2
600643	1.2
600641	1.2
600658	1.2
600006	1.2
600007	1.2
600663	1.2
600665	1.2
600668	1.2
600671	1.2
600673	1.2
600674	1.2
600675	1.2
600676	1.2
600637	1.2
600704	1.2
603979	1.2
600012	1.2
600708	1.2
603968	1.2
600019	1.2
600735	1.2
600736	1.2
600600	1.2
600020	1.2
600739	1.2
600740	1.2
600741	1.2
600021	1.2
600597	1.2
600746	1.2
600748	1.2
600750	1.2
603959	1.2
600602	1.2
600018	1.2
600016	1.2
600717	1.2
600710	1.2
600711	1.2
600713	1.2
600015	1.2
600715	1.2
600613	1.2
600612	1.2
600727	1.2
600611	1.2
600720	1.2
600608	1.2
600723	1.2
600724	1.2
600605	1.2
600872	1.2
600863	1.2
600527	1.2
600455	1.2
601137	1.2
600062	1.2
600467	1.2
601163	1.2
601166	1.2
601179	1.2
601186	1.2
600064	1.2
601198	1.2
601199	1.2
603838	1.2
601208	1.2
601211	1.2
600460	1.2
603833	1.2
601128	1.2
601127	1.2
601117	1.2
600058	1.2
600483	1.2
603866	1.2
601021	1.2
601028	1.2
600875	1.2
601058	1.2
600059	1.2
600470	1.2
601098	1.2
601100	1.2
601101	1.2
601106	1.2
600060	1.2
600061	1.2
601218	1.2
601226	1.2
601016	1.2
600452	1.2
601390	1.2
601398	1.2
603825	1.2
601518	1.2
600436	1.2
600429	1.2
601579	1.2
600425	1.2
601601	1.2
601607	1.2
600422	1.2
601616	1.2
601618	1.2
601628	1.2
600073	1.2
601388	1.2
601377	1.2
601375	1.2
601313	1.2
601231	1.2
600449	1.2
601238	1.2
601258	1.2
601288	1.2
601311	1.2
601318	1.2
600068	1.2
600448	1.2
601328	1.2
601336	1.2
600067	1.2
600132	1.2
601368	1.2
603868	1.2
600481	1.2
600486	1.2
600958	1.2
600975	1.2
600056	1.2
600971	1.2
600506	1.2
600507	1.2
600508	1.2
600966	1.2
600509	1.2
600488	1.2
600510	1.2
600961	1.2
600885	1.2
600887	1.2
603883	1.2
603885	1.2
600503	1.2
600936	1.2
600933	1.2
600926	1.2
600888	1.2
603886	1.2
600909	1.2
600908	1.2
600519	1.2
600513	1.2
600898	1.2
600897	1.2
600896	1.2
600052	1.2
600894	1.2
600977	1.2
600978	1.2
600522	1.2
600996	1.2
603899	1.2
601010	1.2
601009	1.2
600489	1.2
601007	1.2
601006	1.2
601005	1.2
603869	1.2
601000	1.2
600525	1.2
603871	1.2
600997	1.2
600981	1.2
600893	1.2
603877	1.2
603878	1.2
600497	1.2
600982	1.2
600983	1.2
600881	1.2
600499	1.2
600988	1.2
600995	1.2
600521	1.2
600502	1.2
603898	1.2
603816	1.1
600039	1.1
603997	1.1
600071	1.1
600130	1.1
603818	1.1
603990	1.1
600066	1.1
600069	1.1
603696	1.1
603686	1.1
600023	1.1
600022	1.1
600083	1.1
600085	1.1
603858	1.1
600027	1.1
600017	1.1
603889	1.1
603843	1.1
600011	1.1
603660	1.1
600054	1.1
600122	1.1
600090	1.1
600100	1.1
600649	1.1
601966	1.1
600146	1.1
600984	1.1
601069	1.1
600482	1.1
601018	1.1
600491	1.1
600998	1.1
600987	1.1
600979	1.1
601107	1.1
600973	1.1
600965	1.1
600511	1.1
600919	1.1
600900	1.1
600518	1.1
600479	1.1
600477	1.1
600409	1.1
603609	1.1
600420	1.1
601633	1.1
601567	1.1
601566	1.1
601515	1.1
600439	1.1
601339	1.1
601113	1.1
601229	1.1
600461	1.1
601188	1.1
601169	1.1
601158	1.1
601139	1.1
600886	1.1
600882	1.1
600865	1.1
600629	1.1
600731	1.1
600603	1.1
600729	1.1
600707	1.1
600706	1.1
600705	1.1
600686	1.1
600858	1.1
600636	1.1
600638	1.1
600661	1.1
600660	1.1
600642	1.1
600648	1.1
600738	1.1
600742	1.1
600753	1.1
600761	1.1
600588	1.1
600577	1.1
600785	1.1
600795	1.1
600568	1.1
600567	1.1
600803	1.1
600810	1.1
600811	1.1
600560	1.1
600816	1.1
600545	1.1
600845	1.1
601677	1.1
600000	1.1
603228	1.1
603085	1.1
600315	1.1
603111	1.1
600182	1.1
600299	1.1
603158	1.1
603180	1.1
600280	1.1
603506	1.1
600190	1.1
600279	1.1
603399	1.1
600212	1.1
603199	1.1
600229	1.1
603318	1.1
600236	1.1
600252	1.1
600269	1.1
603269	1.1
601799	1.1
600323	1.1
600179	1.1
603025	1.1
603588	1.1
601877	1.1
600163	1.1
600382	1.1
601985	1.1
600165	1.1
600377	1.1
603578	1.1
603567	1.1
600170	1.1
603077	1.1
603556	1.1
603555	1.1
603033	1.1
600351	1.1
600350	1.1
600177	1.1
600337	1.1
603268	1.1
603516	1.0
600733	1.0
601700	1.0
603730	1.0
603079	1.0
603709	1.0
600306	1.0
600399	1.0
600695	0.0
600117	0.0
603520	0.0
600614	0.0
600086	0.0
603032	0.0
601216	0.0
600866	0.0
603986	0.0
600734	0.0
603021	0.0
600634	0.0
600365	0.0
603822	0.0
601619	0.0
603598	0.0
600157	0.0
603028	0.0
600309	0.0
603667	0.0
600798	0.0
600877	0.0
603309	0.0
600051	0.0
600270	0.0
600515	0.0
600807	0.0
600226	0.0
600221	0.0
603887	0.0
600539	0.0
600112	0.0
600794	0.0
600273	0.0
600784	0.0
600959	0.0
600187	0.0
600960	0.0
600751	0.0
601369	0.0
